
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	8.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-04-22	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-04-22	15:27:58	0.00		261.70	---	---	---	21.721	---	---	---	1015.08	38.550	21.721	---	---	22.793	---	---	---	266.259	---	---	---	5.531	---	---	---	
2022-04-22	15:27:59	1.00		261.66	---	---	---	21.721	---	---	---	1015.06	38.540	21.721	---	---	22.795	---	---	---	266.261	---	---	---	5.515	---	---	---	
2022-04-22	15:28:00	2.00		261.53	---	---	---	21.727	---	---	---	1015.06	38.540	21.727	---	---	22.799	---	---	---	266.287	---	---	---	5.498	---	---	---	
2022-04-22	15:28:01	3.00		261.50	---	---	---	21.727	---	---	---	1015.09	38.540	21.727	---	---	22.801	---	---	---	266.278	---	---	---	5.487	---	---	---	
2022-04-22	15:28:02	4.00		261.53	---	---	---	21.734	---	---	---	1015.10	38.540	21.734	---	---	22.797	---	---	---	266.340	---	---	---	5.505	---	---	---	
2022-04-22	15:28:03	5.00		261.65	---	---	---	21.734	---	---	---	1015.13	38.540	21.734	---	---	22.791	---	---	---	266.350	---	---	---	5.516	---	---	---	
2022-04-22	15:28:04	6.00		261.79	---	---	---	21.735	---	---	---	1015.11	38.540	21.735	---	---	22.784	---	---	---	266.422	---	---	---	5.520	---	---	---	
2022-04-22	15:28:05	7.00		261.67	---	---	---	21.727	---	---	---	1015.10	38.540	21.727	---	---	22.792	---	---	---	266.432	---	---	---	5.516	---	---	---	
2022-04-22	15:28:06	8.00		261.40	---	---	---	21.735	---	---	---	1015.08	38.540	21.735	---	---	22.802	---	---	---	266.451	---	---	---	5.537	---	---	---	
2022-04-22	15:28:07	9.00		261.21	---	---	---	21.735	---	---	---	1015.07	38.540	21.735	---	---	22.811	---	---	---	266.454	---	---	---	5.538	---	---	---	
2022-04-22	15:28:08	10.00		261.25	---	---	---	21.736	---	---	---	1015.09	38.540	21.736	---	---	22.809	---	---	---	266.518	---	---	---	5.532	---	---	---	
2022-04-22	15:28:09	11.00		261.36	---	---	---	21.729	---	---	---	1015.09	38.540	21.729	---	---	22.806	---	---	---	266.553	---	---	---	5.512	---	---	---	
2022-04-22	15:28:10	12.00		261.34	---	---	---	21.736	---	---	---	1015.13	38.540	21.736	---	---	22.804	---	---	---	266.584	---	---	---	5.520	---	---	---	
2022-04-22	15:28:11	13.00		261.24	---	---	---	21.736	---	---	---	1015.14	38.540	21.736	---	---	22.809	---	---	---	266.572	---	---	---	5.525	---	---	---	
2022-04-22	15:28:12	14.00		261.16	---	---	---	21.729	---	---	---	1015.15	38.540	21.729	---	---	22.815	---	---	---	266.562	---	---	---	5.528	---	---	---	
2022-04-22	15:28:13	15.00		261.36	---	---	---	21.722	---	---	---	1015.12	38.540	21.722	---	---	22.808	---	---	---	266.595	---	---	---	5.531	---	---	---	
2022-04-22	15:28:14	16.00		261.37	---	---	---	21.721	---	---	---	1015.12	38.540	21.721	---	---	22.807	---	---	---	266.603	---	---	---	5.547	---	---	---	
2022-04-22	15:28:15	17.00		261.40	---	---	---	21.721	---	---	---	1015.10	38.550	21.721	---	---	22.806	---	---	---	266.635	---	---	---	5.540	---	---	---	
2022-04-22	15:28:16	18.00		261.36	---	---	---	21.715	---	---	---	1015.11	38.560	21.715	---	---	22.810	---	---	---	266.631	---	---	---	5.527	---	---	---	
2022-04-22	15:28:17	19.00		261.18	---	---	---	21.708	---	---	---	1015.09	38.570	21.708	---	---	22.821	---	---	---	266.675	---	---	---	5.523	---	---	---	
2022-04-22	15:28:18	20.00		261.14	---	---	---	21.721	---	---	---	1015.14	38.570	21.721	---	---	22.818	---	---	---	266.685	---	---	---	5.530	---	---	---	
2022-04-22	15:28:19	21.00		260.86	---	---	---	21.721	---	---	---	1015.17	38.570	21.721	---	---	22.831	---	---	---	266.686	---	---	---	5.528	---	---	---	
2022-04-22	15:28:20	22.00		260.79	---	---	---	21.727	---	---	---	1015.17	38.570	21.727	---	---	22.832	---	---	---	266.721	---	---	---	5.526	---	---	---	
2022-04-22	15:28:21	23.00		260.76	---	---	---	21.721	---	---	---	1015.10	38.570	21.721	---	---	22.835	---	---	---	266.744	---	---	---	5.508	---	---	---	
2022-04-22	15:28:22	24.00		260.90	---	---	---	21.728	---	---	---	1015.08	38.570	21.728	---	---	22.826	---	---	---	266.790	---	---	---	5.500	---	---	---	
2022-04-22	15:28:23	25.00		261.06	---	---	---	21.722	---	---	---	1015.07	38.570	21.722	---	---	22.821	---	---	---	266.779	---	---	---	5.492	---	---	---	
2022-04-22	15:28:24	26.00		260.96	---	---	---	21.715	---	---	---	1015.10	38.570	21.715	---	---	22.828	---	---	---	266.758	---	---	---	5.527	---	---	---	
2022-04-22	15:28:25	27.00		260.71	---	---	---	21.722	---	---	---	1015.15	38.570	21.722	---	---	22.837	---	---	---	266.754	---	---	---	5.538	---	---	---	
2022-04-22	15:28:26	28.00		260.71	---	---	---	21.715	---	---	---	1015.17	38.570	21.715	---	---	22.840	---	---	---	266.757	---	---	---	5.535	---	---	---	
2022-04-22	15:28:27	29.00		260.98	---	---	---	21.715	---	---	---	1015.15	38.570	21.715	---	---	22.827	---	---	---	266.810	---	---	---	5.518	---	---	---	
2022-04-22	15:28:28	30.00		260.92	---	---	---	21.709	---	---	---	1015.09	38.583	21.709	---	---	22.832	---	---	---	266.851	---	---	---	5.527	---	---	---	
2022-04-22	15:28:29	31.00		260.90	---	---	---	21.714	---	---	---	1015.08	38.596	21.714	---	---	22.831	---	---	---	266.868	---	---	---	5.527	---	---	---	
2022-04-22	15:28:30	32.00		260.60	---	---	---	21.722	---	---	---	1015.09	38.609	21.722	---	---	22.842	---	---	---	266.890	---	---	---	5.520	---	---	---	
2022-04-22	15:28:31	33.00		260.87	---	---	---	21.714	---	---	---	1015.09	38.609	21.714	---	---	22.832	---	---	---	266.905	---	---	---	5.513	---	---	---	
2022-04-22	15:28:32	34.00		260.91	---	---	---	21.722	---	---	---	1015.10	38.619	21.722	---	---	22.828	---	---	---	266.913	---	---	---	5.518	---	---	---	
2022-04-22	15:28:33	35.00		260.79	---	---	---	21.722	---	---	---	1015.11	38.629	21.722	---	---	22.833	---	---	---	266.904	---	---	---	5.528	---	---	---	
2022-04-22	15:28:34	36.00		260.54	---	---	---	21.722	---	---	---	1015.14	38.629	21.722	---	---	22.845	---	---	---	266.905	---	---	---	5.517	---	---	---	
2022-04-22	15:28:35	37.00		260.18	---	---	---	21.722	---	---	---	1015.14	38.619	21.722	---	---	22.861	---	---	---	266.956	---	---	---	5.511	---	---	---	
2022-04-22	15:28:36	38.00		260.44	---	---	---	21.714	---	---	---	1015.15	38.619	21.714	---	---	22.852	---	---	---	267.020	---	---	---	5.504	---	---	---	
