
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	5.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2021-12-10	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2021-12-10	11:58:33	0.00		201.02	---	---	---	22.352	---	---	---	1026.76	13.157	22.352	---	---	25.938	---	---	---	303.713	---	---	---	5.492	---	---	---	
2021-12-10	11:58:34	1.00		201.01	---	---	---	22.339	---	---	---	1026.76	13.157	22.339	---	---	25.943	---	---	---	303.744	---	---	---	5.511	---	---	---	
2021-12-10	11:58:35	2.00		200.93	---	---	---	22.339	---	---	---	1026.72	13.157	22.339	---	---	25.948	---	---	---	303.827	---	---	---	5.517	---	---	---	
2021-12-10	11:58:36	3.00		200.94	---	---	---	22.340	---	---	---	1026.72	13.157	22.340	---	---	25.946	---	---	---	303.832	---	---	---	5.517	---	---	---	
2021-12-10	11:58:37	4.00		201.09	---	---	---	22.340	---	---	---	1026.72	13.157	22.340	---	---	25.938	---	---	---	303.819	---	---	---	5.517	---	---	---	
2021-12-10	11:58:38	5.00		201.16	---	---	---	22.340	---	---	---	1026.71	13.157	22.340	---	---	25.933	---	---	---	303.799	---	---	---	5.510	---	---	---	
2021-12-10	11:58:39	6.00		201.06	---	---	---	22.340	---	---	---	1026.72	13.157	22.340	---	---	25.939	---	---	---	303.810	---	---	---	5.509	---	---	---	
2021-12-10	11:58:40	7.00		200.82	---	---	---	22.354	---	---	---	1026.74	13.154	22.354	---	---	25.949	---	---	---	303.816	---	---	---	5.494	---	---	---	
2021-12-10	11:58:41	8.00		200.68	---	---	---	22.353	---	---	---	1026.76	13.154	22.353	---	---	25.958	---	---	---	303.805	---	---	---	5.485	---	---	---	
2021-12-10	11:58:42	9.00		200.63	---	---	---	22.360	---	---	---	1026.76	13.154	22.360	---	---	25.959	---	---	---	303.835	---	---	---	5.502	---	---	---	
2021-12-10	11:58:43	10.00		200.72	---	---	---	22.346	---	---	---	1026.74	13.157	22.346	---	---	25.958	---	---	---	303.884	---	---	---	5.509	---	---	---	
2021-12-10	11:58:44	11.00		200.70	---	---	---	22.353	---	---	---	1026.71	13.157	22.353	---	---	25.957	---	---	---	303.937	---	---	---	5.528	---	---	---	
2021-12-10	11:58:45	12.00		200.76	---	---	---	22.347	---	---	---	1026.72	13.154	22.347	---	---	25.955	---	---	---	303.949	---	---	---	5.519	---	---	---	
2021-12-10	11:58:46	13.00		200.76	---	---	---	22.354	---	---	---	1026.72	13.154	22.354	---	---	25.953	---	---	---	303.937	---	---	---	5.507	---	---	---	
2021-12-10	11:58:47	14.00		200.82	---	---	---	22.354	---	---	---	1026.73	13.154	22.354	---	---	25.949	---	---	---	303.959	---	---	---	5.494	---	---	---	
2021-12-10	11:58:48	15.00		200.78	---	---	---	22.347	---	---	---	1026.70	13.157	22.347	---	---	25.954	---	---	---	303.965	---	---	---	5.499	---	---	---	
2021-12-10	11:58:49	16.00		200.67	---	---	---	22.354	---	---	---	1026.73	13.157	22.354	---	---	25.958	---	---	---	303.967	---	---	---	5.501	---	---	---	
2021-12-10	11:58:50	17.00		200.56	---	---	---	22.354	---	---	---	1026.73	13.154	22.354	---	---	25.965	---	---	---	303.962	---	---	---	5.495	---	---	---	
2021-12-10	11:58:51	18.00		200.50	---	---	---	22.368	---	---	---	1026.72	13.154	22.368	---	---	25.964	---	---	---	303.987	---	---	---	5.498	---	---	---	
2021-12-10	11:58:52	19.00		200.51	---	---	---	22.361	---	---	---	1026.71	13.154	22.361	---	---	25.966	---	---	---	303.984	---	---	---	5.499	---	---	---	
2021-12-10	11:58:53	20.00		200.51	---	---	---	22.354	---	---	---	1026.72	13.154	22.354	---	---	25.968	---	---	---	303.974	---	---	---	5.498	---	---	---	
2021-12-10	11:58:54	21.00		200.42	---	---	---	22.347	---	---	---	1026.72	13.152	22.347	---	---	25.975	---	---	---	303.970	---	---	---	5.470	---	---	---	
2021-12-10	11:58:55	22.00		200.51	---	---	---	22.340	---	---	---	1026.72	13.152	22.340	---	---	25.972	---	---	---	303.995	---	---	---	5.469	---	---	---	
2021-12-10	11:58:56	23.00		200.48	---	---	---	22.333	---	---	---	1026.70	13.154	22.333	---	---	25.977	---	---	---	304.029	---	---	---	5.469	---	---	---	
2021-12-10	11:58:57	24.00		200.62	---	---	---	22.327	---	---	---	1026.74	13.157	22.327	---	---	25.970	---	---	---	304.051	---	---	---	5.485	---	---	---	
2021-12-10	11:58:58	25.00		200.53	---	---	---	22.333	---	---	---	1026.71	13.157	22.333	---	---	25.973	---	---	---	304.097	---	---	---	5.500	---	---	---	
2021-12-10	11:58:59	26.00		200.52	---	---	---	22.348	---	---	---	1026.75	13.157	22.348	---	---	25.969	---	---	---	304.120	---	---	---	5.491	---	---	---	
2021-12-10	11:59:00	27.00		200.46	---	---	---	22.354	---	---	---	1026.76	13.157	22.354	---	---	25.971	---	---	---	304.152	---	---	---	5.500	---	---	---	
2021-12-10	11:59:01	28.00		200.38	---	---	---	22.346	---	---	---	1026.77	13.154	22.346	---	---	25.978	---	---	---	304.131	---	---	---	5.487	---	---	---	
2021-12-10	11:59:02	29.00		200.40	---	---	---	22.353	---	---	---	1026.78	13.154	22.353	---	---	25.975	---	---	---	304.119	---	---	---	5.504	---	---	---	
2021-12-10	11:59:03	30.00		200.52	---	---	---	22.346	---	---	---	1026.72	13.154	22.346	---	---	25.970	---	---	---	304.105	---	---	---	5.480	---	---	---	
2021-12-10	11:59:04	31.00		200.65	---	---	---	22.347	---	---	---	1026.75	13.157	22.347	---	---	25.961	---	---	---	304.169	---	---	---	5.481	---	---	---	
2021-12-10	11:59:05	32.00		200.64	---	---	---	22.339	---	---	---	1026.70	13.170	22.339	---	---	25.964	---	---	---	304.209	---	---	---	5.482	---	---	---	
2021-12-10	11:59:06	33.00		200.44	---	---	---	22.346	---	---	---	1026.74	13.182	22.346	---	---	25.974	---	---	---	304.250	---	---	---	5.485	---	---	---	
2021-12-10	11:59:07	34.00		200.36	---	---	---	22.353	---	---	---	1026.68	13.192	22.353	---	---	25.977	---	---	---	304.198	---	---	---	5.493	---	---	---	
2021-12-10	11:59:08	35.00		200.36	---	---	---	22.361	---	---	---	1026.68	13.190	22.361	---	---	25.975	---	---	---	304.216	---	---	---	5.480	---	---	---	
2021-12-10	11:59:09	36.00		200.34	---	---	---	22.361	---	---	---	1026.68	13.190	22.361	---	---	25.976	---	---	---	304.207	---	---	---	5.493	---	---	---	
2021-12-10	11:59:10	37.00		200.26	---	---	---	22.360	---	---	---	1026.72	13.190	22.360	---	---	25.981	---	---	---	304.259	---	---	---	5.485	---	---	---	
2021-12-10	11:59:11	38.00		200.24	---	---	---	22.353	---	---	---	1026.77	13.190	22.353	---	---	25.985	---	---	---	304.276	---	---	---	5.486	---	---	---	
2021-12-10	11:59:12	39.00		200.20	---	---	---	22.353	---	---	---	1026.78	13.187	22.353	---	---	25.987	---	---	---	304.255	---	---	---	5.485	---	---	---	
2021-12-10	11:59:13	40.00		200.07	---	---	---	22.353	---	---	---	1026.77	13.187	22.353	---	---	25.995	---	---	---	304.252	---	---	---	5.486	---	---	---	
2021-12-10	11:59:14	41.00		200.02	---	---	---	22.352	---	---	---	1026.74	13.187	22.352	---	---	25.998	---	---	---	304.282	---	---	---	5.494	---	---	---	
2021-12-10	11:59:15	42.00		200.04	---	---	---	22.352	---	---	---	1026.70	13.190	22.352	---	---	25.997	---	---	---	304.338	---	---	---	5.506	---	---	---	
2021-12-10	11:59:16	43.00		200.06	---	---	---	22.360	---	---	---	1026.70	13.190	22.360	---	---	25.993	---	---	---	304.343	---	---	---	5.506	---	---	---	
