----,
DateTime:,      2021/06/10, 13:32:53, 1623342773151,
PIF:,           -600.26,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           5,    2, 
S/N Ratio:,   221.87,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    176.375,     286.333,      0.000,
    2,        3.3,    182.540,     289.116,      0.000,
    3,        5.8,    184.394,     291.778,      0.000,
    4,        8.3,    184.378,     292.563,      0.000,
    5,       10.8,    184.373,     294.306,      0.000,
    6,       13.3,    184.075,     294.675,      0.000,
    7,       15.8,    184.430,     294.649,      0.000,
    8,       18.3,    184.243,     295.707,      0.000,
    9,       20.8,    184.347,     296.843,      0.000,
   10,       23.3,    184.246,     297.874,      0.000,
   11,       25.8,    184.220,     299.545,      0.000,
   12,       28.3,    184.234,     300.173,      0.000,
   13,       30.8,    184.092,     301.708,      0.000,
   14,       33.3,    184.111,     302.981,      0.000,
   15,       35.8,    184.504,     303.636,      0.000,
   16,       38.3,    184.284,     305.193,      0.000,
   17,       40.8,    184.347,     306.933,      0.000,
   18,       43.3,    184.287,     308.010,      0.000,
   19,       45.8,    184.107,     309.941,      0.000,
   20,       48.3,    184.323,     310.228,      0.000,
   21,       50.8,    184.411,     311.490,      0.000,
   22,       53.3,    183.995,     313.715,      0.000,
   23,       55.8,    184.378,     313.932,      0.000,
   24,       58.3,    184.234,     315.805,      0.000,
   25,       60.8,    184.005,     316.960,      0.000,
   26,       63.3,    184.212,     317.907,      0.000,
   27,       65.8,    184.014,     319.552,      0.000,
   28,       68.3,    184.265,     320.529,      0.000,
   29,       70.8,    183.936,     322.732,      0.000,
   30,       73.3,    183.831,     323.896,      0.000,
   31,       75.8,    183.751,     325.126,      0.000,
   32,       78.3,    183.932,     326.002,      0.000,
