----,
DateTime:,      2021/06/10, 11:33:11, 1623335590906,
  177,    17655.8,    179.033,     180.917,
  178,    18553.3,    178.859,     180.882,
  179,    19495.8,    178.728,     180.674,
  180,    20485.8,    179.016,     180.323,
  181,    21525.8,    178.796,     179.934,
  182,    22618.3,    178.919,     179.505,
  183,    23768.3,    178.575,     179.619,
  184,    24975.8,    179.206,     178.930,
  185,    26243.3,    178.178,     179.248,
  186,    27575.8,    178.583,     179.234,
  187,    28975.8,    177.973,     179.366,
  188,    30445.8,    178.422,     178.237,
  189,    31990.8,    179.027,     177.714,
  190,    33613.3,    178.309,     178.035,
  191,    35318.3,    178.514,     177.771,
  192,    37108.3,    178.047,     178.104,
  193,    38990.8,    178.562,     177.662,
  194,    40968.3,    177.834,     176.951,
  195,    43045.8,    178.314,     177.271,
  196,    45228.3,    177.696,     176.925,
  197,    47520.8,    178.164,     176.378,
  198,    49928.3,    178.043,     176.181,
  199,    52458.3,    178.075,     176.067,
  200,    55115.8,    177.899,     176.234,
  201,    57908.3,    177.619,     175.528,
  202,    60843.3,    177.243,     177.282,
  203,    63925.8,    177.804,     175.606,
  204,    67163.3,    177.978,     174.767,
  205,    70565.8,    177.813,     175.379,
  206,    74140.8,    177.603,     175.783,
  207,    77895.8,    177.787,     175.149,
  208,    81840.8,    177.877,     174.511,
  209,    85985.8,    177.304,     175.025,
  210,    90340.8,    177.180,     175.430,
  211,    94915.8,    177.414,     174.157,
  212,    99723.3,    177.381,     175.544,
  213,   104773.3,    177.521,     173.893,
  214,   110078.3,    177.459,     174.554,
  215,   115653.3,    177.414,     175.099,
  216,   121508.3,    177.868,     173.711,
  217,   127660.8,    178.029,     173.948,
  218,   134125.8,    177.329,     174.352,
  219,   140915.8,    177.191,     173.903,
  220,   148050.8,    177.487,     174.290,
  221,   155545.8,    177.965,     172.996,
  222,   163420.8,    177.616,     173.665,
  223,   171695.8,    177.333,     173.730,
  224,   180388.3,    177.469,     174.578,
  225,   189520.8,    177.362,     173.931,
  226,   199115.8,    177.115,     173.996,
  227,   209195.8,    177.774,     173.367,
----,
DateTime:,      2021/06/10, 11:33:14, 1623335593849,
PIF:,           -593.14,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           5,    2, 
S/N Ratio:,   115.90,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    177.128,     169.867,      0.000,
    2,        3.3,    182.641,     171.595,      0.000,
    3,        5.8,    184.401,     173.254,      0.000,
    4,        8.3,    184.670,     173.110,      0.000,
    5,       10.8,    184.665,     173.439,      0.000,
    6,       13.3,    184.461,     173.631,      0.000,
    7,       15.8,    184.627,     174.126,      0.000,
    8,       18.3,    184.346,     175.476,      0.000,
    9,       20.8,    184.166,     176.082,      0.000,
   10,       23.3,    183.782,     176.994,      0.000,
   11,       25.8,    184.133,     177.091,      0.000,
   12,       28.3,    184.053,     178.472,      0.000,
   13,       30.8,    184.194,     178.009,      0.000,
   14,       33.3,    183.836,     179.771,      0.000,
   15,       35.8,    184.134,     179.370,      0.000,
   16,       38.3,    184.480,     179.685,      0.000,
   17,       40.8,    184.166,     180.643,      0.000,
   18,       43.3,    184.294,     181.060,      0.000,
   19,       45.8,    184.114,     181.997,      0.000,
   20,       48.3,    184.331,     182.326,      0.000,
   21,       50.8,    184.135,     183.279,      0.000,
   22,       53.3,    184.191,     183.550,      0.000,
   23,       55.8,    184.103,     184.507,      0.000,
   24,       58.3,    184.054,     184.665,      0.000,
   25,       60.8,    184.201,     185.820,      0.000,
   26,       63.3,    184.031,     185.992,      0.000,
   27,       65.8,    184.210,     187.113,      0.000,
   28,       68.3,    183.801,     187.530,      0.000,
   29,       70.8,    184.038,     187.941,      0.000,
   30,       73.3,    183.839,     189.341,      0.000,
   31,       75.8,    184.041,     188.916,      0.000,
   32,       78.3,    183.469,     190.922,      0.000,
   33,       80.8,    184.291,     189.853,      0.000,
   34,       83.3,    183.551,     191.708,      0.000,
   35,       85.8,    183.401,     192.302,      0.000,
   36,       88.3,    183.772,     192.240,      0.000,
   37,       90.8,    183.843,     192.383,      0.000,
   38,       93.3,    184.397,     192.889,      0.000,
   39,       95.8,    184.012,     193.402,      0.000,
   40,       98.3,    184.359,     193.905,      0.000,
   41,      100.8,    183.880,     194.628,      0.000,
   42,      103.3,    184.245,     194.351,      0.000,
   43,      105.8,    183.753,     195.742,      0.000,
   44,      108.3,    184.006,     195.690,      0.000,
   45,      110.8,    183.711,     196.549,      0.000,
   46,      113.3,    183.999,     196.676,      0.000,
   47,      115.8,    183.542,     197.602,      0.000,
   48,      118.3,    183.765,     197.797,      0.000,
   49,      120.8,    183.609,     198.728,      0.000,
   50,      123.3,    183.958,     198.677,      0.000,
   51,      125.8,    183.671,     199.315,      0.000,
   52,      128.3,    183.823,     199.259,      0.000,
   53,      130.8,    183.488,     200.494,      0.000,
   54,      133.3,    184.100,     200.153,      0.000,
   55,      135.8,    184.122,     200.347,      0.000,
   56,      138.3,    183.556,     201.837,      0.000,
   57,      140.8,    183.323,     202.093,      0.000,
   58,      143.3,    183.146,     202.725,      0.000,
   59,      145.8,    183.603,     203.201,      0.000,
   60,      148.3,    183.669,     203.672,      0.000,
   61,      150.8,    183.596,     203.536,      0.000,
   62,      153.3,    183.760,     203.462,      0.000,
   63,      155.8,    183.756,     203.902,      0.000,
   64,      158.3,    183.652,     204.345,      0.000,
   65,      160.8,    183.802,     205.375,      0.000,
   66,      163.3,    183.603,     205.379,      0.000,
   67,      165.8,    183.589,     205.940,      0.000,
   68,      168.3,    183.413,     206.791,      0.000,
   69,      170.8,    183.521,     206.343,      0.000,
   70,      173.3,    183.690,     207.024,      0.000,
   71,      175.8,    183.498,     207.785,      0.000,
   72,      178.3,    183.675,     208.021,      0.000,
   73,      180.8,    183.577,     207.587,      0.000,
   74,      183.3,    183.362,     208.594,      0.000,
   75,      185.8,    183.721,     209.166,      0.000,
   76,      188.3,    183.935,     209.141,      0.000,
   77,      190.8,    183.796,     208.972,      0.000,
   78,      193.3,    183.745,     209.139,      0.000,
   79,      195.8,    183.985,     209.410,      0.000,
   80,      198.3,    183.809,     209.719,      0.000,
   81,      200.8,    183.813,     210.585,      0.000,
   82,      203.3,    183.452,     210.999,      0.000,
   83,      205.8,    183.273,     211.532,      0.000,
   84,      208.3,    184.058,     210.413,      0.000,
   85,      210.8,    183.736,     211.109,      0.000,
   86,      213.3,    183.648,     211.972,      0.000,
   87,      215.8,    183.553,     211.647,      0.000,
   88,      218.3,    183.530,     212.217,      0.000,
   89,      220.8,    183.433,     212.875,      0.000,
   90,      223.3,    183.642,     213.068,      0.000,
   91,      225.8,    183.637,     212.638,      0.000,
   92,      228.3,    183.707,     213.646,      0.000,
   93,      230.8,    183.651,     213.384,      0.000,
   94,      233.3,    183.701,     213.871,      0.000,
   95,      235.8,    183.484,     214.123,      0.000,
   96,      238.3,    183.618,     214.077,      0.000,
   97,      240.8,    183.689,     214.429,      0.000,
   98,      243.3,    183.778,     214.978,      0.000,
   99,      245.8,    183.028,     215.860,      0.000,
  100,      250.8,    182.142,     216.030,      0.000,
  101,      273.3,    181.652,     215.402,      0.000,
  102,      295.8,    181.934,     214.060,      0.000,
  103,      318.3,    182.133,     212.520,      0.000,
  104,      343.3,    181.895,     211.589,      0.000,
  105,      368.3,    181.879,     210.853,      0.000,
  106,      395.8,    182.284,     209.075,      0.000,
  107,      423.3,    181.910,     208.623,      0.000,
  108,      453.3,    182.087,     206.988,      0.000,
  109,      483.3,    182.227,     205.726,      0.000,
  110,      515.8,    181.475,     205.934,      0.000,
  111,      550.8,    181.370,     204.520,      0.000,
  112,      585.8,    181.367,     203.753,      0.000,
  113,      623.3,    181.679,     203.187,      0.000,
  114,      663.3,    181.798,     202.498,      0.000,
  115,      705.8,    181.797,     201.946,      0.000,
  116,      748.3,    181.538,     200.913,      0.000,
  117,      793.3,    181.802,     200.293,      0.000,
  118,      840.8,    181.886,     199.876,      0.000,
  119,      890.8,    181.759,     199.571,      0.000,
  120,      943.3,    181.417,     198.849,      0.000,
  121,      998.3,    181.267,     198.354,      0.000,
  122,     1055.8,    181.086,     197.881,      0.000,
  123,     1115.8,    181.077,     197.566,      0.000,
  124,     1178.3,    180.821,     197.296,      0.000,
  125,     1245.8,    181.526,     196.766,      0.000,
  126,     1315.8,    181.511,     195.130,      0.000,
  127,     1388.3,    181.497,     195.704,      0.000,
  128,     1465.8,    181.420,     195.351,      0.000,
  129,     1545.8,    180.905,     194.581,      0.000,
  130,     1630.8,    181.443,     194.457,      0.000,
  131,     1720.8,    181.078,     193.640,      0.000,
  132,     1815.8,    181.007,     193.824,      0.000,
  133,     1913.3,    181.061,     192.877,      0.000,
  134,     2015.8,    181.034,     193.450,      0.000,
  135,     2123.3,    180.756,     192.528,      0.000,
  136,     2238.3,    181.362,     191.781,      0.000,
  137,     2358.3,    181.109,     191.939,      0.000,
  138,     2483.3,    180.773,     191.410,      0.000,
  139,     2615.8,    180.771,     191.314,      0.000,
  140,     2753.3,    181.071,     190.450,      0.000,
  141,     2898.3,    180.984,     190.327,      0.000,
  142,     3050.8,    180.904,     190.097,      0.000,
  143,     3210.8,    180.348,     190.235,      0.000,
  144,     3378.3,    180.114,     189.594,      0.000,
  145,     3555.8,    180.865,     189.134,      0.000,
  146,     3740.8,    180.754,     189.026,      0.000,
  147,     3935.8,    180.579,     188.768,      0.000,
  148,     4140.8,    180.995,     187.668,      0.000,
  149,     4355.8,    180.196,     187.948,      0.000,
  150,     4580.8,    180.270,     188.305,      0.000,
  151,     4818.3,    179.968,     188.277,      0.000,
  152,     5068.3,    180.374,     186.838,      0.000,
  153,     5330.8,    180.380,     187.586,      0.000,
  154,     5605.8,    180.239,     187.518,      0.000,
  155,     5895.8,    179.847,     187.186,      0.000,
  156,     6200.8,    179.570,     186.058,      0.000,
  157,     6520.8,    179.503,     186.715,      0.000,
  158,     6855.8,    179.996,     186.093,      0.000,
  159,     7208.3,    180.136,     185.821,      0.000,
  160,     7578.3,    179.701,     185.493,      0.000,
  161,     7965.8,    180.013,     184.980,      0.000,
  162,     8373.3,    179.899,     185.647,      0.000,
  163,     8800.8,    179.420,     185.236,      0.000,
  164,     9250.8,    179.885,     184.432,      0.000,
  165,     9723.3,    180.264,     184.048,      0.000,
  166,    10220.8,    179.510,     183.709,      0.000,
  167,    10743.3,    179.383,     184.168,      0.000,
  168,    11290.8,    179.403,     183.456,      0.000,
  169,    11865.8,    179.025,     183.644,      0.000,
  170,    12470.8,    179.643,     183.025,      0.000,
  171,    13105.8,    178.954,     183.577,      0.000,
  172,    13773.3,    179.244,     183.200,      0.000,
  173,    14475.8,    179.377,     182.205,      0.000,
  174,    15213.3,    178.986,     182.632,      0.000,
  175,    15988.3,    178.741,     182.333,      0.000,
  176,    16800.8,    179.809,     180.680,      0.000,
  177,    17655.8,    178.470,     182.240,      0.000,
  178,    18553.3,    178.933,     181.976,      0.000,
  179,    19495.8,    178.949,     182.083,      0.000,
  180,    20485.8,    178.470,     181.676,      0.000,
  181,    21525.8,    178.638,     180.658,      0.000,
  182,    22618.3,    179.282,     180.154,      0.000,
  183,    23768.3,    178.910,     180.029,      0.000,
  184,    24975.8,    178.895,     180.280,      0.000,
  185,    26243.3,    179.118,     179.454,      0.000,
  186,    27575.8,    178.726,     179.943,      0.000,
  187,    28975.8,    178.299,     179.143,      0.000,
  188,    30445.8,    178.804,     178.804,      0.000,
  189,    31990.8,    178.371,     178.198,      0.000,
  190,    33613.3,    178.462,     177.947,      0.000,
  191,    35318.3,    178.647,     177.837,      0.000,
  192,    37108.3,    178.464,     178.070,      0.000,
  193,    38990.8,    178.218,     177.378,      0.000,
  194,    40968.3,    178.147,     178.070,      0.000,
  195,    43045.8,    178.735,     176.769,      0.000,
  196,    45228.3,    177.826,     178.036,      0.000,
  197,    47520.8,    177.817,     177.377,      0.000,
  198,    49928.3,    177.596,     177.352,      0.000,
  199,    52458.3,    178.342,     176.791,      0.000,
  200,    55115.8,    177.999,     176.686,      0.000,
  201,    57908.3,    177.668,     176.665,      0.000,
  202,    60843.3,    177.462,     176.970,      0.000,
  203,    63925.8,    178.386,     175.942,      0.000,
  204,    67163.3,    177.597,     175.949,      0.000,
  205,    70565.8,    178.197,     175.613,      0.000,
  206,    74140.8,    177.128,     176.387,      0.000,
  207,    77895.8,    177.739,     175.606,      0.000,
  208,    81840.8,    177.499,     176.276,      0.000,
  209,    85985.8,    177.896,     174.964,      0.000,
  210,    90340.8,    177.633,     174.862,      0.000,
  211,    94915.8,    177.982,     175.157,      0.000,
  212,    99723.3,    177.372,     175.028,      0.000,
  213,   104773.3,    178.264,     174.379,      0.000,
  214,   110078.3,    178.062,     174.808,      0.000,
  215,   115653.3,    177.251,     174.912,      0.000,
  216,   121508.3,    177.328,     175.002,      0.000,
  217,   127660.8,    176.764,     175.502,      0.000,
  218,   134125.8,    177.965,     174.487,      0.000,
  219,   140915.8,    177.484,     173.840,      0.000,
  220,   148050.8,    178.029,     174.614,      0.000,
  221,   155545.8,    177.112,     174.533,      0.000,
  222,   163420.8,    178.171,     174.154,      0.000,
  223,   171695.8,    177.746,     173.863,      0.000,
  224,   180388.3,    176.734,     173.900,      0.000,
  225,   189520.8,    177.659,     174.267,      0.000,
  226,   199115.8,    177.867,     174.075,      0.000,
  227,   209195.8,    177.492,     173.249,      0.000,
----,
DateTime:,      2021/06/10, 11:36:15, 1623335775524,
PIF:,           -577.47,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,     160.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           5,    2, 
S/N Ratio:,   119.63,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    179.876,     189.124,      0.000,
    2,        3.3,    181.836,     187.455,      0.000,
    3,        5.8,    183.399,     185.818,      0.000,
    4,        8.3,    183.477,     185.958,      0.000,
    5,       10.8,    183.659,     185.991,      0.000,
    6,       13.3,    183.082,     187.451,      0.000,
    7,       15.8,    183.152,     187.489,      0.000,
    8,       18.3,    183.060,     188.784,      0.000,
    9,       20.8,    183.349,     188.487,      0.000,
   10,       23.3,    182.689,     189.935,      0.000,
   11,       25.8,    183.223,     189.381,      0.000,
   12,       28.3,    182.956,     190.750,      0.000,
   13,       30.8,    182.722,     190.885,      0.000,
   14,       33.3,    182.648,     192.277,      0.000,
   15,       35.8,    182.850,     193.049,      0.000,
   16,       38.3,    182.632,     193.827,      0.000,
   17,       40.8,    182.321,     194.596,      0.000,
   18,       43.3,    182.821,     195.048,      0.000,
   19,       45.8,    183.109,     194.741,      0.000,
   20,       48.3,    182.764,     196.094,      0.000,
   21,       50.8,    183.036,     195.911,      0.000,
   22,       53.3,    182.626,     197.009,      0.000,
   23,       55.8,    182.724,     197.888,      0.000,
   24,       58.3,    182.582,     198.589,      0.000,
   25,       60.8,    182.821,     199.424,      0.000,
   26,       63.3,    182.932,     199.303,      0.000,
   27,       65.8,    182.737,     200.391,      0.000,
   28,       68.3,    182.799,     200.652,      0.000,
   29,       70.8,    182.846,     201.147,      0.000,
   30,       73.3,    182.369,     202.111,      0.000,
   31,       75.8,    182.849,     202.238,      0.000,
   32,       78.3,    182.562,     203.322,      0.000,
   33,       80.8,    182.910,     203.373,      0.000,
   34,       83.3,    182.737,     204.769,      0.000,
   35,       85.8,    182.402,     205.146,      0.000,
   36,       88.3,    182.955,     205.509,      0.000,
   37,       90.8,    183.025,     205.976,      0.000,
   38,       93.3,    182.642,     207.175,      0.000,
   39,       95.8,    183.006,     207.201,      0.000,
   40,       98.3,    182.791,     207.882,      0.000,
   41,      100.8,    183.061,     208.230,      0.000,
   42,      103.3,    182.957,     208.349,      0.000,
   43,      105.8,    182.842,     209.355,      0.000,
   44,      108.3,    182.628,     209.710,      0.000,
   45,      110.8,    182.522,     210.818,      0.000,
   46,      113.3,    182.528,     210.263,      0.000,
   47,      115.8,    182.354,     211.341,      0.000,
   48,      118.3,    182.575,     211.852,      0.000,
   49,      120.8,    182.886,     212.367,      0.000,
   50,      123.3,    182.673,     212.177,      0.000,
   51,      125.8,    183.039,     213.281,      0.000,
   52,      128.3,    182.910,     213.760,      0.000,
   53,      130.8,    182.952,     214.367,      0.000,
   54,      133.3,    182.999,     214.421,      0.000,
   55,      135.8,    182.462,     216.148,      0.000,
   56,      138.3,    182.647,     215.711,      0.000,
   57,      140.8,    182.695,     216.092,      0.000,
   58,      143.3,    182.427,     216.848,      0.000,
   59,      145.8,    182.600,     216.752,      0.000,
   60,      148.3,    182.665,     217.222,      0.000,
   61,      150.8,    182.779,     217.963,      0.000,
   62,      153.3,    182.477,     218.543,      0.000,
   63,      155.8,    182.473,     218.437,      0.000,
   64,      158.3,    182.834,     219.756,      0.000,
   65,      160.8,    182.425,     219.701,      0.000,
   66,      163.3,    182.414,     220.482,      0.000,
   67,      165.8,    182.400,     220.718,      0.000,
   68,      168.3,    182.876,     220.580,      0.000,
   69,      170.8,    182.983,     219.796,      0.000,
   70,      173.3,    182.500,     221.474,      0.000,
   71,      175.8,    182.775,     221.688,      0.000,
   72,      178.3,    182.763,     221.592,      0.000,
   73,      180.8,    183.131,     222.130,      0.000,
   74,      183.3,    182.547,     222.512,      0.000,
   75,      185.8,    182.716,     223.291,      0.000,
   76,      188.3,    182.463,     223.382,      0.000,
   77,      190.8,    183.069,     223.626,      0.000,
   78,      193.3,    183.018,     223.688,      0.000,
   79,      195.8,    182.791,     224.512,      0.000,
   80,      198.3,    182.803,     224.170,      0.000,
   81,      200.8,    182.899,     224.708,      0.000,
   82,      203.3,    182.636,     225.142,      0.000,
   83,      205.8,    182.459,     226.018,      0.000,
   84,      208.3,    182.678,     225.528,      0.000,
   85,      210.8,    182.730,     226.229,      0.000,
   86,      213.3,    182.458,     226.896,      0.000,
   87,      215.8,    182.549,     226.892,      0.000,
   88,      218.3,    182.526,     227.578,      0.000,
   89,      220.8,    182.894,     227.010,      0.000,
   90,      223.3,    182.638,     227.658,      0.000,
   91,      225.8,    182.540,     227.670,      0.000,
   92,      228.3,    182.330,     228.481,      0.000,
   93,      230.8,    182.461,     228.537,      0.000,
   94,      233.3,    182.881,     228.230,      0.000,
   95,      235.8,    182.481,     228.621,      0.000,
   96,      238.3,    182.799,     228.552,      0.000,
   97,      240.8,    182.590,     229.250,      0.000,
   98,      243.3,    182.214,     229.723,      0.000,
   99,      245.8,    182.586,     229.255,      0.000,
  100,      250.8,    181.892,     232.220,      0.000,
  101,      273.3,    181.503,     231.725,      0.000,
  102,      295.8,    181.703,     229.474,      0.000,
  103,      318.3,    181.621,     228.162,      0.000,
  104,      343.3,    181.287,     227.267,      0.000,
  105,      368.3,    181.175,     225.644,      0.000,
  106,      395.8,    181.382,     223.523,      0.000,
  107,      423.3,    181.466,     222.440,      0.000,
  108,      453.3,    181.073,     221.494,      0.000,
  109,      483.3,    180.850,     220.891,      0.000,
  110,      515.8,    181.491,     218.583,      0.000,
  111,      550.8,    181.572,     217.375,      0.000,
  112,      585.8,    181.388,     216.715,      0.000,
  113,      623.3,    181.601,     215.048,      0.000,
  114,      663.3,    181.537,     214.911,      0.000,
  115,      705.8,    181.169,     213.699,      0.000,
  116,      748.3,    180.908,     212.581,      0.000,
  117,      793.3,    180.794,     212.277,      0.000,
  118,      840.8,    181.154,     210.973,      0.000,
  119,      890.8,    181.313,     210.239,      0.000,
  120,      943.3,    181.801,     209.015,      0.000,
  121,      998.3,    180.906,     208.618,      0.000,
  122,     1055.8,    181.002,     208.410,      0.000,
  123,     1115.8,    181.085,     207.669,      0.000,
  124,     1178.3,    181.291,     207.225,      0.000,
  125,     1245.8,    180.764,     206.413,      0.000,
  126,     1315.8,    181.025,     206.784,      0.000,
  127,     1388.3,    180.724,     204.702,      0.000,
  128,     1465.8,    180.650,     205.230,      0.000,
  129,     1545.8,    180.686,     204.416,      0.000,
  130,     1630.8,    181.113,     203.806,      0.000,
  131,     1720.8,    180.835,     203.789,      0.000,
  132,     1815.8,    180.956,     203.223,      0.000,
  133,     1913.3,    180.650,     201.802,      0.000,
