----,
DateTime:,      2021/06/10, 15:43:52, 1623350631726,
PIF:,           -612.65,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #00001,
Gain:,           5,    2, 
S/N Ratio:,    16.16,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,     88.256,    1488.353,      0.000,
    2,        3.3,     89.578,    1482.884,      0.000,
    3,        5.8,     89.447,    1477.487,      0.000,
    4,        8.3,     88.068,    1497.213,      0.000,
    5,       10.8,     88.720,    1485.981,      0.000,
    6,       13.3,     88.252,    1495.900,      0.000,
    7,       15.8,     87.890,    1501.390,      0.000,
    8,       18.3,     87.087,    1513.396,      0.000,
    9,       20.8,     87.546,    1502.484,      0.000,
   10,       23.3,     86.664,    1515.010,      0.000,
   11,       25.8,     85.690,    1528.264,      0.000,
   12,       28.3,     86.737,    1509.119,      0.000,
   13,       30.8,     86.591,    1512.364,      0.000,
   14,       33.3,     85.560,    1529.887,      0.000,
   15,       35.8,     86.378,    1515.633,      0.000,
   16,       38.3,     85.175,    1536.806,      0.000,
   17,       40.8,     85.643,    1527.236,      0.000,
   18,       43.3,     85.647,    1525.995,      0.000,
   19,       45.8,     85.524,    1527.012,      0.000,
   20,       48.3,     85.452,    1528.079,      0.000,
   21,       50.8,     84.941,    1534.438,      0.000,
   22,       53.3,     84.882,    1537.390,      0.000,
   23,       55.8,     84.528,    1544.074,      0.000,
   24,       58.3,     84.383,    1545.054,      0.000,
   25,       60.8,     83.917,    1553.394,      0.000,
   26,       63.3,     82.840,    1571.415,      0.000,
   27,       65.8,     83.299,    1562.773,      0.000,
   28,       68.3,     83.520,    1558.385,      0.000,
   29,       70.8,     83.583,    1558.647,      0.000,
   30,       73.3,     82.702,    1573.076,      0.000,
   31,       75.8,     83.279,    1561.932,      0.000,
