----,
DateTime:,      2021/06/10, 15:03:36, 1623348216215,
PIF:,           -593.87,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           5,    2, 
S/N Ratio:,   138.18,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    176.178,     154.018,      0.000,
    2,        3.3,    182.456,     154.775,      0.000,
    3,        5.8,    184.406,     155.498,      0.000,
    4,        8.3,    184.105,     156.295,      0.000,
    5,       10.8,    184.862,     155.980,      0.000,
    6,       13.3,    184.277,     157.018,      0.000,
    7,       15.8,    184.349,     157.607,      0.000,
    8,       18.3,    184.162,     158.419,      0.000,
    9,       20.8,    184.361,     158.356,      0.000,
   10,       23.3,    183.786,     159.069,      0.000,
   11,       25.8,    183.665,     160.263,      0.000,
   12,       28.3,    183.869,     160.194,      0.000,
   13,       30.8,    184.201,     160.665,      0.000,
   14,       33.3,    183.652,     161.146,      0.000,
   15,       35.8,    184.047,     161.995,      0.000,
   16,       38.3,    183.825,     162.625,      0.000,
   17,       40.8,    183.984,     162.268,      0.000,
   18,       43.3,    183.734,     163.033,      0.000,
   19,       45.8,    184.122,     163.776,      0.000,
   20,       48.3,    184.055,     164.269,      0.000,
   21,       50.8,    183.859,     164.880,      0.000,
   22,       53.3,    183.916,     165.808,      0.000,
   23,       55.8,    184.016,     165.392,      0.000,
   24,       58.3,    184.251,     165.941,      0.000,
   25,       60.8,    183.926,     166.560,      0.000,
   26,       63.3,    183.849,     167.391,      0.000,
   27,       65.8,    183.840,     167.943,      0.000,
   28,       68.3,    183.808,     167.972,      0.000,
   29,       70.8,    183.952,     169.037,      0.000,
   30,       73.3,    184.130,     169.091,      0.000,
   31,       75.8,    183.765,     169.862,      0.000,
   32,       78.3,    183.758,     170.521,      0.000,
