----,
DateTime:,      2021/06/10, 14:18:22, 1623345502214,
PIF:,           -600.48,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           5,    2, 
S/N Ratio:,   141.74,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    176.221,     369.182,      0.000,
    2,        3.3,    182.450,     371.775,      0.000,
    3,        5.8,    184.307,     374.255,      0.000,
    4,        8.3,    184.100,     371.633,      0.000,
    5,       10.8,    184.386,     372.252,      0.000,
    6,       13.3,    183.988,     373.599,      0.000,
    7,       15.8,    184.254,     374.362,      0.000,
    8,       18.3,    183.971,     375.592,      0.000,
    9,       20.8,    184.173,     375.722,      0.000,
   10,       23.3,    183.689,     377.148,      0.000,
   11,       25.8,    183.663,     378.290,      0.000,
   12,       28.3,    183.678,     379.021,      0.000,
   13,       30.8,    183.631,     379.663,      0.000,
   14,       33.3,    184.034,     380.135,      0.000,
   15,       35.8,    183.667,     381.766,      0.000,
   16,       38.3,    183.444,     383.429,      0.000,
   17,       40.8,    183.891,     382.714,      0.000,
   18,       43.3,    183.544,     384.636,      0.000,
   19,       45.8,    184.127,     383.746,      0.000,
   20,       48.3,    183.582,     386.082,      0.000,
   21,       50.8,    183.958,     386.055,      0.000,
   22,       53.3,    183.920,     386.570,      0.000,
   23,       55.8,    184.021,     387.988,      0.000,
   24,       58.3,    183.590,     389.662,      0.000,
   25,       60.8,    183.262,     390.576,      0.000,
   26,       63.3,    183.853,     390.299,      0.000,
   27,       65.8,    184.036,     390.564,      0.000,
   28,       68.3,    183.813,     392.018,      0.000,
   29,       70.8,    183.958,     392.470,      0.000,
   30,       73.3,    183.947,     393.472,      0.000,
   31,       75.8,    184.056,     394.651,      0.000,
   32,       78.3,    184.049,     395.209,      0.000,
