
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	32.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-10-26	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-10-26	11:19:34	0.00		79.002	---	---	---	22.378	---	---	---	1016.68	57.835	22.378	---	---	35.243	---	---	---	360.497	---	---	---	5.508	---	---	---	
2022-10-26	11:19:35	1.00		79.056	---	---	---	22.370	---	---	---	1016.72	57.835	22.370	---	---	35.237	---	---	---	360.491	---	---	---	5.519	---	---	---	
2022-10-26	11:19:36	2.00		78.983	---	---	---	22.392	---	---	---	1016.71	57.835	22.392	---	---	35.241	---	---	---	360.476	---	---	---	5.513	---	---	---	
2022-10-26	11:19:37	3.00		78.948	---	---	---	22.392	---	---	---	1016.68	57.835	22.392	---	---	35.246	---	---	---	360.413	---	---	---	5.512	---	---	---	
2022-10-26	11:19:38	4.00		78.900	---	---	---	22.399	---	---	---	1016.61	57.835	22.399	---	---	35.251	---	---	---	360.378	---	---	---	5.493	---	---	---	
2022-10-26	11:19:39	5.00		78.919	---	---	---	22.391	---	---	---	1016.57	57.835	22.391	---	---	35.251	---	---	---	360.415	---	---	---	5.514	---	---	---	
2022-10-26	11:19:40	6.00		78.955	---	---	---	22.385	---	---	---	1016.56	57.835	22.385	---	---	35.247	---	---	---	360.456	---	---	---	5.511	---	---	---	
2022-10-26	11:19:41	7.00		78.966	---	---	---	22.372	---	---	---	1016.58	57.835	22.372	---	---	35.250	---	---	---	360.480	---	---	---	5.516	---	---	---	
2022-10-26	11:19:42	8.00		78.945	---	---	---	22.379	---	---	---	1016.57	57.835	22.379	---	---	35.251	---	---	---	360.478	---	---	---	5.476	---	---	---	
2022-10-26	11:19:43	9.00		78.958	---	---	---	22.385	---	---	---	1016.56	57.835	22.385	---	---	35.247	---	---	---	360.435	---	---	---	5.470	---	---	---	
2022-10-26	11:19:44	10.00		78.978	---	---	---	22.391	---	---	---	1016.53	57.835	22.391	---	---	35.242	---	---	---	360.442	---	---	---	5.468	---	---	---	
2022-10-26	11:19:45	11.00		78.992	---	---	---	22.391	---	---	---	1016.51	57.835	22.391	---	---	35.240	---	---	---	360.417	---	---	---	5.494	---	---	---	
2022-10-26	11:19:46	12.00		78.941	---	---	---	22.385	---	---	---	1016.52	57.835	22.385	---	---	35.249	---	---	---	360.469	---	---	---	5.506	---	---	---	
2022-10-26	11:19:47	13.00		78.959	---	---	---	22.386	---	---	---	1016.55	57.835	22.386	---	---	35.247	---	---	---	360.475	---	---	---	5.514	---	---	---	
2022-10-26	11:19:48	14.00		78.997	---	---	---	22.372	---	---	---	1016.54	57.825	22.372	---	---	35.245	---	---	---	360.488	---	---	---	5.517	---	---	---	
2022-10-26	11:19:49	15.00		79.041	---	---	---	22.380	---	---	---	1016.54	57.825	22.380	---	---	35.237	---	---	---	360.454	---	---	---	5.509	---	---	---	
2022-10-26	11:19:50	16.00		79.030	---	---	---	22.372	---	---	---	1016.53	57.814	22.372	---	---	35.241	---	---	---	360.409	---	---	---	5.503	---	---	---	
2022-10-26	11:19:51	17.00		79.044	---	---	---	22.364	---	---	---	1016.53	57.825	22.364	---	---	35.241	---	---	---	360.391	---	---	---	5.500	---	---	---	
2022-10-26	11:19:52	18.00		79.035	---	---	---	22.355	---	---	---	1016.55	57.825	22.355	---	---	35.245	---	---	---	360.383	---	---	---	5.509	---	---	---	
2022-10-26	11:19:53	19.00		78.990	---	---	---	22.370	---	---	---	1016.56	57.835	22.370	---	---	35.247	---	---	---	360.404	---	---	---	5.515	---	---	---	
2022-10-26	11:19:54	20.00		78.948	---	---	---	22.384	---	---	---	1016.57	57.835	22.384	---	---	35.249	---	---	---	360.405	---	---	---	5.508	---	---	---	
2022-10-26	11:19:55	21.00		78.960	---	---	---	22.384	---	---	---	1016.53	57.835	22.384	---	---	35.247	---	---	---	360.414	---	---	---	5.509	---	---	---	
2022-10-26	11:19:56	22.00		79.031	---	---	---	22.371	---	---	---	1016.49	57.835	22.371	---	---	35.241	---	---	---	360.394	---	---	---	5.518	---	---	---	
2022-10-26	11:19:57	23.00		79.078	---	---	---	22.357	---	---	---	1016.49	57.835	22.357	---	---	35.238	---	---	---	360.386	---	---	---	5.522	---	---	---	
2022-10-26	11:19:58	24.00		79.093	---	---	---	22.364	---	---	---	1016.49	57.835	22.364	---	---	35.234	---	---	---	360.388	---	---	---	5.510	---	---	---	
2022-10-26	11:19:59	25.00		79.026	---	---	---	22.384	---	---	---	1016.48	57.835	22.384	---	---	35.238	---	---	---	360.352	---	---	---	5.501	---	---	---	
2022-10-26	11:20:00	26.00		79.033	---	---	---	22.398	---	---	---	1016.48	57.835	22.398	---	---	35.232	---	---	---	360.325	---	---	---	5.508	---	---	---	
2022-10-26	11:20:01	27.00		79.035	---	---	---	22.399	---	---	---	1016.49	57.835	22.399	---	---	35.232	---	---	---	360.285	---	---	---	5.498	---	---	---	
2022-10-26	11:20:02	28.00		79.081	---	---	---	22.377	---	---	---	1016.52	57.835	22.377	---	---	35.232	---	---	---	360.346	---	---	---	5.498	---	---	---	
2022-10-26	11:20:03	29.00		79.068	---	---	---	22.371	---	---	---	1016.53	57.835	22.371	---	---	35.235	---	---	---	360.356	---	---	---	5.487	---	---	---	
2022-10-26	11:20:04	30.00		79.073	---	---	---	22.371	---	---	---	1016.52	57.835	22.371	---	---	35.235	---	---	---	360.368	---	---	---	5.505	---	---	---	
2022-10-26	11:20:05	31.00		79.107	---	---	---	22.371	---	---	---	1016.53	57.835	22.371	---	---	35.230	---	---	---	360.311	---	---	---	5.497	---	---	---	
2022-10-26	11:20:06	32.00		79.085	---	---	---	22.378	---	---	---	1016.52	57.835	22.378	---	---	35.231	---	---	---	360.302	---	---	---	5.504	---	---	---	
2022-10-26	11:20:07	33.00		79.069	---	---	---	22.391	---	---	---	1016.52	57.835	22.391	---	---	35.229	---	---	---	360.302	---	---	---	5.495	---	---	---	
2022-10-26	11:20:08	34.00		79.030	---	---	---	22.392	---	---	---	1016.50	57.835	22.392	---	---	35.235	---	---	---	360.324	---	---	---	5.509	---	---	---	
2022-10-26	11:20:09	35.00		79.064	---	---	---	22.376	---	---	---	1016.51	57.835	22.376	---	---	35.234	---	---	---	360.356	---	---	---	5.502	---	---	---	
2022-10-26	11:20:10	36.00		79.051	---	---	---	22.369	---	---	---	1016.51	57.835	22.369	---	---	35.238	---	---	---	360.353	---	---	---	5.516	---	---	---	
2022-10-26	11:20:11	37.00		79.071	---	---	---	22.370	---	---	---	1016.50	57.835	22.370	---	---	35.235	---	---	---	360.345	---	---	---	5.503	---	---	---	
2022-10-26	11:20:12	38.00		79.037	---	---	---	22.385	---	---	---	1016.53	57.835	22.385	---	---	35.236	---	---	---	360.299	---	---	---	5.506	---	---	---	
2022-10-26	11:20:13	39.00		79.032	---	---	---	22.378	---	---	---	1016.51	57.835	22.378	---	---	35.238	---	---	---	360.291	---	---	---	5.509	---	---	---	
2022-10-26	11:20:14	40.00		79.046	---	---	---	22.385	---	---	---	1016.55	57.835	22.385	---	---	35.234	---	---	---	360.281	---	---	---	5.506	---	---	---	
2022-10-26	11:20:15	41.00		79.054	---	---	---	22.385	---	---	---	1016.50	57.835	22.385	---	---	35.233	---	---	---	360.310	---	---	---	5.503	---	---	---	
2022-10-26	11:20:16	42.00		79.063	---	---	---	22.384	---	---	---	1016.55	57.835	22.384	---	---	35.232	---	---	---	360.373	---	---	---	5.492	---	---	---	
2022-10-26	11:20:17	43.00		79.042	---	---	---	22.384	---	---	---	1016.54	57.835	22.384	---	---	35.235	---	---	---	360.370	---	---	---	5.495	---	---	---	
2022-10-26	11:20:18	44.00		79.109	---	---	---	22.377	---	---	---	1016.57	57.845	22.377	---	---	35.228	---	---	---	360.323	---	---	---	5.498	---	---	---	
2022-10-26	11:20:19	45.00		79.158	---	---	---	22.378	---	---	---	1016.56	57.845	22.378	---	---	35.220	---	---	---	360.269	---	---	---	5.494	---	---	---	
2022-10-26	11:20:20	46.00		79.142	---	---	---	22.378	---	---	---	1016.56	57.855	22.378	---	---	35.223	---	---	---	360.216	---	---	---	5.493	---	---	---	
2022-10-26	11:20:21	47.00		79.137	---	---	---	22.364	---	---	---	1016.57	57.855	22.364	---	---	35.228	---	---	---	360.199	---	---	---	5.495	---	---	---	
2022-10-26	11:20:22	48.00		79.125	---	---	---	22.363	---	---	---	1016.58	57.865	22.363	---	---	35.230	---	---	---	360.181	---	---	---	5.490	---	---	---	
2022-10-26	11:20:23	49.00		79.184	---	---	---	22.357	---	---	---	1016.55	57.865	22.357	---	---	35.223	---	---	---	360.238	---	---	---	5.497	---	---	---	
2022-10-26	11:20:24	50.00		79.147	---	---	---	22.371	---	---	---	1016.55	57.865	22.371	---	---	35.224	---	---	---	360.266	---	---	---	5.507	---	---	---	
2022-10-26	11:20:25	51.00		79.145	---	---	---	22.380	---	---	---	1016.56	57.865	22.380	---	---	35.222	---	---	---	360.275	---	---	---	5.507	---	---	---	
2022-10-26	11:20:26	52.00		79.111	---	---	---	22.385	---	---	---	1016.60	57.865	22.385	---	---	35.225	---	---	---	360.295	---	---	---	5.494	---	---	---	
2022-10-26	11:20:27	53.00		79.126	---	---	---	22.385	---	---	---	1016.58	57.865	22.385	---	---	35.223	---	---	---	360.316	---	---	---	5.492	---	---	---	
2022-10-26	11:20:28	54.00		79.128	---	---	---	22.384	---	---	---	1016.56	57.865	22.384	---	---	35.223	---	---	---	360.284	---	---	---	5.499	---	---	---	
2022-10-26	11:20:29	55.00		79.091	---	---	---	22.385	---	---	---	1016.54	57.855	22.385	---	---	35.228	---	---	---	360.244	---	---	---	5.504	---	---	---	
2022-10-26	11:20:30	56.00		79.078	---	---	---	22.392	---	---	---	1016.52	57.855	22.392	---	---	35.228	---	---	---	360.185	---	---	---	5.489	---	---	---	
2022-10-26	11:20:31	57.00		79.094	---	---	---	22.377	---	---	---	1016.51	57.855	22.377	---	---	35.230	---	---	---	360.204	---	---	---	5.481	---	---	---	
2022-10-26	11:20:32	58.00		79.107	---	---	---	22.384	---	---	---	1016.48	57.865	22.384	---	---	35.226	---	---	---	360.197	---	---	---	5.479	---	---	---	
2022-10-26	11:20:33	59.00		79.093	---	---	---	22.377	---	---	---	1016.51	57.865	22.377	---	---	35.230	---	---	---	360.209	---	---	---	5.490	---	---	---	
2022-10-26	11:20:34	60.00		79.071	---	---	---	22.391	---	---	---	1016.49	57.865	22.391	---	---	35.229	---	---	---	360.189	---	---	---	5.509	---	---	---	
2022-10-26	11:20:35	61.00		79.072	---	---	---	22.384	---	---	---	1016.52	57.865	22.384	---	---	35.231	---	---	---	360.180	---	---	---	5.516	---	---	---	
2022-10-26	11:20:36	62.00		79.119	---	---	---	22.383	---	---	---	1016.50	57.865	22.383	---	---	35.224	---	---	---	360.153	---	---	---	5.517	---	---	---	
2022-10-26	11:20:37	63.00		79.138	---	---	---	22.377	---	---	---	1016.53	57.865	22.377	---	---	35.223	---	---	---	360.146	---	---	---	5.532	---	---	---	
2022-10-26	11:20:38	64.00		79.167	---	---	---	22.370	---	---	---	1016.52	57.865	22.370	---	---	35.221	---	---	---	360.206	---	---	---	5.529	---	---	---	
2022-10-26	11:20:39	65.00		79.135	---	---	---	22.379	---	---	---	1016.51	57.865	22.379	---	---	35.223	---	---	---	360.213	---	---	---	5.530	---	---	---	
2022-10-26	11:20:40	66.00		79.157	---	---	---	22.380	---	---	---	1016.51	57.865	22.380	---	---	35.220	---	---	---	360.188	---	---	---	5.500	---	---	---	
2022-10-26	11:20:41	67.00		79.194	---	---	---	22.386	---	---	---	1016.53	57.865	22.386	---	---	35.213	---	---	---	360.195	---	---	---	5.503	---	---	---	
2022-10-26	11:20:42	68.00		79.194	---	---	---	22.384	---	---	---	1016.54	57.865	22.384	---	---	35.213	---	---	---	360.197	---	---	---	5.494	---	---	---	
2022-10-26	11:20:43	69.00		79.130	---	---	---	22.390	---	---	---	1016.52	57.865	22.390	---	---	35.221	---	---	---	360.226	---	---	---	5.496	---	---	---	
2022-10-26	11:20:44	70.00		79.138	---	---	---	22.397	---	---	---	1016.49	57.865	22.397	---	---	35.217	---	---	---	360.146	---	---	---	5.490	---	---	---	
2022-10-26	11:20:45	71.00		79.190	---	---	---	22.392	---	---	---	1016.49	57.865	22.392	---	---	35.212	---	---	---	360.135	---	---	---	5.486	---	---	---	
2022-10-26	11:20:46	72.00		79.251	---	---	---	22.378	---	---	---	1016.52	57.865	22.378	---	---	35.207	---	---	---	360.174	---	---	---	5.489	---	---	---	
2022-10-26	11:20:47	73.00		79.217	---	---	---	22.364	---	---	---	1016.53	57.865	22.364	---	---	35.216	---	---	---	360.224	---	---	---	5.496	---	---	---	
2022-10-26	11:20:48	74.00		79.214	---	---	---	22.357	---	---	---	1016.54	57.865	22.357	---	---	35.219	---	---	---	360.277	---	---	---	5.511	---	---	---	
2022-10-26	11:20:49	75.00		79.221	---	---	---	22.365	---	---	---	1016.51	57.865	22.365	---	---	35.215	---	---	---	360.213	---	---	---	5.511	---	---	---	
2022-10-26	11:20:50	76.00		79.246	---	---	---	22.379	---	---	---	1016.49	57.865	22.379	---	---	35.207	---	---	---	360.168	---	---	---	5.508	---	---	---	
2022-10-26	11:20:51	77.00		79.231	---	---	---	22.386	---	---	---	1016.50	57.865	22.386	---	---	35.207	---	---	---	360.113	---	---	---	5.513	---	---	---	
2022-10-26	11:20:52	78.00		79.199	---	---	---	22.392	---	---	---	1016.47	57.865	22.392	---	---	35.210	---	---	---	360.146	---	---	---	5.507	---	---	---	
2022-10-26	11:20:53	79.00		79.244	---	---	---	22.377	---	---	---	1016.50	57.865	22.377	---	---	35.208	---	---	---	360.103	---	---	---	5.508	---	---	---	
2022-10-26	11:20:54	80.00		79.260	---	---	---	22.371	---	---	---	1016.48	57.865	22.371	---	---	35.208	---	---	---	360.130	---	---	---	5.514	---	---	---	
2022-10-26	11:20:55	81.00		79.237	---	---	---	22.379	---	---	---	1016.54	57.865	22.379	---	---	35.209	---	---	---	360.067	---	---	---	5.524	---	---	---	
2022-10-26	11:20:56	82.00		79.174	---	---	---	22.393	---	---	---	1016.56	57.865	22.393	---	---	35.214	---	---	---	360.100	---	---	---	5.520	---	---	---	
2022-10-26	11:20:57	83.00		79.174	---	---	---	22.399	---	---	---	1016.58	57.865	22.399	---	---	35.212	---	---	---	360.103	---	---	---	5.527	---	---	---	
2022-10-26	11:20:58	84.00		79.242	---	---	---	22.391	---	---	---	1016.57	57.865	22.391	---	---	35.204	---	---	---	360.174	---	---	---	5.521	---	---	---	
2022-10-26	11:20:59	85.00		79.243	---	---	---	22.392	---	---	---	1016.56	57.865	22.392	---	---	35.204	---	---	---	360.233	---	---	---	5.537	---	---	---	
2022-10-26	11:21:00	86.00		79.255	---	---	---	22.386	---	---	---	1016.52	57.865	22.386	---	---	35.204	---	---	---	360.184	---	---	---	5.529	---	---	---	
2022-10-26	11:21:01	87.00		79.290	---	---	---	22.366	---	---	---	1016.53	57.865	22.366	---	---	35.205	---	---	---	360.158	---	---	---	5.541	---	---	---	
2022-10-26	11:21:02	88.00		79.312	---	---	---	22.359	---	---	---	1016.48	57.865	22.359	---	---	35.204	---	---	---	360.093	---	---	---	5.535	---	---	---	
2022-10-26	11:21:03	89.00		79.306	---	---	---	22.350	---	---	---	1016.51	57.865	22.350	---	---	35.208	---	---	---	360.087	---	---	---	5.515	---	---	---	
2022-10-26	11:21:04	90.00		79.306	---	---	---	22.363	---	---	---	1016.48	57.865	22.363	---	---	35.204	---	---	---	360.096	---	---	---	5.505	---	---	---	
