----,
DateTime:        , 2021/12/10, 14:31:06, 1639161065835,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -297.57,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,    210.44,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    516.442,
    1,        0.8,     90.379,     538.942,    540.034,
    2,        3.3,     90.840,     552.496,    550.416,
    3,        5.8,     90.379,     566.050,    564.226,
    4,        8.3,     89.611,     581.056,    579.806,
    5,       10.8,     89.534,     594.398,    596.143,
    6,       13.3,     89.150,     608.624,    612.657,
    7,       15.8,     89.150,     621.636,    628.982,
    8,       18.3,     88.536,     638.825,    644.926,
    9,       20.8,     87.538,     658.219,    660.347,
   10,       23.3,     87.691,     669.496,    675.124,
   11,       25.8,     87.000,     686.079,    689.295,
   12,       28.3,     86.616,     701.358,    702.819,
   13,       30.8,     86.539,     713.074,    715.694,
   14,       33.3,     86.232,     726.283,    727.964,
   15,       35.8,     85.695,     741.924,    739.654,
   16,       38.3,     85.618,     752.751,    750.746,
   17,       40.8,     85.004,     766.191,    761.310,
   18,       43.3,     85.004,     774.191,    771.308,
   19,       45.8,     84.773,     782.664,    780.803,
   20,       48.3,     84.466,     792.377,    789.823,
   21,       50.8,     84.082,     802.894,    798.389,
   22,       53.3,     83.698,     812.312,    806.515,
   23,       55.8,     84.159,     813.449,    814.145,
   24,       58.3,     83.698,     822.945,    821.432,
   25,       60.8,     83.468,     830.248,    828.344,
   26,       63.3,     82.930,     839.006,    834.926,
   27,       65.8,     83.084,     842.751,    841.106,
   28,       68.3,     82.777,     848.657,    846.980,
   29,       70.8,     82.316,     857.659,    852.570,
