----,
DateTime:,      2021/07/09, 14:55:02, 1625853302201,
PIF:,          -1514.33,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #00001,
Gain:,           2,    2, 
S/N Ratio:,    71.02,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,     89.235,    3632.301,      0.000,
    2,        3.3,     89.652,    3706.871,      0.000,
    3,        5.8,     86.980,    3783.374,      0.000,
    4,        8.3,     87.956,    3748.790,      0.000,
    5,       10.8,     87.700,    3776.836,      0.000,
    6,       13.3,     87.047,    3828.130,      0.000,
    7,       15.8,     87.592,    3816.313,      0.000,
    8,       18.3,     86.603,    3877.793,      0.000,
    9,       20.8,     86.881,    3874.619,      0.000,
   10,       23.3,     87.092,    3878.421,      0.000,
   11,       25.8,     85.932,    3944.756,      0.000,
   12,       28.3,     86.799,    3920.308,      0.000,
   13,       30.8,     85.551,    3999.691,      0.000,
   14,       33.3,     85.067,    4043.058,      0.000,
   15,       35.8,     85.335,    4056.700,      0.000,
   16,       38.3,     85.966,    4049.610,      0.000,
   17,       40.8,     84.779,    4127.539,      0.000,
   18,       43.3,     85.152,    4128.865,      0.000,
   19,       45.8,     84.659,    4172.946,      0.000,
   20,       48.3,     85.138,    4167.672,      0.000,
   21,       50.8,     84.441,    4225.767,      0.000,
   22,       53.3,     84.566,    4240.240,      0.000,
   23,       55.8,     84.765,    4253.880,      0.000,
   24,       58.3,     84.065,    4313.679,      0.000,
   25,       60.8,     83.597,    4361.162,      0.000,
   26,       63.3,     83.257,    4401.778,      0.000,
   27,       65.8,     83.160,    4428.537,      0.000,
   28,       68.3,     83.383,    4438.918,      0.000,
   29,       70.8,     83.817,    4437.994,      0.000,
   30,       73.3,     83.304,    4488.708,      0.000,
   31,       75.8,     83.140,    4518.012,      0.000,
