----,
DateTime:,      2021/07/09, 14:14:22, 1625850862238,
PIF:,          -1498.86,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           2,    2, 
S/N Ratio:,   102.74,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
  123,     1115.8,    181.757,     403.896,      0.000,
  124,     1178.3,    181.695,     402.113,      0.000,
  125,     1245.8,    181.071,     401.312,      0.000,
  126,     1315.8,    181.073,     399.397,      0.000,
  127,     1388.3,    181.623,     399.014,      0.000,
  128,     1465.8,    181.368,     398.233,      0.000,
  129,     1545.8,    181.030,     397.851,      0.000,
  130,     1630.8,    180.907,     396.995,      0.000,
  131,     1720.8,    181.095,     395.199,      0.000,
  132,     1815.8,    181.209,     395.790,      0.000,
  133,     1913.3,    180.798,     395.553,      0.000,
  134,     2015.8,    180.687,     396.920,      0.000,
  135,     2123.3,    180.993,     393.501,      0.000,
  136,     2238.3,    181.337,     392.224,      0.000,
  137,     2358.3,    181.383,     390.490,      0.000,
  138,     2483.3,    181.224,     390.562,      0.000,
  139,     2615.8,    181.409,     389.071,      0.000,
  140,     2753.3,    181.243,     388.590,      0.000,
  141,     2898.3,    180.778,     388.509,      0.000,
  142,     3050.8,    180.313,     389.521,      0.000,
  143,     3210.8,    180.699,     388.709,      0.000,
  144,     3378.3,    180.564,     387.888,      0.000,
  145,     3555.8,    180.588,     387.039,      0.000,
  146,     3740.8,    180.408,     388.293,      0.000,
  147,     3935.8,    180.422,     387.170,      0.000,
  148,     4140.8,    180.468,     386.268,      0.000,
  149,     4355.8,    180.064,     385.485,      0.000,
  150,     4580.8,    180.248,     385.130,      0.000,
  151,     4818.3,    180.229,     383.249,      0.000,
  152,     5068.3,    180.364,     383.504,      0.000,
  153,     5330.8,    179.720,     384.629,      0.000,
  154,     5605.8,    180.165,     383.108,      0.000,
  155,     5895.8,    179.758,     382.004,      0.000,
  156,     6200.8,    180.306,     383.032,      0.000,
  157,     6520.8,    180.011,     381.149,      0.000,
  158,     6855.8,    180.322,     380.501,      0.000,
  159,     7208.3,    180.264,     381.110,      0.000,
  160,     7578.3,    180.291,     380.480,      0.000,
  161,     7965.8,    179.460,     379.467,      0.000,
  162,     8373.3,    180.003,     379.261,      0.000,
  163,     8800.8,    179.809,     379.047,      0.000,
  164,     9250.8,    180.080,     377.632,      0.000,
  165,     9723.3,    179.810,     378.250,      0.000,
  166,    10220.8,    180.174,     376.664,      0.000,
  167,    10743.3,    179.491,     375.338,      0.000,
  168,    11290.8,    179.083,     376.239,      0.000,
  169,    11865.8,    179.568,     376.643,      0.000,
  170,    12470.8,    179.416,     375.466,      0.000,
  171,    13105.8,    179.498,     375.544,      0.000,
  172,    13773.3,    179.876,     374.786,      0.000,
  173,    14475.8,    179.103,     373.041,      0.000,
  174,    15213.3,    179.842,     372.864,      0.000,
  175,    15988.3,    178.845,     374.083,      0.000,
  176,    16800.8,    179.096,     372.248,      0.000,
  177,    17655.8,    179.494,     373.538,      0.000,
  178,    18553.3,    179.200,     372.150,      0.000,
  179,    19495.8,    179.199,     372.192,      0.000,
  180,    20485.8,    178.763,     372.552,      0.000,
  181,    21525.8,    179.020,     373.377,      0.000,
  182,    22618.3,    179.291,     371.277,      0.000,
  183,    23768.3,    178.755,     371.171,      0.000,
  184,    24975.8,    178.550,     370.333,      0.000,
  185,    26243.3,    178.848,     370.391,      0.000,
  186,    27575.8,    178.551,     370.106,      0.000,
  187,    28975.8,    178.294,     368.701,      0.000,
  188,    30445.8,    178.468,     370.589,      0.000,
  189,    31990.8,    178.472,     369.591,      0.000,
  190,    33613.3,    178.712,     369.402,      0.000,
  191,    35318.3,    178.452,     368.801,      0.000,
  192,    37108.3,    177.731,     370.063,      0.000,
  193,    38990.8,    178.494,     368.162,      0.000,
  194,    40968.3,    178.092,     367.816,      0.000,
  195,    43045.8,    178.359,     367.473,      0.000,
  196,    45228.3,    178.668,     367.882,      0.000,
  197,    47520.8,    178.148,     366.507,      0.000,
  198,    49928.3,    177.866,     368.710,      0.000,
  199,    52458.3,    178.408,     367.421,      0.000,
  200,    55115.8,    178.200,     367.167,      0.000,
  201,    57908.3,    178.077,     366.432,      0.000,
  202,    60843.3,    177.837,     366.231,      0.000,
  203,    63925.8,    178.368,     366.449,      0.000,
  204,    67163.3,    177.686,     364.431,      0.000,
  205,    70565.8,    177.956,     367.679,      0.000,
  206,    74140.8,    178.238,     366.390,      0.000,
  207,    77895.8,    177.867,     365.218,      0.000,
  208,    81840.8,    178.257,     367.493,      0.000,
  209,    85985.8,    177.883,     366.032,      0.000,
  210,    90340.8,    177.503,     364.425,      0.000,
  211,    94915.8,    177.775,     363.392,      0.000,
  212,    99723.3,    177.358,     365.795,      0.000,
  213,   104773.3,    177.918,     365.628,      0.000,
  214,   110078.3,    177.973,     364.427,      0.000,
  215,   115653.3,    177.364,     366.478,      0.000,
  216,   121508.3,    177.254,     364.984,      0.000,
  217,   127660.8,    176.976,     364.230,      0.000,
  218,   134125.8,    177.376,     365.693,      0.000,
  219,   140915.8,    177.460,     365.024,      0.000,
  220,   148050.8,    177.337,     364.409,      0.000,
  221,   155545.8,    177.733,     362.794,      0.000,
  222,   163420.8,    177.929,     364.253,      0.000,
  223,   171695.8,    177.274,     365.059,      0.000,
  224,   180388.3,    177.146,     364.277,      0.000,
  225,   189520.8,    177.424,     363.332,      0.000,
  226,   199115.8,    177.649,     363.290,      0.000,
  227,   209195.8,    177.844,     362.946,      0.000,
----,
DateTime:,      2021/07/09, 14:14:25, 1625850865178,
PIF:,          -1503.46,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           2,    2, 
S/N Ratio:,    81.90,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    177.148,     355.960,      0.000,
    2,        3.3,    182.767,     357.858,      0.000,
    3,        5.8,    184.910,     359.677,      0.000,
    4,        8.3,    184.133,     360.922,      0.000,
    5,       10.8,    184.414,     359.016,      0.000,
    6,       13.3,    184.400,     359.858,      0.000,
    7,       15.8,    184.092,     359.373,      0.000,
    8,       18.3,    184.095,     362.355,      0.000,
    9,       20.8,    184.389,     363.133,      0.000,
   10,       23.3,    184.193,     363.519,      0.000,
   11,       25.8,    184.072,     364.844,      0.000,
   12,       28.3,    183.992,     366.091,      0.000,
   13,       30.8,    184.418,     366.058,      0.000,
   14,       33.3,    183.964,     368.593,      0.000,
   15,       35.8,    183.885,     369.023,      0.000,
   16,       38.3,    184.137,     368.517,      0.000,
   17,       40.8,    184.295,     370.915,      0.000,
   18,       43.3,    184.046,     371.417,      0.000,
   19,       45.8,    184.149,     372.567,      0.000,
   20,       48.3,    184.366,     372.127,      0.000,
   21,       50.8,    184.454,     373.306,      0.000,
   22,       53.3,    183.943,     373.799,      0.000,
   23,       55.8,    183.948,     376.506,      0.000,
   24,       58.3,    184.183,     377.656,      0.000,
   25,       60.8,    184.142,     378.011,      0.000,
   26,       63.3,    184.443,     377.393,      0.000,
   27,       65.8,    184.529,     379.114,      0.000,
   28,       68.3,    184.213,     380.036,      0.000,
   29,       70.8,    184.073,     381.140,      0.000,
   30,       73.3,    184.345,     383.019,      0.000,
   31,       75.8,    183.698,     384.641,      0.000,
   32,       78.3,    183.880,     385.348,      0.000,
   33,       80.8,    183.760,     385.599,      0.000,
   34,       83.3,    184.151,     385.322,      0.000,
   35,       85.8,    183.812,     387.667,      0.000,
   36,       88.3,    184.090,     388.983,      0.000,
   37,       90.8,    183.972,     389.774,      0.000,
   38,       93.3,    184.056,     389.868,      0.000,
   39,       95.8,    184.425,     390.716,      0.000,
   40,       98.3,    183.829,     390.621,      0.000,
   41,      100.8,    183.726,     393.017,      0.000,
   42,      103.3,    184.092,     392.779,      0.000,
   43,      105.8,    184.259,     391.881,      0.000,
   44,      108.3,    183.853,     393.834,      0.000,
   45,      110.8,    183.651,     395.628,      0.000,
   46,      113.3,    183.940,     396.637,      0.000,
   47,      115.8,    183.293,     397.493,      0.000,
   48,      118.3,    183.800,     397.756,      0.000,
   49,      120.8,    183.455,     399.323,      0.000,
   50,      123.3,    183.428,     401.017,      0.000,
   51,      125.8,    184.271,     399.996,      0.000,
   52,      128.3,    183.858,     401.439,      0.000,
   53,      130.8,    183.617,     402.238,      0.000,
   54,      133.3,    183.853,     402.264,      0.000,
   55,      135.8,    184.063,     402.621,      0.000,
   56,      138.3,    184.061,     403.711,      0.000,
   57,      140.8,    183.639,     404.912,      0.000,
   58,      143.3,    184.216,     404.729,      0.000,
   59,      145.8,    183.543,     406.758,      0.000,
   60,      148.3,    183.798,     408.642,      0.000,
   61,      150.8,    183.913,     407.300,      0.000,
   62,      153.3,    183.512,     410.096,      0.000,
   63,      155.8,    184.074,     409.387,      0.000,
   64,      158.3,    183.875,     410.375,      0.000,
   65,      160.8,    183.743,     411.214,      0.000,
   66,      163.3,    184.203,     409.644,      0.000,
   67,      165.8,    183.718,     413.175,      0.000,
   68,      168.3,    183.824,     413.480,      0.000,
   69,      170.8,    183.744,     413.932,      0.000,
   70,      173.3,    183.442,     414.886,      0.000,
   71,      175.8,    183.627,     415.557,      0.000,
   72,      178.3,    183.898,     414.945,      0.000,
   73,      180.8,    183.329,     417.596,      0.000,
   74,      183.3,    183.585,     416.470,      0.000,
   75,      185.8,    183.663,     418.200,      0.000,
   76,      188.3,    183.594,     417.812,      0.000,
   77,      190.8,    183.926,     419.232,      0.000,
   78,      193.3,    183.497,     418.848,      0.000,
   79,      195.8,    183.550,     419.273,      0.000,
   80,      198.3,    184.221,     420.460,      0.000,
   81,      200.8,    183.566,     422.778,      0.000,
   82,      203.3,    183.958,     422.965,      0.000,
   83,      205.8,    184.061,     421.913,      0.000,
   84,      208.3,    183.718,     423.245,      0.000,
   85,      210.8,    183.772,     424.754,      0.000,
   86,      213.3,    183.683,     424.413,      0.000,
   87,      215.8,    183.870,     424.526,      0.000,
   88,      218.3,    183.659,     426.103,      0.000,
   89,      220.8,    183.562,     426.873,      0.000,
   90,      223.3,    184.054,     424.373,      0.000,
   91,      225.8,    183.955,     425.961,      0.000,
   92,      228.3,    183.460,     426.838,      0.000,
   93,      230.8,    183.780,     428.542,      0.000,
   94,      233.3,    184.207,     426.192,      0.000,
   95,      235.8,    183.708,     427.623,      0.000,
   96,      238.3,    183.747,     429.708,      0.000,
   97,      240.8,    183.818,     428.997,      0.000,
   98,      243.3,    184.002,     429.385,      0.000,
   99,      245.8,    184.379,     429.049,      0.000,
  100,      250.8,    182.926,     430.544,      0.000,
  101,      273.3,    181.965,     434.742,      0.000,
  102,      295.8,    182.077,     431.746,      0.000,
  103,      318.3,    181.882,     428.360,      0.000,
  104,      343.3,    182.122,     427.542,      0.000,
  105,      368.3,    181.723,     426.855,      0.000,
  106,      395.8,    182.097,     423.502,      0.000,
  107,      423.3,    182.096,     422.155,      0.000,
  108,      453.3,    181.897,     421.535,      0.000,
  109,      483.3,    182.047,     419.546,      0.000,
  110,      515.8,    182.219,     418.321,      0.000,
  111,      550.8,    181.917,     417.621,      0.000,
  112,      585.8,    181.722,     415.066,      0.000,
  113,      623.3,    181.470,     411.847,      0.000,
  114,      663.3,    181.210,     412.456,      0.000,
  115,      705.8,    181.582,     411.345,      0.000,
  116,      748.3,    181.887,     409.582,      0.000,
  117,      793.3,    181.485,     407.729,      0.000,
  118,      840.8,    181.564,     406.182,      0.000,
  119,      890.8,    181.245,     405.529,      0.000,
  120,      943.3,    181.650,     404.922,      0.000,
  121,      998.3,    181.124,     404.450,      0.000,
  122,     1055.8,    181.601,     402.332,      0.000,
  123,     1115.8,    181.486,     403.138,      0.000,
  124,     1178.3,    181.695,     401.057,      0.000,
  125,     1245.8,    181.061,     398.877,      0.000,
  126,     1315.8,    181.512,     398.461,      0.000,
  127,     1388.3,    180.929,     396.982,      0.000,
  128,     1465.8,    181.787,     397.034,      0.000,
  129,     1545.8,    180.975,     397.438,      0.000,
  130,     1630.8,    180.841,     396.078,      0.000,
  131,     1720.8,    180.746,     396.349,      0.000,
  132,     1815.8,    180.586,     393.977,      0.000,
  133,     1913.3,    180.935,     394.354,      0.000,
  134,     2015.8,    180.523,     393.880,      0.000,
  135,     2123.3,    181.274,     392.508,      0.000,
  136,     2238.3,    180.943,     392.106,      0.000,
  137,     2358.3,    181.157,     390.813,      0.000,
  138,     2483.3,    180.824,     390.164,      0.000,
  139,     2615.8,    180.723,     390.390,      0.000,
  140,     2753.3,    180.642,     389.717,      0.000,
  141,     2898.3,    180.732,     388.693,      0.000,
  142,     3050.8,    180.357,     389.216,      0.000,
  143,     3210.8,    180.552,     388.810,      0.000,
  144,     3378.3,    181.060,     386.336,      0.000,
  145,     3555.8,    180.593,     385.952,      0.000,
  146,     3740.8,    180.795,     386.647,      0.000,
  147,     3935.8,    180.637,     385.040,      0.000,
  148,     4140.8,    180.403,     384.701,      0.000,
  149,     4355.8,    180.167,     384.939,      0.000,
  150,     4580.8,    179.978,     383.184,      0.000,
  151,     4818.3,    179.880,     383.170,      0.000,
  152,     5068.3,    179.844,     382.138,      0.000,
  153,     5330.8,    180.223,     382.671,      0.000,
  154,     5605.8,    179.902,     382.494,      0.000,
  155,     5895.8,    180.446,     380.197,      0.000,
  156,     6200.8,    179.853,     380.293,      0.000,
  157,     6520.8,    179.683,     380.130,      0.000,
  158,     6855.8,    179.811,     380.435,      0.000,
  159,     7208.3,    179.857,     379.810,      0.000,
  160,     7578.3,    179.334,     380.886,      0.000,
  161,     7965.8,    179.758,     378.355,      0.000,
  162,     8373.3,    179.741,     379.454,      0.000,
  163,     8800.8,    179.649,     377.396,      0.000,
  164,     9250.8,    179.088,     376.924,      0.000,
  165,     9723.3,    179.396,     375.473,      0.000,
  166,    10220.8,    179.322,     376.208,      0.000,
  167,    10743.3,    179.082,     377.275,      0.000,
  168,    11290.8,    179.482,     374.203,      0.000,
  169,    11865.8,    179.256,     374.430,      0.000,
  170,    12470.8,    179.121,     373.252,      0.000,
  171,    13105.8,    179.120,     373.728,      0.000,
  172,    13773.3,    179.345,     372.941,      0.000,
  173,    14475.8,    179.053,     372.956,      0.000,
  174,    15213.3,    179.434,     372.188,      0.000,
  175,    15988.3,    179.566,     372.767,      0.000,
  176,    16800.8,    179.183,     373.985,      0.000,
  177,    17655.8,    179.165,     370.997,      0.000,
  178,    18553.3,    178.902,     370.531,      0.000,
  179,    19495.8,    179.106,     371.777,      0.000,
  180,    20485.8,    178.840,     372.238,      0.000,
  181,    21525.8,    179.000,     371.688,      0.000,
  182,    22618.3,    178.473,     369.423,      0.000,
  183,    23768.3,    178.769,     369.358,      0.000,
  184,    24975.8,    178.449,     370.362,      0.000,
  185,    26243.3,    178.857,     369.640,      0.000,
  186,    27575.8,    178.355,     369.032,      0.000,
  187,    28975.8,    178.530,     368.817,      0.000,
  188,    30445.8,    178.305,     367.480,      0.000,
  189,    31990.8,    178.217,     369.254,      0.000,
  190,    33613.3,    178.542,     368.504,      0.000,
  191,    35318.3,    177.864,     368.523,      0.000,
  192,    37108.3,    178.055,     367.577,      0.000,
