----,
DateTime:,      2021/07/09, 13:55:51, 1625849751154,
PIF:,          -1479.09,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #00001,
Gain:,           2,    2, 
S/N Ratio:,    26.24,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,     90.986,    8219.686,      0.000,
    2,        3.3,     92.422,    8254.829,      0.000,
    3,        5.8,     90.448,    8290.181,      0.000,
    4,        8.3,     90.089,    8315.445,      0.000,
    5,       10.8,     90.089,    8320.995,      0.000,
    6,       13.3,     89.371,    8401.828,      0.000,
    7,       15.8,     89.191,    8426.024,      0.000,
    8,       18.3,     88.294,    8513.934,      0.000,
    9,       20.8,     88.294,    8507.705,      0.000,
   10,       23.3,     88.114,    8514.254,      0.000,
   11,       25.8,     87.217,    8593.839,      0.000,
   12,       28.3,     87.397,    8577.333,      0.000,
   13,       30.8,     85.781,    8745.855,      0.000,
   14,       33.3,     86.140,    8716.373,      0.000,
   15,       35.8,     85.243,    8819.872,      0.000,
   16,       38.3,     85.602,    8787.557,      0.000,
   17,       40.8,     85.422,    8808.949,      0.000,
   18,       43.3,     85.422,    8806.607,      0.000,
   19,       45.8,     85.243,    8825.737,      0.000,
   20,       48.3,     84.525,    8896.564,      0.000,
   21,       50.8,     84.166,    8932.727,      0.000,
   22,       53.3,     84.345,    8914.903,      0.000,
   23,       55.8,     84.704,    8878.892,      0.000,
   24,       58.3,     83.448,    9016.173,      0.000,
   25,       60.8,     83.448,    9016.173,      0.000,
   26,       63.3,     83.089,    9052.719,      0.000,
   27,       65.8,     82.730,    9092.001,      0.000,
   28,       68.3,     82.730,    9088.375,      0.000,
   29,       70.8,     82.550,    9104.502,      0.000,
   30,       73.3,     82.909,    9063.875,      0.000,
   31,       75.8,     83.268,    9021.196,      0.000,
