----,
DateTime:        , 2022/04/12, 12:56:19, 1649778979104,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -110.49,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #10000,
Gain:,             25,       5, 
Sio:,    211.37,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,     51.567,
    1,        0.8,    173.131,      51.173,     52.464,
    2,        3.3,    181.491,      52.781,     53.044,
    3,        5.8,    181.680,      54.314,     53.614,
    4,        8.3,    181.831,      54.928,     54.177,
    5,       10.8,    182.020,      54.915,     54.730,
    6,       13.3,    181.907,      55.653,     55.275,
    7,       15.8,    182.096,      55.881,     55.812,
    8,       18.3,    181.831,      56.886,     56.339,
    9,       20.8,    182.172,      56.824,     56.859,
   10,       23.3,    182.323,      57.545,     57.370,
   11,       25.8,    182.172,      57.856,     57.874,
   12,       28.3,    182.247,      58.468,     58.369,
   13,       30.8,    182.285,      59.136,     58.857,
   14,       33.3,    182.437,      59.263,     59.337,
   15,       35.8,    182.474,      59.733,     59.809,
   16,       38.3,    182.512,      60.049,     60.274,
   17,       40.8,    182.512,      60.663,     60.732,
   18,       43.3,    182.323,      61.077,     61.181,
   19,       45.8,    182.512,      61.715,     61.624,
   20,       48.3,    182.399,      61.885,     62.060,
   21,       50.8,    182.512,      62.307,     62.488,
   22,       53.3,    182.172,      62.994,     62.909,
   23,       55.8,    182.739,      63.061,     63.325,
   24,       58.3,    182.550,      63.521,     63.733,
   25,       60.8,    182.474,      64.007,     64.135,
   26,       63.3,    182.739,      64.133,     64.530,
   27,       65.8,    182.739,      64.549,     64.920,
   28,       68.3,    182.437,      65.029,     65.302,
   29,       70.8,    182.550,      65.361,     65.678,
