----,
DateTime:        , 2022/04/08, 11:15:50, 1649427350727,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -311.80,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,    169.26,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,   1192.954,
    1,        0.8,     90.826,    1224.975,   1219.285,
    2,        3.3,     91.281,    1237.553,   1236.084,
    3,        5.8,     90.523,    1250.174,   1255.779,
    4,        8.3,     89.766,    1273.643,   1276.794,
    5,       10.8,     89.463,    1291.928,   1298.232,
    6,       13.3,     88.933,    1315.483,   1319.551,
    7,       15.8,     89.160,    1326.936,   1340.483,
    8,       18.3,     88.479,    1351.964,   1360.840,
    9,       20.8,     88.327,    1367.302,   1380.527,
   10,       23.3,     87.721,    1389.057,   1399.498,
   11,       25.8,     87.191,    1410.118,   1417.726,
   12,       28.3,     86.737,    1430.187,   1435.214,
   13,       30.8,     86.585,    1447.934,   1451.982,
   14,       33.3,     86.283,    1466.230,   1468.069,
   15,       35.8,     85.677,    1490.371,   1483.496,
   16,       38.3,     86.131,    1493.190,   1498.272,
   17,       40.8,     85.147,    1521.964,   1512.480,
   18,       43.3,     84.995,    1533.147,   1526.080,
   19,       45.8,     84.844,    1545.903,   1539.115,
   20,       48.3,     84.616,    1557.026,   1551.617,
   21,       50.8,     84.465,    1568.342,   1563.608,
   22,       53.3,     84.011,    1583.253,   1575.122,
   23,       55.8,     83.481,    1600.374,   1586.168,
   24,       58.3,     83.405,    1608.302,   1596.732,
   25,       60.8,     83.253,    1617.234,   1606.857,
   26,       63.3,     82.950,    1628.564,   1616.573,
   27,       65.8,     82.875,    1634.034,   1625.880,
