----,
DateTime:,      2021/12/02, 11:54:45, 1638460485031,
PIF:,            -66.09,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,          50,    2, 
S/N Ratio:,   313.05,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    177.491,      83.547,      0.000,
    2,        3.3,    182.550,      84.771,      0.000,
    3,        5.8,    184.609,      85.949,      0.000,
    4,        8.3,    184.987,      86.432,      0.000,
    5,       10.8,    184.594,      87.060,      0.000,
    6,       13.3,    184.680,      87.962,      0.000,
    7,       15.8,    184.659,      88.308,      0.000,
    8,       18.3,    184.470,      89.288,      0.000,
    9,       20.8,    184.384,      89.926,      0.000,
   10,       23.3,    184.186,      91.097,      0.000,
   11,       25.8,    184.452,      91.465,      0.000,
   12,       28.3,    184.371,      92.329,      0.000,
   13,       30.8,    183.837,      93.141,      0.000,
   14,       33.3,    183.956,      94.060,      0.000,
   15,       35.8,    184.167,      94.625,      0.000,
   16,       38.3,    184.233,      95.048,      0.000,
   17,       40.8,    184.007,      96.066,      0.000,
   18,       43.3,    184.238,      96.554,      0.000,
   19,       45.8,    184.150,      97.089,      0.000,
   20,       48.3,    184.278,      97.651,      0.000,
   21,       50.8,    184.174,      98.857,      0.000,
   22,       53.3,    184.135,      99.312,      0.000,
   23,       55.8,    184.141,     100.167,      0.000,
   24,       58.3,    183.995,     100.649,      0.000,
   25,       60.8,    183.857,     101.584,      0.000,
   26,       63.3,    183.875,     102.063,      0.000,
   27,       65.8,    183.769,     102.971,      0.000,
   28,       68.3,    183.834,     103.587,      0.000,
   29,       70.8,    184.177,     103.807,      0.000,
   30,       73.3,    184.068,     104.531,      0.000,
   31,       75.8,    183.888,     105.243,      0.000,
   32,       78.3,    183.784,     106.086,      0.000,
