----,
DateTime:        , 2022/04/18, 18:10:31, 1650316231717,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -299.91,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,     63.02,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    817.062,
    1,        0.8,     91.172,     825.052,    836.052,
    2,        3.3,     91.172,     826.547,    834.337,
    3,        5.8,     90.480,     828.054,    834.444,
    4,        8.3,     89.864,     831.838,    835.838,
    5,       10.8,     89.248,     838.810,    838.127,
    6,       13.3,     89.171,     840.992,    840.994,
    7,       15.8,     88.709,     847.062,    844.265,
    8,       18.3,     88.555,     849.213,    847.765,
    9,       20.8,     87.785,     856.204,    851.432,
   10,       23.3,     87.631,     856.910,    855.132,
   11,       25.8,     86.861,     864.044,    858.858,
   12,       28.3,     86.861,     863.238,    862.506,
   13,       30.8,     86.476,     868.699,    866.086,
   14,       33.3,     86.245,     872.997,    869.567,
   15,       35.8,     86.014,     876.619,    872.939,
   16,       38.3,     85.476,     882.263,    876.220,
   17,       40.8,     85.476,     882.848,    879.356,
   18,       43.3,     85.168,     885.688,    882.381,
   19,       45.8,     84.706,     890.281,    885.305,
   20,       48.3,     84.475,     891.768,    888.104,
   21,       50.8,     84.475,     891.768,    890.765,
   22,       53.3,     83.782,     899.859,    893.356,
   23,       55.8,     83.705,     900.926,    895.816,
   24,       58.3,     83.936,     898.089,    898.126,
   25,       60.8,     83.551,     902.107,    900.359,
   26,       63.3,     83.166,     906.523,    902.512,
   27,       65.8,     83.012,     907.361,    904.562,
   28,       68.3,     82.858,     909.047,    906.515,
   29,       70.8,     82.550,     911.833,    908.391,
