----,
DateTime:        , 2022/04/06, 17:51:37, 1649278297078,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -122.70,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             25,       5, 
Sio:,    148.57,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    647.149,
    1,        0.8,     90.655,     657.337,    655.469,
    2,        3.3,     91.035,     663.007,    660.023,
    3,        5.8,     90.655,     668.677,    666.479,
    4,        8.3,     89.743,     675.116,    673.956,
    5,       10.8,     89.667,     680.060,    681.911,
    6,       13.3,     89.439,     687.563,    690.044,
    7,       15.8,     89.211,     694.700,    698.173,
    8,       18.3,     88.907,     701.395,    706.191,
    9,       20.8,     88.071,     711.368,    714.040,
   10,       23.3,     87.767,     716.567,    721.660,
   11,       25.8,     87.159,     726.476,    729.045,
   12,       28.3,     86.931,     731.694,    736.177,
   13,       30.8,     86.779,     738.876,    743.063,
   14,       33.3,     85.943,     750.718,    749.728,
   15,       35.8,     86.095,     754.131,    756.136,
   16,       38.3,     85.411,     764.198,    762.336,
   17,       40.8,     85.335,     768.300,    768.302,
   18,       43.3,     84.575,     777.900,    774.074,
   19,       45.8,     84.651,     780.321,    779.616,
   20,       48.3,     84.499,     786.032,    784.961,
   21,       50.8,     83.891,     793.445,    790.136,
   22,       53.3,     83.739,     797.990,    795.114,
   23,       55.8,     83.663,     801.441,    799.908,
   24,       58.3,     83.435,     806.987,    804.536,
   25,       60.8,     83.435,     808.808,    808.993,
   26,       63.3,     83.131,     814.461,    813.306,
   27,       65.8,     82.599,     821.595,    817.482,
   28,       68.3,     82.371,     826.006,    821.500,
   29,       70.8,     82.295,     828.081,    825.363,
