Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\PICO\20211202\PICO_202112021036_SySl1018_long_data.csv                                                            ,2021/12/02, 10:40:38,    1638456038627,  -64.94,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.310,    30.651,     59.013,     28.362,  0.4806,  0.9253,   111.34,  0.3980,     0.000,    3.652,  0.000,     1825,  0.000,     5491,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.777,   407.33,   316.50,  0.155,       2.00,    0.000,    600.00,  173.64,   0.010,     0.0,     0.0,     0.0,     0.0,    1504,    1.5000,
C:\LIFT\DATA\PICO\20211202\PICO_202112021036_SySl1018_long_data.csv                                                            ,2021/12/02, 10:40:41,    1638456041338,  -64.96,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.948,    31.728,     58.366,     26.638,  0.4564,  0.8396,   111.91,  0.3060,     0.000,    4.285,  0.000,     1413,  0.000,     4160,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.743,   592.13,   440.21,  0.590,       2.00,    0.000,    600.00,  183.77,   0.010,     0.0,     0.0,     0.0,     0.0,     971,    1.5000,
C:\LIFT\DATA\PICO\20211202\PICO_202112021036_SySl1018_long_data.csv                                                            ,2021/12/02, 10:43:43,    1638456222948,  -59.74,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,   20.00,    0.00,     12.396,    34.683,     63.485,     28.802,  0.4537,  0.8304,   125.18,  0.0000,     0.000,    3.311,  0.000,     1774,  0.000,     4416,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.754,   426.93,   321.83,  0.000,       2.00,    0.000,    600.00,  161.17,   0.010,     0.0,     0.0,     0.0,     0.0,    1334,    1.5000,
C:\LIFT\DATA\PICO\20211202\PICO_202112021036_SySl1018_long_data.csv                                                            ,2021/12/02, 10:43:45,    1638456225770,  -65.45,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.299,    31.828,     65.462,     33.634,  0.5138,  1.0567,    95.92,  0.0320,     0.000,    3.331,  0.000,     1700,  0.000,     4933,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.583,   541.47,   315.77,  0.000,       2.00,    0.000,    600.00,  167.02,   0.010,     0.0,     0.0,     0.0,     0.0,    1481,    1.5000,
C:\LIFT\DATA\PICO\20211202\PICO_202112021036_SySl1018_long_data.csv                                                            ,2021/12/02, 10:46:47,    1638456407439,  -53.29,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,   40.00,    0.00,      9.257,    37.947,     64.124,     26.177,  0.4082,  0.6898,   122.65,  0.0000,     0.000,    3.746,  0.000,     1621,  0.000,     4964,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.739,   459.64,   339.49,  0.000,       2.00,    0.000,    600.00,  163.26,   0.010,     0.0,     0.0,     0.0,     0.0,    1325,    1.5000,
C:\LIFT\DATA\PICO\20211202\PICO_202112021036_SySl1018_long_data.csv                                                            ,2021/12/02, 10:46:50,    1638456410208,  -65.69,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.275,    31.754,     65.117,     33.363,  0.5124,  1.0507,    99.11,  0.0990,     0.000,    3.416,  0.000,     1685,  0.000,     4836,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.615,   531.32,   326.90,  0.000,       2.00,    0.000,    600.00,  178.95,   0.010,     0.0,     0.0,     0.0,     0.0,    1416,    1.5000,
C:\LIFT\DATA\PICO\20211202\PICO_202112021036_SySl1018_long_data.csv                                                            ,2021/12/02, 10:49:52,    1638456591800,  -39.79,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,   80.00,    0.00,      3.263,    43.769,     65.523,     21.754,  0.3320,  0.4970,   117.08,  0.0000,     0.000,    4.591,  0.000,     1445,  0.000,     5622,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.705,   531.41,   374.67,  0.000,       2.00,    0.000,    600.00,  115.94,   0.010,     0.0,     0.0,     0.0,     0.0,    1225,    1.5000,
C:\LIFT\DATA\PICO\20211202\PICO_202112021036_SySl1018_long_data.csv                                                            ,2021/12/02, 10:49:54,    1638456594619,  -64.84,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.620,    31.493,     64.095,     32.602,  0.5087,  1.0352,   104.54,  0.1600,     0.000,    3.695,  0.000,     1716,  0.000,     5098,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.663,   498.06,   330.01,  0.000,       2.00,    0.000,    600.00,  163.25,   0.010,     0.0,     0.0,     0.0,     0.0,    1380,    1.5000,
C:\LIFT\DATA\PICO\20211202\PICO_202112021036_SySl1018_long_data.csv                                                            ,2021/12/02, 10:52:56,    1638456776306,  -11.45,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,  160.00,    0.00,      1.732,    50.896,     66.990,     16.094,  0.2402,  0.3162,   110.41,  0.0000,     0.000,    5.262,  0.000,     1210,  0.000,     6683,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.665,   606.58,   403.30,  0.000,       2.00,    0.000,    600.00,   89.64,   0.010,     0.0,     0.0,     0.0,     0.0,    1270,    1.5000,
C:\LIFT\DATA\PICO\20211202\PICO_202112021036_SySl1018_long_data.csv                                                            ,2021/12/02, 10:52:59,    1638456778961,  -64.97,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.262,    31.511,     62.765,     31.254,  0.4980,  0.9918,   108.66,  0.2180,     0.000,    3.608,  0.000,     1750,  0.000,     4778,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.703,   476.09,   334.83,  0.000,       2.00,    0.000,    600.00,  155.94,   0.010,     0.0,     0.0,     0.0,     0.0,    1324,    1.5000,
C:\LIFT\DATA\PICO\20211202\PICO_202112021036_SySl1018_long_data.csv                                                            ,2021/12/02, 10:56:00,    1638456960530,  -65.07,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.240,    31.562,     62.874,     31.312,  0.4980,  0.9921,   108.18,  0.3810,     0.000,    3.560,  0.000,     2132,  0.000,     6327,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.753,   355.70,   267.77,  0.686,       2.00,    0.000,    600.00,  165.46,   0.010,     0.0,     0.0,     0.0,     0.0,    1777,    1.5000,
C:\LIFT\DATA\PICO\20211202\PICO_202112021036_SySl1018_long_data.csv                                                            ,2021/12/02, 10:56:03,    1638456963138,  -65.57,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.757,    31.930,     60.718,     28.788,  0.4741,  0.9016,   108.93,  0.2520,     0.000,    4.320,  0.000,     1706,  0.000,     5147,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.713,   501.37,   357.43,  0.045,       2.00,    0.000,    600.00,  177.10,   0.010,     0.0,     0.0,     0.0,     0.0,    1191,    1.5000,
