----,
DateTime:        , 2022/04/11, 10:55:47, 1649685346900,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -298.12,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,     72.29,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    745.951,
    1,        0.8,     88.484,     754.621,    764.698,
    2,        3.3,     91.153,     759.515,    763.102,
    3,        5.8,     90.161,     764.317,    764.663,
    4,        8.3,     89.780,     766.783,    768.202,
    5,       10.8,     89.323,     772.613,    772.979,
    6,       13.3,     88.484,     785.022,    778.519,
    7,       15.8,     88.637,     786.605,    784.356,
    8,       18.3,     88.408,     791.128,    790.329,
    9,       20.8,     87.798,     798.105,    796.330,
   10,       23.3,     87.188,     805.180,    802.242,
   11,       25.8,     86.959,     809.023,    807.947,
   12,       28.3,     86.578,     814.779,    813.436,
   13,       30.8,     86.273,     820.094,    818.679,
   14,       33.3,     86.197,     823.488,    823.639,
   15,       35.8,     86.273,     824.730,    828.309,
   16,       38.3,     85.587,     834.147,    832.809,
   17,       40.8,     85.206,     839.170,    837.079,
   18,       43.3,     85.053,     841.027,    841.091,
   19,       45.8,     84.596,     847.466,    844.908,
   20,       48.3,     84.519,     848.704,    848.475,
   21,       50.8,     84.291,     852.787,    851.839,
   22,       53.3,     84.214,     853.203,    854.988,
   23,       55.8,     83.604,     859.906,    858.020,
   24,       58.3,     83.604,     860.743,    860.832,
   25,       60.8,     83.452,     863.394,    863.472,
   26,       63.3,     82.918,     868.952,    866.011,
   27,       65.8,     82.385,     875.067,    868.441,
   28,       68.3,     82.766,     870.794,    870.612,
   29,       70.8,     82.613,     872.765,    872.658,
