----,
DateTime:        , 2022/04/21, 13:42:36, 1650559356680,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -111.70,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #01000,
Gain:,             25,       5, 
Sio:,    140.56,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,     78.986,
    1,        0.8,    166.765,      78.818,     79.072,
    2,        3.3,    183.506,      79.375,     79.251,
    3,        5.8,    183.826,      79.881,     79.440,
    4,        8.3,    184.038,      79.679,     79.636,
    5,       10.8,    184.038,      80.136,     79.839,
    6,       13.3,    184.216,      79.994,     80.045,
    7,       15.8,    184.393,      80.220,     80.255,
    8,       18.3,    184.429,      80.422,     80.467,
    9,       20.8,    184.322,      80.555,     80.681,
   10,       23.3,    184.358,      80.865,     80.896,
   11,       25.8,    184.393,      80.719,     81.111,
   12,       28.3,    184.500,      81.345,     81.327,
   13,       30.8,    184.393,      81.370,     81.543,
   14,       33.3,    184.464,      81.838,     81.759,
   15,       35.8,    184.606,      81.883,     81.975,
   16,       38.3,    184.570,      82.332,     82.190,
   17,       40.8,    184.641,      82.409,     82.405,
   18,       43.3,    184.677,      82.740,     82.619,
   19,       45.8,    184.606,      82.836,     82.833,
   20,       48.3,    184.641,      83.145,     83.046,
   21,       50.8,    184.748,      83.227,     83.259,
   22,       53.3,    184.641,      83.384,     83.470,
   23,       55.8,    184.641,      83.904,     83.681,
   24,       58.3,    184.641,      83.687,     83.891,
   25,       60.8,    184.925,      83.905,     84.101,
   26,       63.3,    184.748,      84.137,     84.309,
   27,       65.8,    184.925,      84.445,     84.517,
   28,       68.3,    184.819,      84.732,     84.724,
   29,       70.8,    184.748,      84.786,     84.930,
