Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
-------------------------------------------------------------------------------------------------------------------------------,----------,---------,-----------------,--------,-----------,------------,---------,----------,---------,--------,--------,--------,--------,--------,-----------,----------,-----------,-----------,--------,--------,---------,--------,----------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,-------,---------,---------,---------,---------,---------,-------,-----------,---------,----------,--------,--------,--------,--------,--------,--------,--------,----------,
C:\LIFT\DATA\MURIS_202105121400_MaBe3414_445_caloxy_data.csv                                                                   ,2021/05/12, 13:59:42,    1620838782212,-15890.00,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.000,     0.000,      0.000,      0.000,  0.0000,  0.0000,    10.00,  0.8000,     0.000,   50.000,  0.000,      150,  0.000,      300,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.060,  515979.30,  31074.13,  4.813,     100.00,    0.000,    600.00,   -0.00,   0.010,     0.0,     0.0,     0.0,     0.0,       6,    1.5000,
C:\LIFT\DATA\MURIS_202105121400_MaBe3414_445_caloxy_data.csv                                                                   ,2021/05/12, 14:00:42,    1620838842266,-15890.00,     0.0000,      0.0000,  NO DATA,    '10000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      0.000,     0.000,      0.000,      0.000,  0.0000,  0.0000,    10.00,  0.8000,     0.000,   50.000,  0.000,      150,  0.000,      300,  0.000,    10000, 0.0000,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.060,  515979.30,  31074.13,  4.813,     100.00,    0.000,    600.00,   -0.00,   0.010,     0.0,     0.0,     0.0,     0.0,       6,    1.5000,
