----,
DateTime:,      2021/06/09, 15:14:23, 1623262463748,
PIF:,           -598.54,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           5,    2, 
S/N Ratio:,   230.73,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    176.517,     332.077,      0.000,
    2,        3.3,    182.906,     334.647,      0.000,
    3,        5.8,    184.383,     337.109,      0.000,
    4,        8.3,    184.559,     337.113,      0.000,
    5,       10.8,    184.459,     336.427,      0.000,
    6,       13.3,    184.731,     337.122,      0.000,
    7,       15.8,    184.327,     338.947,      0.000,
    8,       18.3,    184.426,     340.283,      0.000,
    9,       20.8,    184.245,     341.594,      0.000,
   10,       23.3,    184.144,     342.976,      0.000,
   11,       25.8,    184.023,     344.289,      0.000,
   12,       28.3,    184.133,     345.496,      0.000,
   13,       30.8,    184.466,     345.956,      0.000,
   14,       33.3,    183.820,     348.478,      0.000,
   15,       35.8,    184.121,     348.994,      0.000,
   16,       38.3,    183.709,     351.083,      0.000,
   17,       40.8,    184.153,     351.974,      0.000,
   18,       43.3,    183.998,     352.706,      0.000,
   19,       45.8,    183.626,     355.380,      0.000,
   20,       48.3,    184.035,     355.351,      0.000,
   21,       50.8,    184.028,     357.103,      0.000,
   22,       53.3,    183.895,     358.123,      0.000,
   23,       55.8,    183.805,     360.038,      0.000,
   24,       58.3,    183.946,     360.850,      0.000,
   25,       60.8,    183.905,     362.236,      0.000,
   26,       63.3,    184.303,     362.539,      0.000,
   27,       65.8,    183.725,     364.768,      0.000,
   28,       68.3,    183.882,     365.435,      0.000,
   29,       70.8,    183.837,     366.505,      0.000,
   30,       73.3,    183.825,     368.812,      0.000,
   31,       75.8,    183.839,     369.872,      0.000,
   32,       78.3,    184.022,     370.918,      0.000,
