----,
DateTime:,      2021/06/09, 17:46:38, 1623271598562,
PIF:,           -613.71,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #00001,
Gain:,           5,    2, 
S/N Ratio:,    56.02,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,     88.992,    1371.358,      0.000,
    2,        3.3,     89.225,    1376.678,      0.000,
    3,        5.8,     88.914,    1382.003,      0.000,
    4,        8.3,     88.259,    1394.527,      0.000,
    5,       10.8,     88.188,    1400.646,      0.000,
    6,       13.3,     88.263,    1406.244,      0.000,
    7,       15.8,     87.901,    1417.723,      0.000,
    8,       18.3,     87.099,    1433.529,      0.000,
    9,       20.8,     87.377,    1432.188,      0.000,
   10,       23.3,     86.859,    1442.789,      0.000,
   11,       25.8,     86.616,    1450.771,      0.000,
   12,       28.3,     86.021,    1466.617,      0.000,
   13,       30.8,     85.874,    1473.078,      0.000,
   14,       33.3,     85.758,    1481.610,      0.000,
   15,       35.8,     85.843,    1487.357,      0.000,
   16,       38.3,     85.374,    1502.567,      0.000,
   17,       40.8,     85.292,    1509.168,      0.000,
   18,       43.3,     84.563,    1527.857,      0.000,
   19,       45.8,     84.806,    1529.124,      0.000,
   20,       48.3,     84.733,    1536.116,      0.000,
   21,       50.8,     84.774,    1540.089,      0.000,
   22,       53.3,     84.347,    1554.053,      0.000,
   23,       55.8,     84.545,    1557.035,      0.000,
   24,       58.3,     84.585,    1563.154,      0.000,
   25,       60.8,     83.751,    1584.923,      0.000,
   26,       63.3,     82.676,    1611.831,      0.000,
   27,       65.8,     83.133,    1608.014,      0.000,
   28,       68.3,     82.431,    1628.017,      0.000,
   29,       70.8,     83.233,    1618.349,      0.000,
   30,       73.3,     81.983,    1647.902,      0.000,
   31,       75.8,     82.004,    1653.568,      0.000,
