----,
DateTime:,      2021/06/09, 14:32:03, 1623259923792,
PIF:,           -620.70,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #00001,
Gain:,           5,    2, 
S/N Ratio:,    74.14,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,     89.735,    1533.299,      0.000,
    2,        3.3,     89.431,    1564.853,      0.000,
    3,        5.8,     88.429,    1596.873,      0.000,
    4,        8.3,     87.968,    1626.846,      0.000,
    5,       10.8,     87.734,    1657.402,      0.000,
    6,       13.3,     86.761,    1704.342,      0.000,
    7,       15.8,     87.290,    1720.123,      0.000,
    8,       18.3,     86.870,    1754.451,      0.000,
    9,       20.8,     86.790,    1780.966,      0.000,
   10,       23.3,     85.590,    1828.137,      0.000,
   11,       25.8,     84.830,    1867.376,      0.000,
   12,       28.3,     85.667,    1874.124,      0.000,
   13,       30.8,     85.879,    1894.183,      0.000,
   14,       33.3,     84.535,    1949.843,      0.000,
   15,       35.8,     85.501,    1951.665,      0.000,
   16,       38.3,     85.227,    1981.638,      0.000,
   17,       40.8,     84.798,    2012.421,      0.000,
   18,       43.3,     84.449,    2039.223,      0.000,
   19,       45.8,     84.332,    2062.439,      0.000,
   20,       48.3,     84.087,    2084.855,      0.000,
   21,       50.8,     83.419,    2120.733,      0.000,
   22,       53.3,     83.365,    2138.674,      0.000,
   23,       55.8,     83.556,    2150.291,      0.000,
   24,       58.3,     82.708,    2187.582,      0.000,
   25,       60.8,     82.794,    2200.768,      0.000,
   26,       63.3,     82.291,    2227.589,      0.000,
   27,       65.8,     82.201,    2243.416,      0.000,
   28,       68.3,     82.949,    2235.701,      0.000,
   29,       70.8,     81.764,    2278.142,      0.000,
   30,       73.3,     82.878,    2257.659,      0.000,
   31,       75.8,     82.008,    2293.813,      0.000,
