----,
DateTime:,      2021/06/09, 14:14:13, 1623258853008,
PIF:,           -597.90,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           5,    2, 
S/N Ratio:,   287.42,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    176.810,     195.710,      0.000,
    2,        3.3,    182.320,     197.813,      0.000,
    3,        5.8,    184.172,     199.832,      0.000,
    4,        8.3,    184.441,     200.191,      0.000,
    5,       10.8,    184.152,     201.700,      0.000,
    6,       13.3,    184.043,     203.124,      0.000,
    7,       15.8,    184.114,     203.697,      0.000,
    8,       18.3,    183.739,     205.855,      0.000,
    9,       20.8,    184.032,     206.397,      0.000,
   10,       23.3,    183.742,     208.137,      0.000,
   11,       25.8,    183.716,     209.364,      0.000,
   12,       28.3,    184.013,     210.547,      0.000,
   13,       30.8,    184.060,     211.906,      0.000,
   14,       33.3,    183.985,     213.080,      0.000,
   15,       35.8,    183.906,     214.802,      0.000,
   16,       38.3,    183.780,     215.711,      0.000,
   17,       40.8,    183.843,     217.160,      0.000,
   18,       43.3,    183.972,     218.748,      0.000,
   19,       45.8,    183.698,     219.728,      0.000,
   20,       48.3,    183.820,     221.213,      0.000,
   21,       50.8,    183.813,     223.071,      0.000,
   22,       53.3,    183.681,     223.994,      0.000,
   23,       55.8,    183.592,     224.974,      0.000,
   24,       58.3,    183.543,     227.214,      0.000,
   25,       60.8,    183.596,     228.019,      0.000,
   26,       63.3,    183.803,     229.504,      0.000,
   27,       65.8,    183.794,     231.365,      0.000,
   28,       68.3,    184.045,     232.462,      0.000,
   29,       70.8,    184.093,     233.488,      0.000,
   30,       73.3,    183.893,     234.938,      0.000,
   31,       75.8,    183.813,     236.455,      0.000,
   32,       78.3,    183.712,     238.000,      0.000,
