
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	8.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2022-05-18	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2022-05-18	09:10:21	0.00		261.41	---	---	---	21.225	---	---	---	999.03	34.863	21.225	---	---	22.971	---	---	---	267.010	---	---	---	5.536	---	---	---	
2022-05-18	09:10:22	1.00		261.42	---	---	---	21.224	---	---	---	999.05	34.863	21.224	---	---	22.971	---	---	---	267.087	---	---	---	5.526	---	---	---	
2022-05-18	09:10:23	2.00		261.18	---	---	---	21.216	---	---	---	999.06	34.863	21.216	---	---	22.984	---	---	---	267.121	---	---	---	5.520	---	---	---	
2022-05-18	09:10:24	3.00		261.24	---	---	---	21.215	---	---	---	999.01	34.863	21.215	---	---	22.982	---	---	---	267.160	---	---	---	5.524	---	---	---	
2022-05-18	09:10:25	4.00		261.35	---	---	---	21.201	---	---	---	999.01	34.863	21.201	---	---	22.981	---	---	---	267.222	---	---	---	5.512	---	---	---	
2022-05-18	09:10:26	5.00		261.39	---	---	---	21.209	---	---	---	999.00	34.886	21.209	---	---	22.977	---	---	---	267.321	---	---	---	5.522	---	---	---	
2022-05-18	09:10:27	6.00		261.33	---	---	---	21.202	---	---	---	999.00	34.908	21.202	---	---	22.982	---	---	---	267.462	---	---	---	5.514	---	---	---	
2022-05-18	09:10:28	7.00		261.22	---	---	---	21.209	---	---	---	999.00	34.931	21.209	---	---	22.985	---	---	---	267.581	---	---	---	5.526	---	---	---	
2022-05-18	09:10:29	8.00		261.10	---	---	---	21.223	---	---	---	999.00	34.931	21.223	---	---	22.985	---	---	---	267.631	---	---	---	5.545	---	---	---	
2022-05-18	09:10:30	9.00		260.98	---	---	---	21.230	---	---	---	999.04	34.941	21.230	---	---	22.988	---	---	---	267.656	---	---	---	5.548	---	---	---	
2022-05-18	09:10:31	10.00		260.67	---	---	---	21.237	---	---	---	999.06	34.952	21.237	---	---	23.000	---	---	---	267.706	---	---	---	5.546	---	---	---	
2022-05-18	09:10:32	11.00		260.75	---	---	---	21.216	---	---	---	999.06	34.962	21.216	---	---	23.003	---	---	---	267.818	---	---	---	5.532	---	---	---	
2022-05-18	09:10:33	12.00		260.70	---	---	---	21.210	---	---	---	999.02	34.962	21.210	---	---	23.008	---	---	---	267.872	---	---	---	5.525	---	---	---	
2022-05-18	09:10:34	13.00		260.86	---	---	---	21.196	---	---	---	998.96	34.962	21.196	---	---	23.005	---	---	---	267.906	---	---	---	5.545	---	---	---	
2022-05-18	09:10:35	14.00		261.06	---	---	---	21.195	---	---	---	998.99	34.962	21.195	---	---	22.996	---	---	---	267.941	---	---	---	5.554	---	---	---	
2022-05-18	09:10:36	15.00		261.13	---	---	---	21.209	---	---	---	998.99	34.962	21.209	---	---	22.989	---	---	---	268.020	---	---	---	5.571	---	---	---	
2022-05-18	09:10:37	16.00		261.07	---	---	---	21.209	---	---	---	998.99	34.962	21.209	---	---	22.991	---	---	---	268.075	---	---	---	5.559	---	---	---	
2022-05-18	09:10:38	17.00		260.66	---	---	---	21.224	---	---	---	998.97	34.962	21.224	---	---	23.005	---	---	---	268.167	---	---	---	5.552	---	---	---	
2022-05-18	09:10:39	18.00		260.57	---	---	---	21.217	---	---	---	998.96	34.972	21.217	---	---	23.011	---	---	---	268.217	---	---	---	5.550	---	---	---	
2022-05-18	09:10:40	19.00		260.56	---	---	---	21.231	---	---	---	998.98	34.972	21.231	---	---	23.008	---	---	---	268.311	---	---	---	5.551	---	---	---	
2022-05-18	09:10:41	20.00		260.68	---	---	---	21.224	---	---	---	998.97	34.972	21.224	---	---	23.004	---	---	---	268.319	---	---	---	5.545	---	---	---	
2022-05-18	09:10:42	21.00		260.72	---	---	---	21.217	---	---	---	998.95	34.962	21.217	---	---	23.005	---	---	---	268.332	---	---	---	5.531	---	---	---	
2022-05-18	09:10:43	22.00		260.67	---	---	---	21.203	---	---	---	998.93	34.962	21.203	---	---	23.012	---	---	---	268.330	---	---	---	5.512	---	---	---	
2022-05-18	09:10:44	23.00		260.42	---	---	---	21.196	---	---	---	998.90	34.962	21.196	---	---	23.025	---	---	---	268.374	---	---	---	5.525	---	---	---	
2022-05-18	09:10:45	24.00		260.37	---	---	---	21.189	---	---	---	998.90	34.962	21.189	---	---	23.030	---	---	---	268.424	---	---	---	5.539	---	---	---	
2022-05-18	09:10:46	25.00		260.30	---	---	---	21.196	---	---	---	998.93	34.952	21.196	---	---	23.030	---	---	---	268.464	---	---	---	5.546	---	---	---	
2022-05-18	09:10:47	26.00		260.32	---	---	---	21.196	---	---	---	998.94	34.941	21.196	---	---	23.030	---	---	---	268.513	---	---	---	5.540	---	---	---	
2022-05-18	09:10:48	27.00		260.34	---	---	---	21.204	---	---	---	998.97	34.908	21.204	---	---	23.026	---	---	---	268.572	---	---	---	5.520	---	---	---	
2022-05-18	09:10:49	28.00		260.41	---	---	---	21.212	---	---	---	998.99	34.886	21.212	---	---	23.020	---	---	---	268.604	---	---	---	5.523	---	---	---	
2022-05-18	09:10:50	29.00		260.21	---	---	---	21.218	---	---	---	998.99	34.863	21.218	---	---	23.027	---	---	---	268.599	---	---	---	5.513	---	---	---	
2022-05-18	09:10:51	30.00		260.36	---	---	---	21.211	---	---	---	998.96	34.863	21.211	---	---	23.023	---	---	---	268.590	---	---	---	5.514	---	---	---	
2022-05-18	09:10:52	31.00		260.33	---	---	---	21.190	---	---	---	998.93	34.863	21.190	---	---	23.031	---	---	---	268.633	---	---	---	5.510	---	---	---	
2022-05-18	09:10:53	32.00		260.55	---	---	---	21.190	---	---	---	998.92	34.863	21.190	---	---	23.021	---	---	---	268.664	---	---	---	5.518	---	---	---	
2022-05-18	09:10:54	33.00		260.36	---	---	---	21.190	---	---	---	998.92	34.863	21.190	---	---	23.030	---	---	---	268.723	---	---	---	5.537	---	---	---	
2022-05-18	09:10:55	34.00		260.36	---	---	---	21.196	---	---	---	998.88	34.863	21.196	---	---	23.028	---	---	---	268.773	---	---	---	5.544	---	---	---	
2022-05-18	09:10:56	35.00		260.48	---	---	---	21.182	---	---	---	998.88	34.863	21.182	---	---	23.027	---	---	---	268.823	---	---	---	5.539	---	---	---	
2022-05-18	09:10:57	36.00		260.47	---	---	---	21.188	---	---	---	998.89	34.850	21.188	---	---	23.026	---	---	---	268.839	---	---	---	5.535	---	---	---	
2022-05-18	09:10:58	37.00		260.46	---	---	---	21.196	---	---	---	998.95	34.837	21.196	---	---	23.024	---	---	---	268.853	---	---	---	5.537	---	---	---	
2022-05-18	09:10:59	38.00		260.33	---	---	---	21.210	---	---	---	998.96	34.824	21.210	---	---	23.025	---	---	---	268.807	---	---	---	5.545	---	---	---	
2022-05-18	09:11:00	39.00		260.16	---	---	---	21.212	---	---	---	998.96	34.814	21.212	---	---	23.032	---	---	---	268.861	---	---	---	5.534	---	---	---	
2022-05-18	09:11:01	40.00		260.10	---	---	---	21.219	---	---	---	998.93	34.804	21.219	---	---	23.032	---	---	---	268.933	---	---	---	5.543	---	---	---	
2022-05-18	09:11:02	41.00		260.07	---	---	---	21.233	---	---	---	998.94	34.804	21.233	---	---	23.028	---	---	---	269.018	---	---	---	5.534	---	---	---	
2022-05-18	09:11:03	42.00		260.12	---	---	---	21.226	---	---	---	998.96	34.814	21.226	---	---	23.029	---	---	---	269.023	---	---	---	5.535	---	---	---	
2022-05-18	09:11:04	43.00		260.03	---	---	---	21.211	---	---	---	998.96	34.824	21.211	---	---	23.038	---	---	---	268.988	---	---	---	5.523	---	---	---	
2022-05-18	09:11:05	44.00		259.91	---	---	---	21.198	---	---	---	998.97	34.824	21.198	---	---	23.047	---	---	---	268.976	---	---	---	5.532	---	---	---	
2022-05-18	09:11:06	45.00		259.87	---	---	---	21.206	---	---	---	998.97	34.824	21.206	---	---	23.047	---	---	---	269.013	---	---	---	5.556	---	---	---	
2022-05-18	09:11:07	46.00		259.88	---	---	---	21.214	---	---	---	998.99	34.824	21.214	---	---	23.043	---	---	---	269.048	---	---	---	5.552	---	---	---	
2022-05-18	09:11:08	47.00		259.81	---	---	---	21.219	---	---	---	999.00	34.832	21.219	---	---	23.045	---	---	---	269.083	---	---	---	5.544	---	---	---	
2022-05-18	09:11:09	48.00		260.02	---	---	---	21.203	---	---	---	999.02	34.832	21.203	---	---	23.040	---	---	---	269.089	---	---	---	5.536	---	---	---	
2022-05-18	09:11:10	49.00		260.20	---	---	---	21.197	---	---	---	999.00	34.832	21.197	---	---	23.034	---	---	---	269.068	---	---	---	5.543	---	---	---	
2022-05-18	09:11:11	50.00		260.36	---	---	---	21.176	---	---	---	998.97	34.824	21.176	---	---	23.034	---	---	---	269.093	---	---	---	5.555	---	---	---	
2022-05-18	09:11:12	51.00		260.27	---	---	---	21.192	---	---	---	998.92	34.824	21.192	---	---	23.033	---	---	---	269.082	---	---	---	5.555	---	---	---	
2022-05-18	09:11:13	52.00		260.23	---	---	---	21.183	---	---	---	998.93	34.837	21.183	---	---	23.037	---	---	---	269.123	---	---	---	5.558	---	---	---	
2022-05-18	09:11:14	53.00		260.05	---	---	---	21.198	---	---	---	998.94	34.850	21.198	---	---	23.041	---	---	---	269.169	---	---	---	5.556	---	---	---	
2022-05-18	09:11:15	54.00		259.98	---	---	---	21.190	---	---	---	998.96	34.863	21.190	---	---	23.047	---	---	---	269.251	---	---	---	5.561	---	---	---	
2022-05-18	09:11:16	55.00		259.58	---	---	---	21.205	---	---	---	998.99	34.868	21.205	---	---	23.060	---	---	---	269.293	---	---	---	5.555	---	---	---	
2022-05-18	09:11:17	56.00		259.79	---	---	---	21.205	---	---	---	999.01	34.873	21.205	---	---	23.050	---	---	---	269.295	---	---	---	5.568	---	---	---	
2022-05-18	09:11:18	57.00		259.63	---	---	---	21.205	---	---	---	999.04	34.873	21.205	---	---	23.058	---	---	---	269.280	---	---	---	5.568	---	---	---	
2022-05-18	09:11:19	58.00		259.65	---	---	---	21.205	---	---	---	999.03	34.855	21.205	---	---	23.057	---	---	---	269.269	---	---	---	5.553	---	---	---	
2022-05-18	09:11:20	59.00		259.43	---	---	---	21.199	---	---	---	999.01	34.845	21.199	---	---	23.069	---	---	---	269.264	---	---	---	5.544	---	---	---	
2022-05-18	09:11:21	60.00		259.34	---	---	---	21.213	---	---	---	998.98	34.839	21.213	---	---	23.068	---	---	---	269.286	---	---	---	5.533	---	---	---	
2022-05-18	09:11:22	61.00		259.45	---	---	---	21.213	---	---	---	998.94	34.847	21.213	---	---	23.063	---	---	---	269.302	---	---	---	5.552	---	---	---	
2022-05-18	09:11:23	62.00		259.31	---	---	---	21.233	---	---	---	998.94	34.839	21.233	---	---	23.063	---	---	---	269.320	---	---	---	5.539	---	---	---	
2022-05-18	09:11:24	63.00		259.38	---	---	---	21.212	---	---	---	998.97	34.839	21.212	---	---	23.067	---	---	---	269.352	---	---	---	5.538	---	---	---	
2022-05-18	09:11:25	64.00		259.44	---	---	---	21.212	---	---	---	998.99	34.839	21.212	---	---	23.064	---	---	---	269.387	---	---	---	5.543	---	---	---	
