
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	33.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2021-12-13	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2021-12-13	14:45:58	0.00		160.63	---	---	---	21.014	---	---	---	1010.46	22.434	21.014	---	---	27.123	---	---	---	320.441	---	---	---	5.498	---	---	---	
2021-12-13	14:45:59	1.00		160.67	---	---	---	21.021	---	---	---	1010.44	22.434	21.021	---	---	27.117	---	---	---	320.427	---	---	---	5.503	---	---	---	
2021-12-13	14:46:00	2.00		160.64	---	---	---	21.042	---	---	---	1010.42	22.421	21.042	---	---	27.113	---	---	---	320.378	---	---	---	5.498	---	---	---	
2021-12-13	14:46:01	3.00		160.76	---	---	---	21.042	---	---	---	1010.45	22.421	21.042	---	---	27.104	---	---	---	320.358	---	---	---	5.488	---	---	---	
2021-12-13	14:46:02	4.00		160.74	---	---	---	21.050	---	---	---	1010.44	22.409	21.050	---	---	27.103	---	---	---	320.362	---	---	---	5.490	---	---	---	
2021-12-13	14:46:03	5.00		160.73	---	---	---	21.050	---	---	---	1010.46	22.409	21.050	---	---	27.104	---	---	---	320.309	---	---	---	5.505	---	---	---	
2021-12-13	14:46:04	6.00		160.63	---	---	---	21.056	---	---	---	1010.47	22.396	21.056	---	---	27.110	---	---	---	320.245	---	---	---	5.502	---	---	---	
2021-12-13	14:46:05	7.00		160.73	---	---	---	21.055	---	---	---	1010.50	22.396	21.055	---	---	27.102	---	---	---	320.197	---	---	---	5.509	---	---	---	
2021-12-13	14:46:06	8.00		160.67	---	---	---	21.076	---	---	---	1010.49	22.396	21.076	---	---	27.100	---	---	---	320.188	---	---	---	5.503	---	---	---	
2021-12-13	14:46:07	9.00		160.82	---	---	---	21.083	---	---	---	1010.49	22.409	21.083	---	---	27.086	---	---	---	320.162	---	---	---	5.509	---	---	---	
2021-12-13	14:46:08	10.00		160.71	---	---	---	21.104	---	---	---	1010.46	22.421	21.104	---	---	27.088	---	---	---	320.097	---	---	---	5.497	---	---	---	
2021-12-13	14:46:09	11.00		160.82	---	---	---	21.096	---	---	---	1010.47	22.449	21.096	---	---	27.082	---	---	---	320.023	---	---	---	5.491	---	---	---	
2021-12-13	14:46:10	12.00		160.78	---	---	---	21.104	---	---	---	1010.41	22.465	21.104	---	---	27.082	---	---	---	319.988	---	---	---	5.493	---	---	---	
2021-12-13	14:46:11	13.00		160.87	---	---	---	21.111	---	---	---	1010.38	22.480	21.111	---	---	27.073	---	---	---	319.968	---	---	---	5.501	---	---	---	
2021-12-13	14:46:12	14.00		160.81	---	---	---	21.118	---	---	---	1010.32	22.480	21.118	---	---	27.075	---	---	---	319.985	---	---	---	5.523	---	---	---	
2021-12-13	14:46:13	15.00		160.78	---	---	---	21.138	---	---	---	1010.33	22.493	21.138	---	---	27.071	---	---	---	319.953	---	---	---	5.528	---	---	---	
2021-12-13	14:46:14	16.00		160.77	---	---	---	21.138	---	---	---	1010.33	22.505	21.138	---	---	27.072	---	---	---	319.929	---	---	---	5.525	---	---	---	
2021-12-13	14:46:15	17.00		160.90	---	---	---	21.138	---	---	---	1010.31	22.518	21.138	---	---	27.062	---	---	---	319.802	---	---	---	5.511	---	---	---	
2021-12-13	14:46:16	18.00		160.92	---	---	---	21.129	---	---	---	1010.31	22.518	21.129	---	---	27.063	---	---	---	319.796	---	---	---	5.514	---	---	---	
2021-12-13	14:46:17	19.00		160.87	---	---	---	21.136	---	---	---	1010.26	22.518	21.136	---	---	27.065	---	---	---	319.781	---	---	---	5.518	---	---	---	
2021-12-13	14:46:18	20.00		160.76	---	---	---	21.151	---	---	---	1010.25	22.518	21.151	---	---	27.068	---	---	---	319.885	---	---	---	5.530	---	---	---	
2021-12-13	14:46:19	21.00		160.74	---	---	---	21.158	---	---	---	1010.25	22.518	21.158	---	---	27.068	---	---	---	319.858	---	---	---	5.519	---	---	---	
2021-12-13	14:46:20	22.00		160.81	---	---	---	21.172	---	---	---	1010.30	22.518	21.172	---	---	27.058	---	---	---	319.802	---	---	---	5.521	---	---	---	
2021-12-13	14:46:21	23.00		160.79	---	---	---	21.179	---	---	---	1010.32	22.518	21.179	---	---	27.057	---	---	---	319.696	---	---	---	5.517	---	---	---	
2021-12-13	14:46:22	24.00		160.82	---	---	---	21.179	---	---	---	1010.29	22.518	21.179	---	---	27.055	---	---	---	319.661	---	---	---	5.517	---	---	---	
2021-12-13	14:46:23	25.00		160.86	---	---	---	21.171	---	---	---	1010.29	22.518	21.171	---	---	27.054	---	---	---	319.648	---	---	---	5.518	---	---	---	
2021-12-13	14:46:24	26.00		160.78	---	---	---	21.177	---	---	---	1010.32	22.505	21.177	---	---	27.058	---	---	---	319.645	---	---	---	5.496	---	---	---	
2021-12-13	14:46:25	27.00		160.68	---	---	---	21.199	---	---	---	1010.32	22.493	21.199	---	---	27.059	---	---	---	319.619	---	---	---	5.505	---	---	---	
2021-12-13	14:46:26	28.00		160.76	---	---	---	21.206	---	---	---	1010.29	22.480	21.206	---	---	27.050	---	---	---	319.601	---	---	---	5.500	---	---	---	
2021-12-13	14:46:27	29.00		160.88	---	---	---	21.213	---	---	---	1010.28	22.493	21.213	---	---	27.039	---	---	---	319.572	---	---	---	5.524	---	---	---	
2021-12-13	14:46:28	30.00		160.84	---	---	---	21.221	---	---	---	1010.28	22.505	21.221	---	---	27.040	---	---	---	319.523	---	---	---	5.527	---	---	---	
2021-12-13	14:46:29	31.00		160.69	---	---	---	21.234	---	---	---	1010.32	22.518	21.234	---	---	27.047	---	---	---	319.488	---	---	---	5.532	---	---	---	
2021-12-13	14:46:30	32.00		160.70	---	---	---	21.247	---	---	---	1010.36	22.518	21.247	---	---	27.042	---	---	---	319.427	---	---	---	5.518	---	---	---	
2021-12-13	14:46:31	33.00		160.78	---	---	---	21.247	---	---	---	1010.36	22.518	21.247	---	---	27.035	---	---	---	319.415	---	---	---	5.504	---	---	---	
2021-12-13	14:46:32	34.00		160.75	---	---	---	21.255	---	---	---	1010.33	22.518	21.255	---	---	27.035	---	---	---	319.387	---	---	---	5.508	---	---	---	
2021-12-13	14:46:33	35.00		160.76	---	---	---	21.255	---	---	---	1010.29	22.518	21.255	---	---	27.035	---	---	---	319.364	---	---	---	5.516	---	---	---	
2021-12-13	14:46:34	36.00		160.83	---	---	---	21.255	---	---	---	1010.28	22.518	21.255	---	---	27.029	---	---	---	319.364	---	---	---	5.517	---	---	---	
2021-12-13	14:46:35	37.00		160.82	---	---	---	21.254	---	---	---	1010.28	22.518	21.254	---	---	27.030	---	---	---	319.330	---	---	---	5.499	---	---	---	
2021-12-13	14:46:36	38.00		160.79	---	---	---	21.268	---	---	---	1010.31	22.531	21.268	---	---	27.028	---	---	---	319.310	---	---	---	5.491	---	---	---	
2021-12-13	14:46:37	39.00		160.77	---	---	---	21.268	---	---	---	1010.34	22.543	21.268	---	---	27.029	---	---	---	319.234	---	---	---	5.487	---	---	---	
2021-12-13	14:46:38	40.00		160.78	---	---	---	21.268	---	---	---	1010.33	22.556	21.268	---	---	27.028	---	---	---	319.199	---	---	---	5.500	---	---	---	
2021-12-13	14:46:39	41.00		160.90	---	---	---	21.268	---	---	---	1010.33	22.543	21.268	---	---	27.019	---	---	---	319.211	---	---	---	5.491	---	---	---	
2021-12-13	14:46:40	42.00		160.89	---	---	---	21.281	---	---	---	1010.35	22.531	21.281	---	---	27.016	---	---	---	319.213	---	---	---	5.498	---	---	---	
2021-12-13	14:46:41	43.00		161.02	---	---	---	21.281	---	---	---	1010.36	22.518	21.281	---	---	27.006	---	---	---	319.218	---	---	---	5.496	---	---	---	
2021-12-13	14:46:42	44.00		160.96	---	---	---	21.274	---	---	---	1010.35	22.518	21.274	---	---	27.013	---	---	---	319.155	---	---	---	5.508	---	---	---	
2021-12-13	14:46:43	45.00		160.98	---	---	---	21.281	---	---	---	1010.32	22.518	21.281	---	---	27.010	---	---	---	319.130	---	---	---	5.508	---	---	---	
2021-12-13	14:46:44	46.00		161.04	---	---	---	21.287	---	---	---	1010.34	22.518	21.287	---	---	27.003	---	---	---	319.094	---	---	---	5.504	---	---	---	
2021-12-13	14:46:45	47.00		160.98	---	---	---	21.302	---	---	---	1010.38	22.518	21.302	---	---	27.002	---	---	---	319.026	---	---	---	5.500	---	---	---	
2021-12-13	14:46:46	48.00		161.04	---	---	---	21.309	---	---	---	1010.41	22.518	21.309	---	---	26.995	---	---	---	319.007	---	---	---	5.500	---	---	---	
2021-12-13	14:46:47	49.00		160.82	---	---	---	21.323	---	---	---	1010.40	22.518	21.323	---	---	27.008	---	---	---	319.003	---	---	---	5.509	---	---	---	
2021-12-13	14:46:48	50.00		160.83	---	---	---	21.322	---	---	---	1010.37	22.505	21.322	---	---	27.008	---	---	---	319.082	---	---	---	5.506	---	---	---	
2021-12-13	14:46:49	51.00		160.76	---	---	---	21.322	---	---	---	1010.33	22.493	21.322	---	---	27.013	---	---	---	319.083	---	---	---	5.497	---	---	---	
2021-12-13	14:46:50	52.00		160.82	---	---	---	21.336	---	---	---	1010.35	22.480	21.336	---	---	27.003	---	---	---	319.068	---	---	---	5.487	---	---	---	
2021-12-13	14:46:51	53.00		160.90	---	---	---	21.337	---	---	---	1010.36	22.480	21.337	---	---	26.997	---	---	---	319.020	---	---	---	5.489	---	---	---	
2021-12-13	14:46:52	54.00		160.86	---	---	---	21.343	---	---	---	1010.36	22.480	21.343	---	---	26.998	---	---	---	318.965	---	---	---	5.488	---	---	---	
2021-12-13	14:46:53	55.00		160.87	---	---	---	21.335	---	---	---	1010.31	22.493	21.335	---	---	27.000	---	---	---	318.946	---	---	---	5.486	---	---	---	
2021-12-13	14:46:54	56.00		160.88	---	---	---	21.341	---	---	---	1010.30	22.505	21.341	---	---	26.997	---	---	---	318.914	---	---	---	5.497	---	---	---	
