
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	33.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2021-12-13	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2021-12-13	15:03:06	0.00		164.87	---	---	---	23.318	---	---	---	1010.52	22.266	23.318	---	---	26.071	---	---	---	307.325	---	---	---	5.509	---	---	---	
2021-12-13	15:03:07	1.00		164.92	---	---	---	23.303	---	---	---	1010.57	22.251	23.303	---	---	26.071	---	---	---	307.361	---	---	---	5.503	---	---	---	
2021-12-13	15:03:08	2.00		164.78	---	---	---	23.311	---	---	---	1010.60	22.251	23.311	---	---	26.079	---	---	---	307.371	---	---	---	5.518	---	---	---	
2021-12-13	15:03:09	3.00		164.76	---	---	---	23.318	---	---	---	1010.60	22.266	23.318	---	---	26.079	---	---	---	307.420	---	---	---	5.516	---	---	---	
2021-12-13	15:03:10	4.00		164.68	---	---	---	23.325	---	---	---	1010.63	22.282	23.325	---	---	26.082	---	---	---	307.397	---	---	---	5.510	---	---	---	
2021-12-13	15:03:11	5.00		164.59	---	---	---	23.325	---	---	---	1010.62	22.310	23.325	---	---	26.089	---	---	---	307.418	---	---	---	5.492	---	---	---	
2021-12-13	15:03:12	6.00		164.65	---	---	---	23.317	---	---	---	1010.58	22.322	23.317	---	---	26.087	---	---	---	307.423	---	---	---	5.490	---	---	---	
2021-12-13	15:03:13	7.00		164.58	---	---	---	23.325	---	---	---	1010.53	22.335	23.325	---	---	26.090	---	---	---	307.486	---	---	---	5.482	---	---	---	
2021-12-13	15:03:14	8.00		164.70	---	---	---	23.325	---	---	---	1010.49	22.322	23.325	---	---	26.081	---	---	---	307.508	---	---	---	5.476	---	---	---	
2021-12-13	15:03:15	9.00		164.69	---	---	---	23.326	---	---	---	1010.51	22.310	23.326	---	---	26.081	---	---	---	307.532	---	---	---	5.479	---	---	---	
2021-12-13	15:03:16	10.00		164.64	---	---	---	23.333	---	---	---	1010.54	22.282	23.333	---	---	26.083	---	---	---	307.502	---	---	---	5.496	---	---	---	
2021-12-13	15:03:17	11.00		164.62	---	---	---	23.332	---	---	---	1010.56	22.266	23.332	---	---	26.085	---	---	---	307.487	---	---	---	5.503	---	---	---	
2021-12-13	15:03:18	12.00		164.54	---	---	---	23.340	---	---	---	1010.54	22.251	23.340	---	---	26.088	---	---	---	307.486	---	---	---	5.505	---	---	---	
2021-12-13	15:03:19	13.00		164.64	---	---	---	23.319	---	---	---	1010.53	22.251	23.319	---	---	26.087	---	---	---	307.517	---	---	---	5.497	---	---	---	
2021-12-13	15:03:20	14.00		164.55	---	---	---	23.333	---	---	---	1010.56	22.238	23.333	---	---	26.089	---	---	---	307.560	---	---	---	5.511	---	---	---	
2021-12-13	15:03:21	15.00		164.64	---	---	---	23.325	---	---	---	1010.54	22.226	23.325	---	---	26.085	---	---	---	307.592	---	---	---	5.510	---	---	---	
2021-12-13	15:03:22	16.00		164.54	---	---	---	23.332	---	---	---	1010.53	22.200	23.332	---	---	26.091	---	---	---	307.624	---	---	---	5.517	---	---	---	
2021-12-13	15:03:23	17.00		164.60	---	---	---	23.326	---	---	---	1010.53	22.188	23.326	---	---	26.088	---	---	---	307.612	---	---	---	5.495	---	---	---	
2021-12-13	15:03:24	18.00		164.44	---	---	---	23.333	---	---	---	1010.55	22.175	23.333	---	---	26.097	---	---	---	307.627	---	---	---	5.500	---	---	---	
2021-12-13	15:03:25	19.00		164.44	---	---	---	23.348	---	---	---	1010.53	22.175	23.348	---	---	26.093	---	---	---	307.655	---	---	---	5.501	---	---	---	
2021-12-13	15:03:26	20.00		164.36	---	---	---	23.353	---	---	---	1010.48	22.175	23.353	---	---	26.097	---	---	---	307.722	---	---	---	5.513	---	---	---	
2021-12-13	15:03:27	21.00		164.45	---	---	---	23.345	---	---	---	1010.48	22.188	23.345	---	---	26.093	---	---	---	307.743	---	---	---	5.506	---	---	---	
2021-12-13	15:03:28	22.00		164.51	---	---	---	23.338	---	---	---	1010.53	22.200	23.338	---	---	26.091	---	---	---	307.700	---	---	---	5.509	---	---	---	
2021-12-13	15:03:29	23.00		164.48	---	---	---	23.331	---	---	---	1010.53	22.226	23.331	---	---	26.095	---	---	---	307.673	---	---	---	5.500	---	---	---	
2021-12-13	15:03:30	24.00		164.32	---	---	---	23.347	---	---	---	1010.48	22.226	23.347	---	---	26.102	---	---	---	307.672	---	---	---	5.495	---	---	---	
2021-12-13	15:03:31	25.00		164.14	---	---	---	23.355	---	---	---	1010.43	22.238	23.355	---	---	26.113	---	---	---	307.728	---	---	---	5.490	---	---	---	
2021-12-13	15:03:32	26.00		164.12	---	---	---	23.362	---	---	---	1010.48	22.226	23.362	---	---	26.112	---	---	---	307.762	---	---	---	5.501	---	---	---	
2021-12-13	15:03:33	27.00		164.17	---	---	---	23.353	---	---	---	1010.52	22.238	23.353	---	---	26.111	---	---	---	307.766	---	---	---	5.487	---	---	---	
2021-12-13	15:03:34	28.00		164.42	---	---	---	23.331	---	---	---	1010.51	22.238	23.331	---	---	26.100	---	---	---	307.741	---	---	---	5.498	---	---	---	
2021-12-13	15:03:35	29.00		164.47	---	---	---	23.310	---	---	---	1010.48	22.251	23.310	---	---	26.103	---	---	---	307.699	---	---	---	5.492	---	---	---	
2021-12-13	15:03:36	30.00		164.47	---	---	---	23.303	---	---	---	1010.48	22.251	23.303	---	---	26.105	---	---	---	307.725	---	---	---	5.510	---	---	---	
2021-12-13	15:03:37	31.00		164.23	---	---	---	23.318	---	---	---	1010.51	22.251	23.318	---	---	26.118	---	---	---	307.765	---	---	---	5.494	---	---	---	
