
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	33.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2021-12-13	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2021-12-13	13:46:20	0.00		170.67	---	---	---	22.361	---	---	---	1010.25	22.485	22.361	---	---	25.953	---	---	---	307.117	---	---	---	5.494	---	---	---	
2021-12-13	13:46:21	1.00		170.69	---	---	---	22.355	---	---	---	1010.25	22.498	22.355	---	---	25.954	---	---	---	307.180	---	---	---	5.498	---	---	---	
2021-12-13	13:46:22	2.00		170.92	---	---	---	22.340	---	---	---	1010.24	22.511	22.340	---	---	25.942	---	---	---	307.257	---	---	---	5.502	---	---	---	
2021-12-13	13:46:23	3.00		170.90	---	---	---	22.333	---	---	---	1010.26	22.524	22.333	---	---	25.945	---	---	---	307.329	---	---	---	5.490	---	---	---	
2021-12-13	13:46:24	4.00		170.77	---	---	---	22.333	---	---	---	1010.24	22.536	22.333	---	---	25.955	---	---	---	307.331	---	---	---	5.493	---	---	---	
2021-12-13	13:46:25	5.00		170.69	---	---	---	22.341	---	---	---	1010.23	22.549	22.341	---	---	25.958	---	---	---	307.331	---	---	---	5.503	---	---	---	
2021-12-13	13:46:26	6.00		170.70	---	---	---	22.334	---	---	---	1010.21	22.549	22.334	---	---	25.960	---	---	---	307.323	---	---	---	5.523	---	---	---	
2021-12-13	13:46:27	7.00		170.82	---	---	---	22.334	---	---	---	1010.20	22.549	22.334	---	---	25.950	---	---	---	307.300	---	---	---	5.540	---	---	---	
2021-12-13	13:46:28	8.00		170.78	---	---	---	22.341	---	---	---	1010.20	22.549	22.341	---	---	25.951	---	---	---	307.264	---	---	---	5.538	---	---	---	
2021-12-13	13:46:29	9.00		170.77	---	---	---	22.348	---	---	---	1010.21	22.536	22.348	---	---	25.950	---	---	---	307.234	---	---	---	5.517	---	---	---	
2021-12-13	13:46:30	10.00		170.82	---	---	---	22.347	---	---	---	1010.23	22.524	22.347	---	---	25.947	---	---	---	307.243	---	---	---	5.508	---	---	---	
