
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	5.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2021-12-13	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2021-12-13	10:26:55	0.00		181.75	---	---	---	22.338	---	---	---	1010.98	21.008	22.338	---	---	27.170	---	---	---	323.071	---	---	---	5.493	---	---	---	
2021-12-13	10:26:56	1.00		181.86	---	---	---	22.331	---	---	---	1010.96	21.008	22.331	---	---	27.166	---	---	---	323.086	---	---	---	5.509	---	---	---	
2021-12-13	10:26:57	2.00		181.74	---	---	---	22.332	---	---	---	1010.98	21.008	22.332	---	---	27.173	---	---	---	323.057	---	---	---	5.516	---	---	---	
2021-12-13	10:26:58	3.00		181.88	---	---	---	22.325	---	---	---	1011.02	20.995	22.325	---	---	27.166	---	---	---	323.061	---	---	---	5.533	---	---	---	
2021-12-13	10:26:59	4.00		181.87	---	---	---	22.317	---	---	---	1011.01	20.982	22.317	---	---	27.169	---	---	---	323.049	---	---	---	5.528	---	---	---	
2021-12-13	10:27:00	5.00		181.96	---	---	---	22.317	---	---	---	1011.02	20.969	22.317	---	---	27.164	---	---	---	323.039	---	---	---	5.532	---	---	---	
2021-12-13	10:27:01	6.00		181.99	---	---	---	22.317	---	---	---	1011.03	20.969	22.317	---	---	27.161	---	---	---	323.043	---	---	---	5.522	---	---	---	
2021-12-13	10:27:02	7.00		181.90	---	---	---	22.323	---	---	---	1011.05	20.969	22.323	---	---	27.166	---	---	---	323.087	---	---	---	5.508	---	---	---	
2021-12-13	10:27:03	8.00		181.89	---	---	---	22.324	---	---	---	1011.04	20.969	22.324	---	---	27.166	---	---	---	323.108	---	---	---	5.501	---	---	---	
2021-12-13	10:27:04	9.00		181.80	---	---	---	22.339	---	---	---	1011.06	20.969	22.339	---	---	27.167	---	---	---	323.100	---	---	---	5.500	---	---	---	
2021-12-13	10:27:05	10.00		181.86	---	---	---	22.341	---	---	---	1011.07	20.969	22.341	---	---	27.162	---	---	---	323.056	---	---	---	5.501	---	---	---	
2021-12-13	10:27:06	11.00		181.83	---	---	---	22.346	---	---	---	1011.07	20.969	22.346	---	---	27.162	---	---	---	323.071	---	---	---	5.501	---	---	---	
2021-12-13	10:27:07	12.00		181.87	---	---	---	22.340	---	---	---	1011.02	20.969	22.340	---	---	27.162	---	---	---	323.101	---	---	---	5.500	---	---	---	
2021-12-13	10:27:08	13.00		181.97	---	---	---	22.332	---	---	---	1011.03	20.982	22.332	---	---	27.158	---	---	---	323.107	---	---	---	5.502	---	---	---	
2021-12-13	10:27:09	14.00		182.00	---	---	---	22.325	---	---	---	1011.02	20.995	22.325	---	---	27.158	---	---	---	323.073	---	---	---	5.491	---	---	---	
2021-12-13	10:27:10	15.00		182.08	---	---	---	22.310	---	---	---	1011.05	21.008	22.310	---	---	27.158	---	---	---	323.065	---	---	---	5.480	---	---	---	
2021-12-13	10:27:11	16.00		181.89	---	---	---	22.316	---	---	---	1011.06	21.008	22.316	---	---	27.168	---	---	---	323.111	---	---	---	5.475	---	---	---	
2021-12-13	10:27:12	17.00		181.87	---	---	---	22.317	---	---	---	1011.07	21.008	22.317	---	---	27.170	---	---	---	323.087	---	---	---	5.498	---	---	---	
2021-12-13	10:27:13	18.00		181.88	---	---	---	22.324	---	---	---	1011.06	21.008	22.324	---	---	27.166	---	---	---	323.073	---	---	---	5.516	---	---	---	
2021-12-13	10:27:14	19.00		181.94	---	---	---	22.325	---	---	---	1011.01	21.008	22.325	---	---	27.162	---	---	---	323.034	---	---	---	5.517	---	---	---	
2021-12-13	10:27:15	20.00		182.03	---	---	---	22.332	---	---	---	1011.03	21.008	22.332	---	---	27.154	---	---	---	323.057	---	---	---	5.523	---	---	---	
2021-12-13	10:27:16	21.00		181.86	---	---	---	22.346	---	---	---	1011.06	21.008	22.346	---	---	27.160	---	---	---	323.100	---	---	---	5.532	---	---	---	
2021-12-13	10:27:17	22.00		181.86	---	---	---	22.345	---	---	---	1011.09	21.008	22.345	---	---	27.161	---	---	---	323.086	---	---	---	5.539	---	---	---	
2021-12-13	10:27:18	23.00		181.84	---	---	---	22.345	---	---	---	1011.04	21.008	22.345	---	---	27.163	---	---	---	323.104	---	---	---	5.520	---	---	---	
2021-12-13	10:27:19	24.00		181.88	---	---	---	22.331	---	---	---	1011.04	21.008	22.331	---	---	27.164	---	---	---	323.072	---	---	---	5.513	---	---	---	
2021-12-13	10:27:20	25.00		181.97	---	---	---	22.331	---	---	---	1011.03	21.008	22.331	---	---	27.158	---	---	---	323.111	---	---	---	5.515	---	---	---	
2021-12-13	10:27:21	26.00		181.98	---	---	---	22.331	---	---	---	1011.06	21.008	22.331	---	---	27.158	---	---	---	323.093	---	---	---	5.520	---	---	---	
2021-12-13	10:27:22	27.00		182.07	---	---	---	22.323	---	---	---	1011.05	21.008	22.323	---	---	27.154	---	---	---	323.059	---	---	---	5.514	---	---	---	
2021-12-13	10:27:23	28.00		181.93	---	---	---	22.309	---	---	---	1011.05	21.008	22.309	---	---	27.168	---	---	---	323.063	---	---	---	5.510	---	---	---	
2021-12-13	10:27:24	29.00		181.85	---	---	---	22.324	---	---	---	1011.05	21.008	22.324	---	---	27.169	---	---	---	323.113	---	---	---	5.531	---	---	---	
2021-12-13	10:27:25	30.00		181.86	---	---	---	22.332	---	---	---	1011.04	21.008	22.332	---	---	27.165	---	---	---	323.119	---	---	---	5.532	---	---	---	
2021-12-13	10:27:26	31.00		181.94	---	---	---	22.331	---	---	---	1011.06	21.008	22.331	---	---	27.160	---	---	---	323.099	---	---	---	5.528	---	---	---	
2021-12-13	10:27:27	32.00		182.02	---	---	---	22.303	---	---	---	1011.03	21.008	22.303	---	---	27.164	---	---	---	323.063	---	---	---	5.508	---	---	---	
2021-12-13	10:27:28	33.00		181.98	---	---	---	22.303	---	---	---	1011.05	21.008	22.303	---	---	27.167	---	---	---	323.108	---	---	---	5.509	---	---	---	
2021-12-13	10:27:29	34.00		181.96	---	---	---	22.310	---	---	---	1010.99	20.995	22.310	---	---	27.166	---	---	---	323.126	---	---	---	5.518	---	---	---	
2021-12-13	10:27:30	35.00		181.81	---	---	---	22.324	---	---	---	1011.02	20.982	22.324	---	---	27.171	---	---	---	323.136	---	---	---	5.519	---	---	---	
2021-12-13	10:27:31	36.00		181.75	---	---	---	22.317	---	---	---	1011.01	20.969	22.317	---	---	27.177	---	---	---	323.130	---	---	---	5.516	---	---	---	
2021-12-13	10:27:32	37.00		181.78	---	---	---	22.316	---	---	---	1011.04	20.969	22.316	---	---	27.176	---	---	---	323.072	---	---	---	5.517	---	---	---	
2021-12-13	10:27:33	38.00		181.88	---	---	---	22.322	---	---	---	1011.04	20.982	22.322	---	---	27.167	---	---	---	323.072	---	---	---	5.529	---	---	---	
2021-12-13	10:27:34	39.00		181.86	---	---	---	22.335	---	---	---	1011.04	20.995	22.335	---	---	27.164	---	---	---	323.094	---	---	---	5.530	---	---	---	
2021-12-13	10:27:35	40.00		181.82	---	---	---	22.358	---	---	---	1011.07	21.008	22.358	---	---	27.159	---	---	---	323.151	---	---	---	5.536	---	---	---	
2021-12-13	10:27:36	41.00		181.66	---	---	---	22.365	---	---	---	1011.07	21.008	22.365	---	---	27.168	---	---	---	323.180	---	---	---	5.524	---	---	---	
2021-12-13	10:27:37	42.00		181.66	---	---	---	22.360	---	---	---	1011.08	21.008	22.360	---	---	27.169	---	---	---	323.181	---	---	---	5.518	---	---	---	
2021-12-13	10:27:38	43.00		181.78	---	---	---	22.324	---	---	---	1011.07	21.008	22.324	---	---	27.173	---	---	---	323.131	---	---	---	5.521	---	---	---	
2021-12-13	10:27:39	44.00		181.92	---	---	---	22.311	---	---	---	1011.05	21.008	22.311	---	---	27.168	---	---	---	323.116	---	---	---	5.525	---	---	---	
2021-12-13	10:27:40	45.00		182.03	---	---	---	22.319	---	---	---	1011.05	21.008	22.319	---	---	27.158	---	---	---	323.103	---	---	---	5.529	---	---	---	
2021-12-13	10:27:41	46.00		181.89	---	---	---	22.332	---	---	---	1011.10	21.008	22.332	---	---	27.163	---	---	---	323.134	---	---	---	5.523	---	---	---	
2021-12-13	10:27:42	47.00		181.91	---	---	---	22.317	---	---	---	1011.14	21.008	22.317	---	---	27.167	---	---	---	323.122	---	---	---	5.522	---	---	---	
2021-12-13	10:27:43	48.00		181.91	---	---	---	22.296	---	---	---	1011.14	21.008	22.296	---	---	27.174	---	---	---	323.085	---	---	---	5.526	---	---	---	
2021-12-13	10:27:44	49.00		181.89	---	---	---	22.311	---	---	---	1011.13	21.008	22.311	---	---	27.170	---	---	---	323.083	---	---	---	5.522	---	---	---	
2021-12-13	10:27:45	50.00		181.91	---	---	---	22.323	---	---	---	1011.15	21.008	22.323	---	---	27.165	---	---	---	323.085	---	---	---	5.515	---	---	---	
2021-12-13	10:27:46	51.00		181.84	---	---	---	22.338	---	---	---	1011.18	21.008	22.338	---	---	27.164	---	---	---	323.115	---	---	---	5.511	---	---	---	
2021-12-13	10:27:47	52.00		181.95	---	---	---	22.323	---	---	---	1011.18	21.008	22.323	---	---	27.162	---	---	---	323.124	---	---	---	5.508	---	---	---	
2021-12-13	10:27:48	53.00		181.99	---	---	---	22.317	---	---	---	1011.18	20.995	22.317	---	---	27.162	---	---	---	323.112	---	---	---	5.514	---	---	---	
2021-12-13	10:27:49	54.00		182.01	---	---	---	22.315	---	---	---	1011.19	20.995	22.315	---	---	27.161	---	---	---	323.112	---	---	---	5.517	---	---	---	
2021-12-13	10:27:50	55.00		182.02	---	---	---	22.322	---	---	---	1011.24	20.982	22.322	---	---	27.158	---	---	---	323.149	---	---	---	5.517	---	---	---	
2021-12-13	10:27:51	56.00		181.85	---	---	---	22.330	---	---	---	1011.25	20.982	22.330	---	---	27.166	---	---	---	323.187	---	---	---	5.513	---	---	---	
2021-12-13	10:27:52	57.00		181.80	---	---	---	22.324	---	---	---	1011.24	20.969	22.324	---	---	27.172	---	---	---	323.179	---	---	---	5.521	---	---	---	
2021-12-13	10:27:53	58.00		181.71	---	---	---	22.332	---	---	---	1011.18	20.969	22.332	---	---	27.175	---	---	---	323.137	---	---	---	5.530	---	---	---	
2021-12-13	10:27:54	59.00		181.86	---	---	---	22.324	---	---	---	1011.19	20.969	22.324	---	---	27.168	---	---	---	323.125	---	---	---	5.532	---	---	---	
2021-12-13	10:27:55	60.00		181.97	---	---	---	22.316	---	---	---	1011.21	20.969	22.316	---	---	27.163	---	---	---	323.159	---	---	---	5.513	---	---	---	
2021-12-13	10:27:56	61.00		181.99	---	---	---	22.309	---	---	---	1011.20	20.969	22.309	---	---	27.164	---	---	---	323.171	---	---	---	5.506	---	---	---	
2021-12-13	10:27:57	62.00		182.02	---	---	---	22.304	---	---	---	1011.19	20.969	22.304	---	---	27.164	---	---	---	323.151	---	---	---	5.502	---	---	---	
2021-12-13	10:27:58	63.00		182.04	---	---	---	22.296	---	---	---	1011.17	20.969	22.296	---	---	27.165	---	---	---	323.104	---	---	---	5.529	---	---	---	
2021-12-13	10:27:59	64.00		181.89	---	---	---	22.304	---	---	---	1011.19	20.969	22.304	---	---	27.173	---	---	---	323.118	---	---	---	5.527	---	---	---	
2021-12-13	10:28:00	65.00		181.78	---	---	---	22.325	---	---	---	1011.22	20.969	22.325	---	---	27.173	---	---	---	323.134	---	---	---	5.533	---	---	---	
2021-12-13	10:28:01	66.00		181.73	---	---	---	22.347	---	---	---	1011.23	20.969	22.347	---	---	27.169	---	---	---	323.122	---	---	---	5.506	---	---	---	
2021-12-13	10:28:02	67.00		181.85	---	---	---	22.340	---	---	---	1011.27	20.969	22.340	---	---	27.163	---	---	---	323.110	---	---	---	5.506	---	---	---	
