
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	1.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2021-12-13	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2021-12-13	08:09:31	0.00		167.16	---	---	---	22.318	---	---	---	1009.17	20.695	22.318	---	---	28.480	---	---	---	339.816	---	---	---	5.541	---	---	---	
2021-12-13	08:09:32	1.00		167.14	---	---	---	22.311	---	---	---	1009.13	20.695	22.311	---	---	28.484	---	---	---	339.870	---	---	---	5.554	---	---	---	
2021-12-13	08:09:33	2.00		167.18	---	---	---	22.311	---	---	---	1009.13	20.695	22.311	---	---	28.481	---	---	---	339.867	---	---	---	5.544	---	---	---	
2021-12-13	08:09:34	3.00		167.06	---	---	---	22.325	---	---	---	1009.16	20.695	22.325	---	---	28.485	---	---	---	339.900	---	---	---	5.537	---	---	---	
2021-12-13	08:09:35	4.00		167.24	---	---	---	22.318	---	---	---	1009.17	20.695	22.318	---	---	28.475	---	---	---	339.864	---	---	---	5.517	---	---	---	
2021-12-13	08:09:36	5.00		167.20	---	---	---	22.312	---	---	---	1009.17	20.695	22.312	---	---	28.479	---	---	---	339.827	---	---	---	5.510	---	---	---	
2021-12-13	08:09:37	6.00		167.29	---	---	---	22.305	---	---	---	1009.19	20.695	22.305	---	---	28.475	---	---	---	339.837	---	---	---	5.507	---	---	---	
2021-12-13	08:09:38	7.00		167.21	---	---	---	22.304	---	---	---	1009.19	20.695	22.304	---	---	28.481	---	---	---	339.860	---	---	---	5.524	---	---	---	
2021-12-13	08:09:39	8.00		167.27	---	---	---	22.304	---	---	---	1009.15	20.695	22.304	---	---	28.476	---	---	---	339.860	---	---	---	5.548	---	---	---	
2021-12-13	08:09:40	9.00		167.27	---	---	---	22.304	---	---	---	1009.13	20.695	22.304	---	---	28.477	---	---	---	339.875	---	---	---	5.544	---	---	---	
2021-12-13	08:09:41	10.00		167.22	---	---	---	22.327	---	---	---	1009.15	20.695	22.327	---	---	28.473	---	---	---	339.880	---	---	---	5.533	---	---	---	
2021-12-13	08:09:42	11.00		167.16	---	---	---	22.334	---	---	---	1009.17	20.695	22.334	---	---	28.475	---	---	---	339.888	---	---	---	5.509	---	---	---	
2021-12-13	08:09:43	12.00		167.15	---	---	---	22.328	---	---	---	1009.14	20.695	22.328	---	---	28.477	---	---	---	339.808	---	---	---	5.501	---	---	---	
2021-12-13	08:09:44	13.00		167.26	---	---	---	22.306	---	---	---	1009.12	20.695	22.306	---	---	28.477	---	---	---	339.818	---	---	---	5.501	---	---	---	
2021-12-13	08:09:45	14.00		167.15	---	---	---	22.320	---	---	---	1009.14	20.695	22.320	---	---	28.480	---	---	---	339.833	---	---	---	5.515	---	---	---	
2021-12-13	08:09:46	15.00		167.14	---	---	---	22.319	---	---	---	1009.15	20.708	22.319	---	---	28.481	---	---	---	339.896	---	---	---	5.514	---	---	---	
