----,
DateTime:,      2021/06/11, 16:32:37, 1623439957333,
PIF:,           -606.18,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #00001,
Gain:,           5,    2, 
S/N Ratio:,    65.86,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,     91.326,     935.264,      0.000,
    2,        3.3,     91.326,     938.264,      0.000,
    3,        5.8,     91.147,     941.271,      0.000,
    4,        8.3,     90.072,     955.610,      0.000,
    5,       10.8,     88.819,     974.504,      0.000,
    6,       13.3,     89.356,     975.582,      0.000,
    7,       15.8,     89.177,     982.924,      0.000,
    8,       18.3,     88.819,     990.491,      0.000,
    9,       20.8,     88.102,    1003.540,      0.000,
   10,       23.3,     87.744,    1010.600,      0.000,
   11,       25.8,     87.565,    1019.063,      0.000,
   12,       28.3,     87.027,    1028.572,      0.000,
   13,       30.8,     86.669,    1039.054,      0.000,
   14,       33.3,     86.132,    1052.502,      0.000,
   15,       35.8,     86.848,    1049.116,      0.000,
   16,       38.3,     86.132,    1064.809,      0.000,
   17,       40.8,     85.953,    1071.216,      0.000,
   18,       43.3,     85.415,    1083.809,      0.000,
   19,       45.8,     84.699,    1097.463,      0.000,
   20,       48.3,     84.520,    1103.574,      0.000,
   21,       50.8,     84.341,    1112.083,      0.000,
   22,       53.3,     83.445,    1128.093,      0.000,
   23,       55.8,     82.729,    1142.939,      0.000,
   24,       58.3,     84.341,    1126.786,      0.000,
   25,       60.8,     82.729,    1153.093,      0.000,
   26,       63.3,     82.729,    1157.445,      0.000,
   27,       65.8,     82.550,    1162.863,      0.000,
   28,       68.3,     82.371,    1168.548,      0.000,
   29,       70.8,     82.729,    1167.840,      0.000,
   30,       73.3,     81.654,    1186.884,      0.000,
   31,       75.8,     81.833,    1187.952,      0.000,
