----,
DateTime:,      2021/06/11, 14:33:31, 1623432811485,
PIF:,           -598.97,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           5,    2, 
S/N Ratio:,   294.28,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    176.555,     300.968,      0.000,
    2,        3.3,    182.861,     303.964,      0.000,
    3,        5.8,    184.721,     306.827,      0.000,
    4,        8.3,    184.706,     307.827,      0.000,
    5,       10.8,    184.319,     309.341,      0.000,
    6,       13.3,    184.401,     309.637,      0.000,
    7,       15.8,    184.379,     310.217,      0.000,
    8,       18.3,    184.287,     312.217,      0.000,
    9,       20.8,    183.915,     313.827,      0.000,
   10,       23.3,    183.719,     315.141,      0.000,
   11,       25.8,    184.074,     315.837,      0.000,
   12,       28.3,    184.280,     317.112,      0.000,
   13,       30.8,    184.518,     317.786,      0.000,
   14,       33.3,    184.347,     319.817,      0.000,
   15,       35.8,    183.982,     322.082,      0.000,
   16,       38.3,    184.332,     322.774,      0.000,
   17,       40.8,    184.586,     323.304,      0.000,
   18,       43.3,    183.954,     326.262,      0.000,
   19,       45.8,    183.773,     328.109,      0.000,
   20,       48.3,    183.897,     328.975,      0.000,
   21,       50.8,    184.366,     329.657,      0.000,
   22,       53.3,    183.947,     332.147,      0.000,
   23,       55.8,    184.428,     332.690,      0.000,
   24,       58.3,    183.998,     334.989,      0.000,
   25,       60.8,    184.148,     336.346,      0.000,
   26,       63.3,    184.451,     336.660,      0.000,
   27,       65.8,    184.157,     339.153,      0.000,
   28,       68.3,    183.935,     341.194,      0.000,
   29,       70.8,    183.984,     341.755,      0.000,
   30,       73.3,    184.353,     343.349,      0.000,
   31,       75.8,    183.987,     345.663,      0.000,
   32,       78.3,    184.075,     346.802,      0.000,
