----,
DateTime:,      2021/06/11, 12:32:01, 1623425521063,
PIF:,           -618.95,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #00001,
Gain:,           5,    2, 
S/N Ratio:,    71.10,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,     90.578,    1623.689,      0.000,
    2,        3.3,     91.653,    1637.121,      0.000,
    3,        5.8,     90.399,    1650.579,      0.000,
    4,        8.3,     89.682,    1671.350,      0.000,
    5,       10.8,     89.324,    1689.473,      0.000,
    6,       13.3,     89.324,    1703.355,      0.000,
    7,       15.8,     89.145,    1720.240,      0.000,
    8,       18.3,     87.353,    1766.509,      0.000,
    9,       20.8,     87.712,    1767.957,      0.000,
   10,       23.3,     87.174,    1790.787,      0.000,
   11,       25.8,     86.637,    1813.208,      0.000,
   12,       28.3,     87.174,    1814.647,      0.000,
   13,       30.8,     86.099,    1851.239,      0.000,
   14,       33.3,     85.920,    1870.229,      0.000,
   15,       35.8,     85.741,    1890.932,      0.000,
   16,       38.3,     84.845,    1925.745,      0.000,
   17,       40.8,     85.204,    1933.374,      0.000,
   18,       43.3,     84.666,    1959.347,      0.000,
   19,       45.8,     84.666,    1975.411,      0.000,
   20,       48.3,     84.308,    1998.276,      0.000,
   21,       50.8,     83.950,    2020.146,      0.000,
   22,       53.3,     83.591,    2044.835,      0.000,
   23,       55.8,     84.308,    2041.452,      0.000,
   24,       58.3,     83.591,    2073.068,      0.000,
   25,       60.8,     84.308,    2068.495,      0.000,
   26,       63.3,     82.875,    2118.504,      0.000,
   27,       65.8,     82.337,    2145.692,      0.000,
   28,       68.3,     81.979,    2168.976,      0.000,
   29,       70.8,     82.158,    2175.931,      0.000,
   30,       73.3,     81.979,    2192.397,      0.000,
   31,       75.8,     81.800,    2209.912,      0.000,
