----,
DateTime:,      2021/06/11, 11:56:40, 1623423400643,
PIF:,           -596.12,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           5,    2, 
S/N Ratio:,    81.10,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    177.256,     198.794,      0.000,
    2,        3.3,    182.469,     200.165,      0.000,
    3,        5.8,    184.522,     201.481,      0.000,
    4,        8.3,    184.508,     201.388,      0.000,
    5,       10.8,    184.602,     200.852,      0.000,
    6,       13.3,    184.589,     201.408,      0.000,
    7,       15.8,    184.181,     202.397,      0.000,
    8,       18.3,    184.379,     201.963,      0.000,
    9,       20.8,    184.100,     202.811,      0.000,
   10,       23.3,    183.903,     203.029,      0.000,
   11,       25.8,    184.070,     203.388,      0.000,
   12,       28.3,    183.989,     203.586,      0.000,
   13,       30.8,    184.424,     202.998,      0.000,
   14,       33.3,    184.059,     203.943,      0.000,
   15,       35.8,    184.268,     203.712,      0.000,
   16,       38.3,    184.429,     204.077,      0.000,
   17,       40.8,    184.397,     204.329,      0.000,
   18,       43.3,    184.048,     205.151,      0.000,
   19,       45.8,    183.961,     205.792,      0.000,
   20,       48.3,    184.087,     205.108,      0.000,
   21,       50.8,    184.080,     205.659,      0.000,
   22,       53.3,    184.042,     205.919,      0.000,
   23,       55.8,    183.855,     206.128,      0.000,
   24,       58.3,    184.479,     206.081,      0.000,
   25,       60.8,    183.957,     206.992,      0.000,
   26,       63.3,    184.360,     206.648,      0.000,
   27,       65.8,    184.640,     206.876,      0.000,
   28,       68.3,    184.223,     207.562,      0.000,
   29,       70.8,    184.177,     207.614,      0.000,
   30,       73.3,    184.070,     208.169,      0.000,
   31,       75.8,    184.083,     208.480,      0.000,
   32,       78.3,    184.172,     208.270,      0.000,
