Source DataFile                                                                                                         ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,   SNR_raw,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Tau1QA,    Alp1QA,    Tau2QA,    Alp2QA,    Tau3QA,    Alp3QA,      CarQ,   tauCarQ,     P680Q,     Chisq,       ETR,  PQP_Size,
------------------------------------------------------------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101346_MaBe3726_590_caloxy_TC_data.csv , 2021/12/10, 13:49:13,    1639158553397,--Not Acquired--     ,-Not Acquired--      ,  -295.15,     0.0000,      0.0000,  NO DATA,    '00001,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.1259,     0.9653,    102.72,    600.60,    751.14,    0.2004,    586.55,    0.3250,       884,    0.7757,      3531,    0.2109,    218995,    0.0134,     4.592,      1.00,  -0.00729,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101346_MaBe3726_590_caloxy_TC_data.csv , 2021/12/10, 13:49:15,    1639158555723,--Not Acquired--     ,-Not Acquired--      ,  -296.79,     0.0000,      0.0000,  NO DATA,    '00001,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9753,     0.9527,     99.57,    459.21,    604.44,    0.2403,    715.19,    0.3670,       203,    0.4008,      1588,    0.5555,      9051,    0.0437,     0.052,     40.00,  -0.01690,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101346_MaBe3726_590_caloxy_TC_data.csv , 2021/12/10, 13:52:17,    1639158736878,--Not Acquired--     ,-Not Acquired--      ,  -269.76,     0.0000,      0.0000,  NO DATA,    '00001,      0.00,      0.00,      0.00,      0.00,     40.00,      0.00,   111  ,     1.5665,     0.9080,    109.83,    570.26,    834.09,    0.3163,    670.37,    0.0000,       163,    0.3526,       950,    0.5238,      3156,    0.1236,     0.222,     11.01,  -0.00977,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101346_MaBe3726_590_caloxy_TC_data.csv , 2021/12/10, 13:52:19,    1639158739036,--Not Acquired--     ,-Not Acquired--      ,  -296.37,     0.0000,      0.0000,  NO DATA,    '00001,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.1780,     0.9551,    127.54,    497.95,    749.64,    0.3357,    713.37,    0.3080,       240,    0.3285,      1412,    0.6611,     20194,    0.0104,     0.214,      8.45,  -0.01209,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101346_MaBe3726_590_caloxy_TC_data.csv , 2021/12/10, 13:55:20,    1639158920224,--Not Acquired--     ,-Not Acquired--      ,  -239.19,     0.0000,      0.0000,  NO DATA,    '00001,      0.00,      0.00,      0.00,      0.00,     80.00,      0.00,   111  ,     1.2218,     0.9464,    101.34,    668.95,    868.72,    0.2300,    711.97,    0.0000,       342,    0.2252,      1205,    0.7466,      6581,    0.0282,     0.415,      3.26,  -0.01275,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101346_MaBe3726_590_caloxy_TC_data.csv , 2021/12/10, 13:55:22,    1639158922352,--Not Acquired--     ,-Not Acquired--      ,  -297.98,     0.0000,      0.0000,  NO DATA,    '00001,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.3232,     0.9499,    156.82,    528.45,    806.63,    0.3449,    733.78,    0.3480,       188,    0.3966,      1491,    0.5896,     19988,    0.0138,     0.200,     11.41,  -0.01318,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101346_MaBe3726_590_caloxy_TC_data.csv , 2021/12/10, 13:58:23,    1639159103590,--Not Acquired--     ,-Not Acquired--      ,  -173.58,     0.0000,      0.0000,  NO DATA,    '00001,      0.00,      0.00,      0.00,      0.00,    160.00,      0.00,   111  ,     0.8681,     0.9277,     67.26,    754.78,    912.16,    0.1725,    724.17,    0.0000,       261,    0.3604,      1104,    0.6214,     11024,    0.0182,     0.200,      7.14,  -0.01153,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101346_MaBe3726_590_caloxy_TC_data.csv , 2021/12/10, 13:58:25,    1639159105745,--Not Acquired--     ,-Not Acquired--      ,  -297.28,     0.0000,      0.0000,  NO DATA,    '00001,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.5209,     0.9445,    125.24,    546.05,    859.59,    0.3648,    701.79,    0.4230,       158,    0.4443,      1382,    0.5051,      5823,    0.0506,     0.128,     28.83,  -0.01221,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101346_MaBe3726_590_caloxy_TC_data.csv , 2021/12/10, 14:01:27,    1639159286954,--Not Acquired--     ,-Not Acquired--      ,  -297.94,     0.0000,      0.0000,  NO DATA,    '00001,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.2889,     0.9685,    131.58,    666.00,    816.12,    0.1839,    624.80,    0.4080,       425,    0.3031,      1563,    0.6559,     12250,    0.0410,     4.461,      1.00,  -0.00898,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101346_MaBe3726_590_caloxy_TC_data.csv , 2021/12/10, 14:01:29,    1639159289075,--Not Acquired--     ,-Not Acquired--      ,  -298.10,     0.0000,      0.0000,  NO DATA,    '00001,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9993,     0.9394,     96.15,    500.05,    652.80,    0.2340,    668.43,    0.2470,       193,    0.3902,      1661,    0.5796,     10485,    0.0302,     0.126,     10.69,  -0.01695,     0.000,    20.000,
