Source DataFile                                                                                                         ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,   SNR_raw,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Tau1QA,    Alp1QA,    Tau2QA,    Alp2QA,    Tau3QA,    Alp3QA,      CarQ,   tauCarQ,     P680Q,     Chisq,       ETR,  PQP_Size,
------------------------------------------------------------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:10:48,    1639415448082,--Not Acquired--     ,-Not Acquired--      ,  -118.52,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     9.5231,     0.9239,    314.89,    168.97,    257.55,    0.3439,    125.28,    0.4380,       768,    0.5068,      5843,    0.3918,    156687,    0.1014,     1.286,      1.00,  -0.04672,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:10:50,    1639415450163,--Not Acquired--     ,-Not Acquired--      ,  -118.01,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.5646,     0.8103,    230.32,    171.40,    255.73,    0.3298,    118.33,    0.0860,       322,    0.3921,      1886,    0.4828,     13726,    0.1251,     0.026,     40.00,  -0.04932,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:13:51,    1639415631243,--Not Acquired--     ,-Not Acquired--      ,  -112.95,     0.0000,      0.0000,  NO DATA,    '10000,     40.00,      0.00,      0.00,      0.00,      0.00,      0.00,   211  ,     1.7444,     0.8329,    225.02,    185.68,    337.63,    0.4500,    104.20,    0.4680,       322,    0.4666,      1401,    0.4905,      9864,    0.0428,     0.381,     15.54,   0.01538,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:13:53,    1639415633372,--Not Acquired--     ,-Not Acquired--      ,  -117.52,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.5942,     0.8601,    331.30,    167.44,    293.45,    0.4294,    127.26,    0.2960,       319,    0.3989,      1716,    0.5427,     16567,    0.0584,     0.081,     40.00,  -0.04974,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:16:54,    1639415814462,--Not Acquired--     ,-Not Acquired--      ,  -109.49,     0.0000,      0.0000,  NO DATA,    '10000,     80.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.1919,     0.8236,    236.64,    185.18,    327.31,    0.4342,     98.97,    0.4720,       348,    0.4790,      1506,    0.4840,      8887,    0.0371,     0.561,      8.60,   0.01776,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:16:56,    1639415816581,--Not Acquired--     ,-Not Acquired--      ,  -118.16,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     4.0464,     0.8396,    319.19,    163.31,    289.44,    0.4358,    116.89,    0.3010,       327,    0.4166,      1715,    0.5249,     17169,    0.0585,     0.064,     40.00,  -0.04057,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:19:57,    1639415997665,--Not Acquired--     ,-Not Acquired--      ,   -99.00,     0.0000,      0.0000,  NO DATA,    '10000,    160.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     0.9003,     0.8067,    245.62,    184.47,    312.34,    0.4094,     97.22,    0.4340,       333,    0.4768,      1602,    0.5051,     38663,    0.0181,     0.502,      9.05,   0.01445,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:19:59,    1639415999790,--Not Acquired--     ,-Not Acquired--      ,  -117.96,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.5080,     0.8299,    261.44,    158.89,    264.66,    0.3996,    115.27,    0.2470,       320,    0.3830,      1781,    0.5579,     21039,    0.0591,     0.021,     40.00,  -0.05706,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:23:01,    1639416180879,--Not Acquired--     ,-Not Acquired--      ,  -118.76,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.2871,     0.9173,    313.44,    161.96,    251.40,    0.3558,    123.22,    0.4220,       778,    0.5147,      5606,    0.3966,    142117,    0.0887,     1.315,      1.00,  -0.04928,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112131308_MaBe3726_445_caloxy_TC_data.csv , 2021/12/13, 13:23:03,    1639416182966,--Not Acquired--     ,-Not Acquired--      ,  -118.43,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.9510,     0.8101,    232.51,    163.48,    252.43,    0.3524,    113.57,    0.1060,       379,    0.3967,      1902,    0.4848,     13156,    0.1185,     0.020,     40.00,  -0.04271,     0.000,    20.000,
