Source DataFile                                                                                                         ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,   SNR_raw,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Tau1QA,    Alp1QA,    Tau2QA,    Alp2QA,    Tau3QA,    Alp3QA,      CarQ,   tauCarQ,     P680Q,     Chisq,       ETR,  PQP_Size,
------------------------------------------------------------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101404_MaBe3726_445_caloxy_TC_data.csv , 2021/12/10, 14:06:44,    1639159604535,--Not Acquired--     ,-Not Acquired--      ,  -114.10,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.4727,     0.9285,    140.51,     62.83,     79.42,    0.2089,    133.77,    0.3080,       995,    0.3669,      6391,    0.5361,    169547,    0.0970,     0.339,      1.00,  -0.05580,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101404_MaBe3726_445_caloxy_TC_data.csv , 2021/12/10, 14:06:46,    1639159606627,--Not Acquired--     ,-Not Acquired--      ,  -113.86,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.7197,     0.8630,    136.80,     64.07,     81.33,    0.2122,    132.65,    0.0000,       736,    0.4112,      2833,    0.4583,     11770,    0.1305,     0.020,      1.00,  -0.04604,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101404_MaBe3726_445_caloxy_TC_data.csv , 2021/12/10, 14:09:47,    1639159787760,--Not Acquired--     ,-Not Acquired--      ,  -111.84,     0.0000,      0.0000,  NO DATA,    '10000,     40.00,      0.00,      0.00,      0.00,      0.00,      0.00,   211  ,     1.1375,     0.8073,    156.10,     68.95,    114.10,    0.3957,     93.78,    0.4890,       331,    0.4837,      1432,    0.4664,      7118,    0.0499,     0.331,     12.06,   0.00446,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101404_MaBe3726_445_caloxy_TC_data.csv , 2021/12/10, 14:09:50,    1639159789890,--Not Acquired--     ,-Not Acquired--      ,  -113.54,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.3062,     0.8250,    202.95,     63.41,    100.10,    0.3665,    109.56,    0.2790,       318,    0.3653,      1753,    0.5770,     19685,    0.0577,     0.020,     40.00,  -0.06274,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101404_MaBe3726_445_caloxy_TC_data.csv , 2021/12/10, 14:12:51,    1639159970995,--Not Acquired--     ,-Not Acquired--      ,  -110.49,     0.0000,      0.0000,  NO DATA,    '10000,     80.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     0.7696,     0.8238,    181.13,     68.43,    105.56,    0.3517,    102.55,    0.4550,       296,    0.4392,      1403,    0.4966,      4961,    0.0642,     0.249,     17.05,  -0.02409,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101404_MaBe3726_445_caloxy_TC_data.csv , 2021/12/10, 14:12:53,    1639159973141,--Not Acquired--     ,-Not Acquired--      ,  -113.38,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.1486,     0.8237,    234.08,     62.17,     97.29,    0.3609,    109.30,    0.2790,       315,    0.3655,      1753,    0.5819,     23816,    0.0526,     0.020,     40.00,  -0.06419,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101404_MaBe3726_445_caloxy_TC_data.csv , 2021/12/10, 14:15:54,    1639160154254,--Not Acquired--     ,-Not Acquired--      ,  -107.75,     0.0000,      0.0000,  NO DATA,    '10000,    160.00,      0.00,      0.00,      0.00,      0.00,      0.00,   221  ,     1.0291,     0.8106,    148.24,     68.06,    101.30,    0.3281,     99.20,    0.4320,       270,    0.3759,      1239,    0.5067,      3276,    0.1174,     0.393,      9.54,  -0.02354,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101404_MaBe3726_445_caloxy_TC_data.csv , 2021/12/10, 14:15:56,    1639160156378,--Not Acquired--     ,-Not Acquired--      ,  -114.13,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.3276,     0.8101,    196.30,     60.41,     92.12,    0.3442,    108.66,    0.2390,       292,    0.3689,      1727,    0.5666,     21961,    0.0645,     0.024,     40.00,  -0.06616,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101404_MaBe3726_445_caloxy_TC_data.csv , 2021/12/10, 14:18:57,    1639160337472,--Not Acquired--     ,-Not Acquired--      ,  -114.53,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.5875,     0.8887,    176.96,     62.50,     85.11,    0.2657,    113.28,    0.3310,       918,    0.5035,      5724,    0.4167,    113033,    0.0798,     0.035,      1.00,  -0.04438,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_TC\MURIS_202112101404_MaBe3726_445_caloxy_TC_data.csv , 2021/12/10, 14:18:59,    1639160339583,--Not Acquired--     ,-Not Acquired--      ,  -114.89,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.2253,     0.7835,    178.68,     64.05,     87.46,    0.2677,    113.20,    0.0000,       228,    0.2789,      1514,    0.5578,      9134,    0.1633,     0.033,     40.00,  -0.04799,     0.000,    20.000,
