Source DataFile                                                                                                             ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,   SNR_raw,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Tau1QA,    Alp1QA,    Tau2QA,    Alp2QA,    Tau3QA,    Alp3QA,      CarQ,   tauCarQ,     P680Q,     Chisq,       ETR,  PQP_Size,
----------------------------------------------------------------------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_noTC\MURIS_202112131148_MaBe3727_445_caloxy_noTC_data.csv , 2021/12/13, 11:51:07,    1639410667206,--Not Acquired--     ,-Not Acquired--      ,  -296.46,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   011  ,     6.4681,     0.8382,    242.65,    249.13,    355.82,    0.2998,     90.26,    0.3290,      1222,    0.4783,      8477,    0.4123,    202994,    0.1094,     0.454,      1.00,  -0.10000,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_noTC\MURIS_202112131148_MaBe3727_445_caloxy_noTC_data.csv , 2021/12/13, 11:51:09,    1639410669269,--Not Acquired--     ,-Not Acquired--      ,  -296.64,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     7.8618,     0.8006,    240.32,    258.97,    358.32,    0.2773,    102.41,    0.0000,       376,    0.1186,      1743,    0.5922,      9394,    0.2892,     0.028,     40.00,  -0.07589,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_noTC\MURIS_202112131148_MaBe3727_445_caloxy_noTC_data.csv , 2021/12/13, 11:54:10,    1639410850336,--Not Acquired--     ,-Not Acquired--      ,  -289.10,     0.0000,      0.0000,  NO DATA,    '10000,     40.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.2334,     0.8011,    231.31,    289.50,    440.38,    0.3426,     93.67,    0.3940,       341,    0.3988,      1784,    0.5485,      9712,    0.0527,     0.340,     14.93,  -0.10000,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_noTC\MURIS_202112131148_MaBe3727_445_caloxy_noTC_data.csv , 2021/12/13, 11:54:12,    1639410852445,--Not Acquired--     ,-Not Acquired--      ,  -296.35,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    21.4664,     0.7318,    305.06,    261.71,    485.28,    0.4607,     79.58,    0.1690,       480,    0.2857,      1529,    0.5256,      8972,    0.1887,     0.020,     40.00,  -0.10000,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_noTC\MURIS_202112131148_MaBe3727_445_caloxy_noTC_data.csv , 2021/12/13, 11:57:13,    1639411033536,--Not Acquired--     ,-Not Acquired--      ,  -281.84,     0.0000,      0.0000,  NO DATA,    '10000,     80.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.2646,     0.8256,    231.96,    291.50,    421.07,    0.3077,     99.65,    0.3830,       348,    0.3448,      1786,    0.5969,      6110,    0.0583,     0.375,     12.14,  -0.10000,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_noTC\MURIS_202112131148_MaBe3727_445_caloxy_noTC_data.csv , 2021/12/13, 11:57:15,    1639411035634,--Not Acquired--     ,-Not Acquired--      ,  -295.99,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   011  ,    19.1954,     0.7784,    306.07,    259.46,    454.65,    0.4293,     89.52,    0.1590,       631,    0.2883,      1623,    0.4972,      8218,    0.2146,     0.021,     40.00,  -0.10000,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_noTC\MURIS_202112131148_MaBe3727_445_caloxy_noTC_data.csv , 2021/12/13, 12:00:16,    1639411216704,--Not Acquired--     ,-Not Acquired--      ,  -267.09,     0.0000,      0.0000,  NO DATA,    '10000,    160.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     1.2796,     0.8128,    178.03,    292.92,    414.51,    0.2933,     96.74,    0.3670,       342,    0.3381,      1847,    0.6465,     15451,    0.0154,     0.455,      9.49,  -0.10000,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_noTC\MURIS_202112131148_MaBe3727_445_caloxy_noTC_data.csv , 2021/12/13, 12:00:18,    1639411218804,--Not Acquired--     ,-Not Acquired--      ,  -297.52,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    39.1870,     0.7699,    284.75,    254.36,    431.37,    0.4103,     91.84,    0.0510,       670,    0.2541,      1519,    0.5156,      7955,    0.2303,     0.027,     40.00,  -0.10000,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_noTC\MURIS_202112131148_MaBe3727_445_caloxy_noTC_data.csv , 2021/12/13, 12:03:20,    1639411399873,--Not Acquired--     ,-Not Acquired--      ,  -295.86,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     5.8583,     0.8551,    228.36,    247.85,    360.53,    0.3125,     93.10,    0.3590,      1298,    0.4896,      8661,    0.4145,    201367,    0.0959,     0.873,      1.00,  -0.10000,     0.000,    20.000,
C:\Users\mberthold\Desktop\SolisenseBatchFit\SolisenseFit_FluorO2_noTC\MURIS_202112131148_MaBe3727_445_caloxy_noTC_data.csv , 2021/12/13, 12:03:22,    1639411401943,--Not Acquired--     ,-Not Acquired--      ,  -296.41,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    13.0898,     0.7741,    198.46,    255.27,    371.70,    0.3132,     92.49,    0.0000,       531,    0.1081,      1663,    0.5996,      9176,    0.2923,     0.020,     40.00,  -0.07613,     0.000,    20.000,
