----,
DateTime:,      2021/05/12, 14:05:12, 1620839112517,
  104,      343.3,    182.174,     515.094,
  105,      368.3,    181.769,     512.437,
  106,      395.8,    180.834,     512.309,
  107,      423.3,    181.599,     509.317,
  108,      453.3,    181.677,     506.604,
  109,      483.3,    181.341,     505.617,
  110,      515.8,    182.191,     500.775,
  111,      550.8,    181.976,     500.011,
  112,      585.8,    182.066,     498.137,
  113,      623.3,    182.292,     495.332,
  114,      663.3,    181.827,     494.410,
  115,      705.8,    181.050,     493.503,
  116,      748.3,    181.362,     490.203,
  117,      793.3,    181.345,     488.326,
  118,      840.8,    181.139,     487.202,
  119,      890.8,    181.302,     485.957,
  120,      943.3,    181.614,     484.275,
  121,      998.3,    181.458,     482.460,
  122,     1055.8,    181.176,     481.289,
  123,     1115.8,    181.065,     478.815,
  124,     1178.3,    181.280,     477.725,
  125,     1245.8,    181.793,     476.114,
  126,     1315.8,    181.014,     475.377,
  127,     1388.3,    181.084,     473.534,
  128,     1465.8,    180.609,     473.870,
  129,     1545.8,    181.112,     470.904,
  130,     1630.8,    180.497,     469.728,
  131,     1720.8,    180.886,     467.610,
  132,     1815.8,    181.104,     465.948,
  133,     1913.3,    180.879,     464.873,
  134,     2015.8,    180.386,     464.505,
  135,     2123.3,    180.594,     462.861,
  136,     2238.3,    180.841,     461.658,
  137,     2358.3,    180.672,     458.716,
  138,     2483.3,    180.807,     458.624,
  139,     2615.8,    181.454,     458.041,
  140,     2753.3,    181.081,     456.203,
  141,     2898.3,    180.512,     456.252,
  142,     3050.8,    180.909,     454.711,
  143,     3210.8,    181.024,     453.067,
  144,     3378.3,    180.884,     452.575,
  145,     3555.8,    180.714,     451.565,
  146,     3740.8,    180.525,     450.095,
  147,     3935.8,    180.274,     448.782,
  148,     4140.8,    180.810,     448.853,
  149,     4355.8,    179.719,     449.075,
  150,     4580.8,    180.197,     447.100,
  151,     4818.3,    179.989,     446.245,
  152,     5068.3,    180.324,     444.865,
  153,     5330.8,    179.952,     444.691,
  154,     5605.8,    179.922,     443.667,
  155,     5895.8,    179.708,     441.160,
  156,     6200.8,    179.780,     440.981,
  157,     6520.8,    179.982,     443.551,
  158,     6855.8,    180.080,     440.268,
  159,     7208.3,    179.445,     439.570,
  160,     7578.3,    179.774,     439.084,
  161,     7965.8,    179.233,     440.455,
  162,     8373.3,    179.612,     438.748,
  163,     8800.8,    179.225,     438.003,
  164,     9250.8,    179.342,     437.633,
  165,     9723.3,    179.142,     438.110,
  166,    10220.8,    179.615,     434.499,
  167,    10743.3,    179.277,     434.477,
  168,    11290.8,    179.802,     433.464,
  169,    11865.8,    179.213,     435.502,
  170,    12470.8,    179.171,     433.669,
  171,    13105.8,    179.171,     432.526,
  172,    13773.3,    178.901,     432.309,
  173,    14475.8,    178.980,     432.067,
  174,    15213.3,    179.422,     429.040,
  175,    15988.3,    179.444,     429.766,
  176,    16800.8,    178.630,     429.207,
  177,    17655.8,    178.893,     429.178,
  178,    18553.3,    178.890,     427.437,
  179,    19495.8,    178.720,     426.555,
  180,    20485.8,    178.763,     426.196,
  181,    21525.8,    179.264,     425.297,
  182,    22618.3,    178.777,     425.912,
  183,    23768.3,    178.084,     425.143,
  184,    24975.8,    179.062,     422.804,
  185,    26243.3,    178.433,     422.572,
  186,    27575.8,    178.397,     422.695,
  187,    28975.8,    178.357,     421.678,
  188,    30445.8,    177.912,     421.547,
  189,    31990.8,    178.865,     420.308,
  190,    33613.3,    177.927,     421.646,
  191,    35318.3,    178.406,     419.246,
  192,    37108.3,    178.215,     420.850,
  193,    38990.8,    177.561,     419.192,
  194,    40968.3,    178.175,     419.771,
  195,    43045.8,    177.990,     418.728,
  196,    45228.3,    177.703,     418.108,
  197,    47520.8,    177.960,     418.357,
  198,    49928.3,    177.408,     418.956,
  199,    52458.3,    178.473,     416.310,
  200,    55115.8,    178.096,     415.961,
  201,    57908.3,    177.800,     415.761,
  202,    60843.3,    177.452,     417.211,
  203,    63925.8,    177.837,     416.609,
  204,    67163.3,    177.389,     416.725,
  205,    70565.8,    178.144,     415.475,
  206,    74140.8,    177.540,     414.302,
  207,    77895.8,    177.709,     413.671,
  208,    81840.8,    177.645,     414.193,
  209,    85985.8,    177.801,     413.660,
  210,    90340.8,    177.551,     412.688,
  211,    94915.8,    177.130,     414.639,
  212,    99723.3,    176.935,     415.165,
  213,   104773.3,    177.424,     413.802,
  214,   110078.3,    177.511,     411.044,
  215,   115653.3,    177.493,     412.335,
  216,   121508.3,    177.809,     411.094,
  217,   127660.8,    177.562,     410.460,
  218,   134125.8,    177.037,     411.850,
  219,   140915.8,    177.952,     410.729,
  220,   148050.8,    177.313,     409.769,
  221,   155545.8,    177.745,     410.757,
  222,   163420.8,    177.957,     408.841,
  223,   171695.8,    177.421,     407.880,
  224,   180388.3,    177.717,     408.520,
  225,   189520.8,    177.632,     407.881,
  226,   199115.8,    177.257,     409.072,
  227,   209195.8,    177.400,     409.264,
----,
DateTime:,      2021/05/12, 14:05:15, 1620839115325,
PIF:,          -1497.60,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           2,    2, 
S/N Ratio:,   165.53,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    177.275,     387.428,      0.000,
    2,        3.3,    182.976,     390.869,      0.000,
    3,        5.8,    184.259,     394.181,      0.000,
    4,        8.3,    184.536,     391.150,      0.000,
    5,       10.8,    184.630,     393.116,      0.000,
    6,       13.3,    184.908,     394.148,      0.000,
    7,       15.8,    184.403,     396.855,      0.000,
    8,       18.3,    184.311,     398.409,      0.000,
    9,       20.8,    184.225,     400.494,      0.000,
   10,       23.3,    184.221,     401.046,      0.000,
   11,       25.8,    184.388,     403.394,      0.000,
   12,       28.3,    184.018,     406.108,      0.000,
   13,       30.8,    184.357,     406.446,      0.000,
   14,       33.3,    184.378,     408.298,      0.000,
   15,       35.8,    184.394,     410.161,      0.000,
   16,       38.3,    184.458,     412.186,      0.000,
   17,       40.8,    184.523,     414.208,      0.000,
   18,       43.3,    184.560,     413.585,      0.000,
   19,       45.8,    184.665,     416.599,      0.000,
   20,       48.3,    184.020,     418.603,      0.000,
   21,       50.8,    184.206,     420.080,      0.000,
   22,       53.3,    184.071,     422.017,      0.000,
   23,       55.8,    183.884,     423.807,      0.000,
   24,       58.3,    184.702,     424.094,      0.000,
   25,       60.8,    183.986,     426.288,      0.000,
   26,       63.3,    184.294,     428.018,      0.000,
   27,       65.8,    184.285,     430.209,      0.000,
   28,       68.3,    184.060,     431.278,      0.000,
   29,       70.8,    184.014,     432.745,      0.000,
   30,       73.3,    184.003,     434.130,      0.000,
   31,       75.8,    184.017,     435.727,      0.000,
   32,       78.3,    184.395,     436.460,      0.000,
   33,       80.8,    184.177,     438.063,      0.000,
   34,       83.3,    184.094,     439.346,      0.000,
   35,       85.8,    184.134,     441.695,      0.000,
   36,       88.3,    184.033,     443.840,      0.000,
   37,       90.8,    184.395,     443.239,      0.000,
   38,       93.3,    184.288,     446.752,      0.000,
   39,       95.8,    184.183,     448.094,      0.000,
   40,       98.3,    183.672,     450.156,      0.000,
   41,      100.8,    184.241,     451.207,      0.000,
   42,      103.3,    184.134,     451.743,      0.000,
   43,      105.8,    184.112,     452.883,      0.000,
   44,      108.3,    183.602,     455.231,      0.000,
   45,      110.8,    183.493,     457.681,      0.000,
   46,      113.3,    183.884,     457.524,      0.000,
   47,      115.8,    184.185,     458.676,      0.000,
   48,      118.3,    183.645,     462.474,      0.000,
   49,      120.8,    183.677,     461.850,      0.000,
   50,      123.3,    184.419,     461.888,      0.000,
   51,      125.8,    184.126,     463.168,      0.000,
   52,      128.3,    183.512,     466.896,      0.000,
   53,      130.8,    183.843,     467.145,      0.000,
   54,      133.3,    183.989,     468.132,      0.000,
   55,      135.8,    184.299,     468.702,      0.000,
   56,      138.3,    183.816,     471.021,      0.000,
   57,      140.8,    183.867,     471.434,      0.000,
   58,      143.3,    183.590,     473.508,      0.000,
   59,      145.8,    183.961,     475.540,      0.000,
   60,      148.3,    183.356,     477.382,      0.000,
   61,      150.8,    183.762,     477.962,      0.000,
   62,      153.3,    183.835,     479.405,      0.000,
   63,      155.8,    183.735,     480.482,      0.000,
   64,      158.3,    183.724,     481.598,      0.000,
   65,      160.8,    183.782,     482.806,      0.000,
   66,      163.3,    183.579,     483.612,      0.000,
   67,      165.8,    183.853,     484.251,      0.000,
   68,      168.3,    183.769,     486.105,      0.000,
   69,      170.8,    183.783,     486.884,      0.000,
   70,      173.3,    183.284,     489.029,      0.000,
   71,      175.8,    183.665,     490.193,      0.000,
   72,      178.3,    184.038,     491.101,      0.000,
   73,      180.8,    183.745,     492.154,      0.000,
   74,      183.3,    183.719,     494.132,      0.000,
   75,      185.8,    183.702,     494.449,      0.000,
   76,      188.3,    183.823,     496.570,      0.000,
   77,      190.8,    183.395,     497.458,      0.000,
   78,      193.3,    183.533,     499.262,      0.000,
   79,      195.8,    183.492,     499.647,      0.000,
   80,      198.3,    183.503,     501.251,      0.000,
   81,      200.8,    183.603,     502.612,      0.000,
   82,      203.3,    183.618,     501.209,      0.000,
   83,      205.8,    183.437,     504.429,      0.000,
   84,      208.3,    183.471,     505.427,      0.000,
   85,      210.8,    183.334,     506.621,      0.000,
   86,      213.3,    183.436,     507.430,      0.000,
   87,      215.8,    183.819,     507.734,      0.000,
   88,      218.3,    183.508,     509.411,      0.000,
   89,      220.8,    183.889,     508.900,      0.000,
   90,      223.3,    183.431,     512.625,      0.000,
   91,      225.8,    183.618,     511.831,      0.000,
   92,      228.3,    183.497,     514.619,      0.000,
   93,      230.8,    183.535,     514.784,      0.000,
   94,      233.3,    183.108,     515.987,      0.000,
   95,      235.8,    183.175,     517.982,      0.000,
   96,      238.3,    183.310,     518.418,      0.000,
   97,      240.8,    183.479,     517.939,      0.000,
   98,      243.3,    183.570,     517.955,      0.000,
   99,      245.8,    183.283,     520.403,      0.000,
  100,      250.8,    182.197,     521.584,      0.000,
  101,      273.3,    181.592,     525.250,      0.000,
  102,      295.8,    181.866,     523.081,      0.000,
  103,      318.3,    182.068,     521.662,      0.000,
  104,      343.3,    182.020,     520.987,      0.000,
  105,      368.3,    182.176,     519.442,      0.000,
  106,      395.8,    181.893,     517.213,      0.000,
  107,      423.3,    181.708,     517.763,      0.000,
  108,      453.3,    182.270,     514.248,      0.000,
  109,      483.3,    181.924,     511.355,      0.000,
  110,      515.8,    181.813,     511.384,      0.000,
  111,      550.8,    181.890,     508.957,      0.000,
  112,      585.8,    181.697,     507.297,      0.000,
  113,      623.3,    181.913,     503.660,      0.000,
  114,      663.3,    181.559,     502.992,      0.000,
  115,      705.8,    181.649,     500.252,      0.000,
  116,      748.3,    181.490,     499.897,      0.000,
  117,      793.3,    181.373,     496.906,      0.000,
  118,      840.8,    181.745,     495.607,      0.000,
  119,      890.8,    181.806,     495.447,      0.000,
  120,      943.3,    182.218,     491.585,      0.000,
  121,      998.3,    181.190,     490.498,      0.000,
  122,     1055.8,    181.187,     488.612,      0.000,
  123,     1115.8,    181.174,     487.788,      0.000,
  124,     1178.3,    181.761,     485.107,      0.000,
  125,     1245.8,    180.930,     485.134,      0.000,
  126,     1315.8,    180.909,     482.715,      0.000,
  127,     1388.3,    181.179,     481.967,      0.000,
  128,     1465.8,    181.101,     480.506,      0.000,
  129,     1545.8,    181.345,     478.495,      0.000,
  130,     1630.8,    180.931,     476.259,      0.000,
  131,     1720.8,    180.939,     475.707,      0.000,
  132,     1815.8,    180.882,     473.623,      0.000,
  133,     1913.3,    181.339,     471.090,      0.000,
  134,     2015.8,    180.837,     470.494,      0.000,
  135,     2123.3,    180.750,     470.456,      0.000,
  136,     2238.3,    180.895,     468.690,      0.000,
  137,     2358.3,    180.722,     467.212,      0.000,
  138,     2483.3,    180.846,     465.474,      0.000,
  139,     2615.8,    180.834,     466.584,      0.000,
  140,     2753.3,    180.846,     463.241,      0.000,
  141,     2898.3,    180.281,     463.622,      0.000,
  142,     3050.8,    180.594,     462.827,      0.000,
  143,     3210.8,    180.499,     459.455,      0.000,
  144,     3378.3,    180.272,     459.746,      0.000,
  145,     3555.8,    180.393,     457.479,      0.000,
  146,     3740.8,    180.317,     456.288,      0.000,
  147,     3935.8,    180.537,     455.986,      0.000,
  148,     4140.8,    180.396,     454.932,      0.000,
  149,     4355.8,    179.869,     454.850,      0.000,
  150,     4580.8,    180.438,     452.591,      0.000,
  151,     4818.3,    180.323,     451.491,      0.000,
  152,     5068.3,    180.362,     450.843,      0.000,
  153,     5330.8,    180.171,     451.584,      0.000,
  154,     5605.8,    180.319,     449.512,      0.000,
  155,     5895.8,    180.102,     448.925,      0.000,
  156,     6200.8,    180.065,     448.411,      0.000,
  157,     6520.8,    179.991,     447.452,      0.000,
  158,     6855.8,    179.820,     445.927,      0.000,
  159,     7208.3,    180.239,     443.529,      0.000,
  160,     7578.3,    179.807,     442.950,      0.000,
  161,     7965.8,    179.948,     444.555,      0.000,
  162,     8373.3,    179.544,     442.187,      0.000,
  163,     8800.8,    179.582,     441.020,      0.000,
  164,     9250.8,    179.110,     441.074,      0.000,
  165,     9723.3,    179.398,     441.516,      0.000,
  166,    10220.8,    179.954,     437.631,      0.000,
  167,    10743.3,    179.421,     439.253,      0.000,
  168,    11290.8,    179.048,     437.966,      0.000,
  169,    11865.8,    179.423,     437.325,      0.000,
  170,    12470.8,    179.457,     435.036,      0.000,
  171,    13105.8,    179.272,     434.901,      0.000,
  172,    13773.3,    179.182,     435.143,      0.000,
  173,    14475.8,    179.297,     434.451,      0.000,
  174,    15213.3,    179.381,     434.205,      0.000,
  175,    15988.3,    178.895,     433.086,      0.000,
  176,    16800.8,    179.304,     431.346,      0.000,
  177,    17655.8,    178.689,     431.194,      0.000,
  178,    18553.3,    178.787,     430.183,      0.000,
  179,    19495.8,    178.646,     429.998,      0.000,
  180,    20485.8,    178.799,     429.868,      0.000,
  181,    21525.8,    178.970,     427.394,      0.000,
  182,    22618.3,    178.788,     427.504,      0.000,
  183,    23768.3,    179.151,     426.222,      0.000,
  184,    24975.8,    178.602,     426.507,      0.000,
  185,    26243.3,    178.546,     426.072,      0.000,
  186,    27575.8,    178.340,     424.344,      0.000,
  187,    28975.8,    178.445,     426.044,      0.000,
  188,    30445.8,    178.125,     423.920,      0.000,
  189,    31990.8,    178.301,     423.739,      0.000,
  190,    33613.3,    178.462,     422.184,      0.000,
  191,    35318.3,    178.538,     421.128,      0.000,
  192,    37108.3,    177.809,     421.007,      0.000,
  193,    38990.8,    178.094,     421.155,      0.000,
  194,    40968.3,    178.126,     420.700,      0.000,
  195,    43045.8,    177.880,     418.694,      0.000,
  196,    45228.3,    177.622,     421.318,      0.000,
  197,    47520.8,    177.994,     420.214,      0.000,
  198,    49928.3,    177.930,     416.620,      0.000,
  199,    52458.3,    178.326,     417.294,      0.000,
  200,    55115.8,    177.301,     418.925,      0.000,
  201,    57908.3,    177.993,     418.640,      0.000,
  202,    60843.3,    178.218,     416.405,      0.000,
  203,    63925.8,    177.816,     415.590,      0.000,
  204,    67163.3,    177.721,     416.100,      0.000,
  205,    70565.8,    177.865,     415.090,      0.000,
  206,    74140.8,    177.569,     416.088,      0.000,
  207,    77895.8,    177.387,     416.420,      0.000,
  208,    81840.8,    177.840,     416.256,      0.000,
  209,    85985.8,    177.702,     413.381,      0.000,
  210,    90340.8,    177.434,     415.329,      0.000,
  211,    94915.8,    177.648,     414.058,      0.000,
  212,    99723.3,    177.039,     415.617,      0.000,
  213,   104773.3,    178.015,     413.663,      0.000,
  214,   110078.3,    177.450,     413.732,      0.000,
  215,   115653.3,    177.560,     412.802,      0.000,
  216,   121508.3,    177.762,     412.119,      0.000,
  217,   127660.8,    177.861,     411.288,      0.000,
  218,   134125.8,    177.694,     410.692,      0.000,
  219,   140915.8,    177.662,     412.263,      0.000,
  220,   148050.8,    177.665,     410.652,      0.000,
  221,   155545.8,    177.894,     410.718,      0.000,
  222,   163420.8,    177.336,     410.637,      0.000,
  223,   171695.8,    177.252,     409.980,      0.000,
  224,   180388.3,    177.064,     410.494,      0.000,
  225,   189520.8,    178.312,     407.778,      0.000,
  226,   199115.8,    177.590,     408.385,      0.000,
  227,   209195.8,    177.706,     408.738,      0.000,
----,
DateTime:,      2021/05/12, 14:05:47, 1620839146997,
PIF:,          -1500.39,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      20.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #10000,
Gain:,           2,    2, 
S/N Ratio:,   178.64,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    179.846,     452.394,      0.000,
    2,        3.3,    181.529,     448.564,      0.000,
    3,        5.8,    183.474,     444.809,      0.000,
    4,        8.3,    182.980,     446.285,      0.000,
    5,       10.8,    183.650,     446.834,      0.000,
    6,       13.3,    183.541,     448.734,      0.000,
    7,       15.8,    183.231,     452.221,      0.000,
    8,       18.3,    183.140,     454.358,      0.000,
    9,       20.8,    183.343,     456.310,      0.000,
   10,       23.3,    183.147,     459.528,      0.000,
   11,       25.8,    183.312,     460.477,      0.000,
   12,       28.3,    182.945,     462.768,      0.000,
   13,       30.8,    183.281,     463.284,      0.000,
   14,       33.3,    182.823,     466.906,      0.000,
   15,       35.8,    183.221,     468.346,      0.000,
   16,       38.3,    182.999,     470.829,      0.000,
   17,       40.8,    182.967,     474.189,      0.000,
   18,       43.3,    183.482,     473.132,      0.000,
   19,       45.8,    183.012,     477.898,      0.000,
   20,       48.3,    182.946,     478.890,      0.000,
   21,       50.8,    183.131,     481.957,      0.000,
   22,       53.3,    182.710,     483.340,      0.000,
   23,       55.8,    183.002,     485.574,      0.000,
   24,       58.3,    183.049,     487.635,      0.000,
   25,       60.8,    182.722,     490.151,      0.000,
   26,       63.3,    183.026,     491.793,      0.000,
   27,       65.8,    182.731,     495.872,      0.000,
   28,       68.3,    182.603,     497.313,      0.000,
   29,       70.8,    182.749,     499.380,      0.000,
   30,       73.3,    183.120,     499.733,      0.000,
   31,       75.8,    182.656,     501.276,      0.000,
   32,       78.3,    182.936,     505.430,      0.000,
   33,       80.8,    182.624,     507.661,      0.000,
   34,       83.3,    182.733,     509.000,      0.000,
   35,       85.8,    182.868,     509.992,      0.000,
   36,       88.3,    182.863,     512.741,      0.000,
   37,       90.8,    183.031,     515.001,      0.000,
   38,       93.3,    183.116,     516.400,      0.000,
   39,       95.8,    182.916,     518.605,      0.000,
   40,       98.3,    183.078,     520.877,      0.000,
   41,      100.8,    182.783,     522.264,      0.000,
   42,      103.3,    182.963,     524.758,      0.000,
   43,      105.8,    182.941,     525.914,      0.000,
   44,      108.3,    182.912,     528.456,      0.000,
   45,      110.8,    183.090,     529.581,      0.000,
   46,      113.3,    183.096,     530.929,      0.000,
   47,      115.8,    183.491,     532.240,      0.000,
   48,      118.3,    182.860,     536.265,      0.000,
   49,      120.8,    182.700,     538.647,      0.000,
   50,      123.3,    183.246,     539.772,      0.000,
   51,      125.8,    182.955,     543.365,      0.000,
   52,      128.3,    183.014,     542.916,      0.000,
   53,      130.8,    183.056,     544.431,      0.000,
   54,      133.3,    182.723,     546.789,      0.000,
   55,      135.8,    182.840,     548.628,      0.000,
   56,      138.3,    183.029,     550.793,      0.000,
   57,      140.8,    182.984,     552.841,      0.000,
   58,      143.3,    182.518,     554.800,      0.000,
   59,      145.8,    183.173,     555.273,      0.000,
   60,      148.3,    182.764,     558.158,      0.000,
   61,      150.8,    182.689,     559.755,      0.000,
   62,      153.3,    182.761,     560.903,      0.000,
   63,      155.8,    182.281,     564.301,      0.000,
   64,      158.3,    182.842,     565.303,      0.000,
   65,      160.8,    182.709,     566.809,      0.000,
   66,      163.3,    182.603,     569.329,      0.000,
   67,      165.8,    182.875,     570.670,      0.000,
   68,      168.3,    182.506,     571.824,      0.000,
   69,      170.8,    182.710,     573.373,      0.000,
   70,      173.3,    182.596,     575.923,      0.000,
   71,      175.8,    182.688,     576.455,      0.000,
   72,      178.3,    182.676,     578.133,      0.000,
   73,      180.8,    182.863,     578.636,      0.000,
   74,      183.3,    183.027,     578.938,      0.000,
   75,      185.8,    182.820,     581.782,      0.000,
   76,      188.3,    182.654,     583.950,      0.000,
   77,      190.8,    182.801,     584.577,      0.000,
   78,      193.3,    182.843,     585.263,      0.000,
   79,      195.8,    182.516,     587.681,      0.000,
   80,      198.3,    182.241,     591.310,      0.000,
   81,      200.8,    182.817,     589.721,      0.000,
   82,      203.3,    182.260,     592.895,      0.000,
   83,      205.8,    182.271,     595.053,      0.000,
   84,      208.3,    182.305,     595.219,      0.000,
   85,      210.8,    182.360,     597.780,      0.000,
   86,      213.3,    182.175,     599.209,      0.000,
   87,      215.8,    182.459,     599.647,      0.000,
   88,      218.3,    182.627,     599.369,      0.000,
   89,      220.8,    182.815,     600.396,      0.000,
   90,      223.3,    182.551,     604.551,      0.000,
   91,      225.8,    182.069,     605.600,      0.000,
   92,      228.3,    182.045,     607.604,      0.000,
   93,      230.8,    182.559,     606.714,      0.000,
   94,      233.3,    182.420,     608.272,      0.000,
   95,      235.8,    182.391,     608.094,      0.000,
   96,      238.3,    182.526,     610.385,      0.000,
   97,      240.8,    182.408,     611.602,      0.000,
   98,      243.3,    182.308,     613.583,      0.000,
   99,      245.8,    181.928,     615.964,      0.000,
  100,      250.8,    181.230,     616.956,      0.000,
  101,      273.3,    181.107,     622.347,      0.000,
  102,      295.8,    181.408,     618.062,      0.000,
  103,      318.3,    181.501,     613.850,      0.000,
  104,      343.3,    181.454,     609.342,      0.000,
  105,      368.3,    181.720,     604.374,      0.000,
  106,      395.8,    181.753,     600.138,      0.000,
  107,      423.3,    181.275,     595.917,      0.000,
  108,      453.3,    181.624,     590.074,      0.000,
  109,      483.3,    181.585,     585.802,      0.000,
  110,      515.8,    181.296,     583.187,      0.000,
  111,      550.8,    181.948,     577.823,      0.000,
  112,      585.8,    181.570,     573.524,      0.000,
  113,      623.3,    181.023,     571.671,      0.000,
  114,      663.3,    181.134,     566.626,      0.000,
  115,      705.8,    181.324,     562.477,      0.000,
  116,      748.3,    181.161,     560.257,      0.000,
  117,      793.3,    181.048,     557.027,      0.000,
  118,      840.8,    181.225,     552.363,      0.000,
  119,      890.8,    181.187,     551.364,      0.000,
  120,      943.3,    181.411,     546.005,      0.000,
  121,      998.3,    181.157,     545.389,      0.000,
  122,     1055.8,    181.066,     542.916,      0.000,
  123,     1115.8,    180.381,     541.660,      0.000,
  124,     1178.3,    180.674,     539.974,      0.000,
  125,     1245.8,    181.272,     535.722,      0.000,
  126,     1315.8,    181.914,     531.070,      0.000,
  127,     1388.3,    180.946,     531.450,      0.000,
  128,     1465.8,    180.868,     527.246,      0.000,
  129,     1545.8,    180.710,     527.700,      0.000,
  130,     1630.8,    181.337,     523.948,      0.000,
  131,     1720.8,    180.673,     523.681,      0.000,
  132,     1815.8,    181.171,     520.074,      0.000,
  133,     1913.3,    180.948,     517.124,      0.000,
