----,
DateTime:        , 2021/12/10, 10:17:38, 1639145858221,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -299.22,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,    173.99,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    689.607,
    1,        0.8,     89.782,     701.062,    702.762,
    2,        3.3,     91.191,     709.193,    706.365,
    3,        5.8,     90.134,     717.292,    713.137,
    4,        8.3,     89.852,     720.322,    721.665,
    5,       10.8,     89.077,     732.879,    731.162,
    6,       13.3,     89.500,     736.567,    741.080,
    7,       15.8,     88.865,     748.352,    751.209,
    8,       18.3,     88.231,     760.419,    761.344,
    9,       20.8,     87.949,     768.315,    771.348,
   10,       23.3,     87.385,     778.079,    781.181,
   11,       25.8,     86.821,     789.122,    790.795,
   12,       28.3,     86.962,     794.397,    800.135,
   13,       30.8,     86.257,     807.381,    809.263,
   14,       33.3,     86.187,     814.539,    818.118,
   15,       35.8,     85.834,     825.107,    826.734,
   16,       38.3,     85.975,     830.500,    835.082,
   17,       40.8,     85.059,     845.208,    843.246,
   18,       43.3,     85.341,     847.337,    851.118,
   19,       45.8,     84.425,     862.338,    858.813,
   20,       48.3,     84.566,     866.813,    866.228,
   21,       50.8,     84.002,     876.322,    873.446,
   22,       53.3,     84.143,     879.608,    880.407,
   23,       55.8,     83.649,     890.056,    887.184,
   24,       58.3,     83.367,     897.625,    893.751,
   25,       60.8,     83.579,     899.541,    900.075,
   26,       63.3,     83.297,     906.788,    906.227,
   27,       65.8,     83.085,     912.827,    912.194,
   28,       68.3,     83.085,     916.558,    917.962,
   29,       70.8,     82.239,     929.876,    923.611,
