----,
DateTime:        , 2021/12/10, 15:09:57, 1639163397287,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -300.47,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,    203.97,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    665.787,
    1,        0.8,     90.241,     685.143,    689.178,
    2,        3.3,     91.157,     697.509,    694.345,
    3,        5.8,     90.382,     709.855,    704.466,
    4,        8.3,     89.959,     717.415,    717.488,
    5,       10.8,     89.536,     731.971,    732.177,
    6,       13.3,     89.395,     744.983,    747.755,
    7,       15.8,     88.761,     762.698,    763.791,
    8,       18.3,     88.479,     776.769,    779.944,
    9,       20.8,     88.056,     791.628,    796.046,
   10,       23.3,     87.281,     809.199,    811.992,
   11,       25.8,     86.788,     824.975,    827.660,
   12,       28.3,     86.717,     838.099,    842.986,
   13,       30.8,     86.365,     853.792,    857.991,
   14,       33.3,     86.365,     866.529,    872.635,
   15,       35.8,     85.731,     886.353,    886.968,
   16,       38.3,     85.660,     898.406,    900.911,
   17,       40.8,     85.238,     912.951,    914.506,
   18,       43.3,     85.026,     925.806,    927.721,
   19,       45.8,     84.674,     940.760,    940.573,
   20,       48.3,     84.392,     953.974,    953.050,
   21,       50.8,     84.322,     964.970,    965.138,
   22,       53.3,     83.617,     982.311,    976.906,
   23,       55.8,     83.758,     989.254,    988.248,
   24,       58.3,     83.547,    1001.692,    999.240,
   25,       60.8,     83.124,    1014.126,   1009.903,
   26,       63.3,     83.194,    1022.162,   1020.177,
   27,       65.8,     83.053,    1029.435,   1030.115,
   28,       68.3,     82.842,    1040.029,   1039.730,
   29,       70.8,     82.208,    1054.499,   1049.063,
