
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	1.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2021-12-10	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2021-12-10	09:51:38	0.00		121.99	---	---	---	22.177	---	---	---	1027.81	13.258	22.177	---	---	32.334	---	---	---	387.498	---	---	---	5.513	---	---	---	
2021-12-10	09:51:39	1.00		122.02	---	---	---	22.177	---	---	---	1027.85	13.271	22.177	---	---	32.331	---	---	---	387.604	---	---	---	5.516	---	---	---	
2021-12-10	09:51:40	2.00		121.99	---	---	---	22.177	---	---	---	1027.84	13.271	22.177	---	---	32.334	---	---	---	387.675	---	---	---	5.524	---	---	---	
2021-12-10	09:51:41	3.00		121.89	---	---	---	22.185	---	---	---	1027.85	13.271	22.185	---	---	32.341	---	---	---	387.764	---	---	---	5.507	---	---	---	
2021-12-10	09:51:42	4.00		121.69	---	---	---	22.200	---	---	---	1027.86	13.271	22.200	---	---	32.356	---	---	---	387.852	---	---	---	5.509	---	---	---	
2021-12-10	09:51:43	5.00		121.63	---	---	---	22.199	---	---	---	1027.85	13.271	22.199	---	---	32.362	---	---	---	387.936	---	---	---	5.498	---	---	---	
2021-12-10	09:51:44	6.00		121.47	---	---	---	22.191	---	---	---	1027.83	13.271	22.191	---	---	32.380	---	---	---	388.075	---	---	---	5.496	---	---	---	
2021-12-10	09:51:45	7.00		121.44	---	---	---	22.183	---	---	---	1027.81	13.271	22.183	---	---	32.386	---	---	---	388.132	---	---	---	5.496	---	---	---	
2021-12-10	09:51:46	8.00		121.27	---	---	---	22.197	---	---	---	1027.81	13.271	22.197	---	---	32.398	---	---	---	388.223	---	---	---	5.504	---	---	---	
2021-12-10	09:51:47	9.00		121.32	---	---	---	22.211	---	---	---	1027.79	13.284	22.211	---	---	32.388	---	---	---	388.265	---	---	---	5.509	---	---	---	
2021-12-10	09:51:48	10.00		121.30	---	---	---	22.217	---	---	---	1027.78	13.296	22.217	---	---	32.389	---	---	---	388.410	---	---	---	5.501	---	---	---	
2021-12-10	09:51:49	11.00		121.29	---	---	---	22.209	---	---	---	1027.77	13.309	22.209	---	---	32.392	---	---	---	388.529	---	---	---	5.493	---	---	---	
2021-12-10	09:51:50	12.00		121.17	---	---	---	22.208	---	---	---	1027.78	13.309	22.208	---	---	32.404	---	---	---	388.619	---	---	---	5.496	---	---	---	
2021-12-10	09:51:51	13.00		121.00	---	---	---	22.217	---	---	---	1027.78	13.309	22.217	---	---	32.418	---	---	---	388.670	---	---	---	5.500	---	---	---	
