
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.316	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-534-211	1	ON External	20.000	ON	1013	1.000	15%	400x	2	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	-0.200	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	22.272	22.106	1003	100.000	20.950	53.391	22.874	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	-0.200	
Data	Smoothing:	3	
Date:	2021-12-10	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
2021-12-10	08:43:49	0.00		174.88	---	---	---	22.298	---	---	---	1027.44	13.256	22.298	---	---	27.930	---	---	---	333.653	---	---	---	5.520	---	---	---	
2021-12-10	08:43:50	1.00		174.85	---	---	---	22.299	---	---	---	1027.47	13.256	22.299	---	---	27.932	---	---	---	333.673	---	---	---	5.520	---	---	---	
2021-12-10	08:43:51	2.00		174.85	---	---	---	22.291	---	---	---	1027.48	13.256	22.291	---	---	27.934	---	---	---	333.663	---	---	---	5.524	---	---	---	
2021-12-10	08:43:52	3.00		174.97	---	---	---	22.292	---	---	---	1027.49	13.256	22.292	---	---	27.926	---	---	---	333.680	---	---	---	5.536	---	---	---	
2021-12-10	08:43:53	4.00		175.02	---	---	---	22.283	---	---	---	1027.45	13.256	22.283	---	---	27.926	---	---	---	333.687	---	---	---	5.545	---	---	---	
2021-12-10	08:43:54	5.00		175.03	---	---	---	22.275	---	---	---	1027.45	13.256	22.275	---	---	27.928	---	---	---	333.713	---	---	---	5.538	---	---	---	
2021-12-10	08:43:55	6.00		174.93	---	---	---	22.282	---	---	---	1027.43	13.256	22.282	---	---	27.932	---	---	---	333.710	---	---	---	5.523	---	---	---	
2021-12-10	08:43:56	7.00		174.87	---	---	---	22.282	---	---	---	1027.45	13.256	22.282	---	---	27.936	---	---	---	333.692	---	---	---	5.507	---	---	---	
2021-12-10	08:43:57	8.00		174.89	---	---	---	22.297	---	---	---	1027.47	13.256	22.297	---	---	27.930	---	---	---	333.697	---	---	---	5.511	---	---	---	
2021-12-10	08:43:58	9.00		174.82	---	---	---	22.283	---	---	---	1027.47	13.256	22.283	---	---	27.940	---	---	---	333.707	---	---	---	5.527	---	---	---	
2021-12-10	08:43:59	10.00		174.81	---	---	---	22.290	---	---	---	1027.47	13.256	22.290	---	---	27.938	---	---	---	333.740	---	---	---	5.539	---	---	---	
2021-12-10	08:44:00	11.00		174.68	---	---	---	22.282	---	---	---	1027.45	13.256	22.282	---	---	27.949	---	---	---	333.742	---	---	---	5.540	---	---	---	
2021-12-10	08:44:01	12.00		174.72	---	---	---	22.290	---	---	---	1027.46	13.256	22.290	---	---	27.944	---	---	---	333.744	---	---	---	5.540	---	---	---	
