----,
DateTime:        , 2022/04/06, 17:26:06, 1649276766190,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,          -65.91,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00010,
Gain:,             50,       5, 
Sio:,     93.48,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,     42.086,
    1,        0.8,    145.357,      41.901,     42.324,
    2,        3.3,    153.948,      42.400,     42.491,
    3,        5.8,    153.912,      42.872,     42.660,
    4,        8.3,    153.912,      43.106,     42.830,
    5,       10.8,    153.930,      43.101,     43.002,
    6,       13.3,    154.074,      43.372,     43.176,
    7,       15.8,    153.966,      43.598,     43.350,
    8,       18.3,    153.966,      43.780,     43.525,
    9,       20.8,    153.804,      43.735,     43.701,
   10,       23.3,    153.804,      43.878,     43.876,
   11,       25.8,    153.625,      44.072,     44.052,
   12,       28.3,    153.625,      44.007,     44.228,
   13,       30.8,    153.661,      44.244,     44.404,
   14,       33.3,    153.643,      44.458,     44.580,
   15,       35.8,    153.643,      44.770,     44.755,
   16,       38.3,    153.679,      44.916,     44.931,
   17,       40.8,    153.679,      45.111,     45.106,
   18,       43.3,    153.517,      45.158,     45.280,
   19,       45.8,    153.499,      45.333,     45.454,
   20,       48.3,    153.427,      45.459,     45.627,
   21,       50.8,    153.337,      45.707,     45.800,
   22,       53.3,    153.283,      45.606,     45.972,
   23,       55.8,    153.229,      45.987,     46.143,
   24,       58.3,    153.319,      46.038,     46.314,
   25,       60.8,    153.265,      46.172,     46.484,
   26,       63.3,    153.211,      46.476,     46.653,
   27,       65.8,    153.247,      46.347,     46.822,
   28,       68.3,    153.139,      46.824,     46.989,
   29,       70.8,    153.103,      47.148,     47.156,
