----,
DateTime:        , 2022/04/06, 17:09:02, 1649275742050,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,          -67.34,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00010,
Gain:,             50,       5, 
Sio:,    179.87,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,     95.335,
    1,        0.8,    145.249,      95.110,     95.214,
    2,        3.3,    153.995,      96.005,     95.596,
    3,        5.8,    153.872,      96.851,     95.981,
    4,        8.3,    153.836,      96.860,     96.368,
    5,       10.8,    153.995,      97.124,     96.757,
    6,       13.3,    154.013,      97.165,     97.147,
    7,       15.8,    154.013,      97.697,     97.537,
    8,       18.3,    154.013,      97.970,     97.927,
    9,       20.8,    153.783,      98.324,     98.316,
   10,       23.3,    153.783,      98.649,     98.705,
   11,       25.8,    153.607,      98.723,     99.092,
   12,       28.3,    153.554,      99.409,     99.477,
   13,       30.8,    153.572,      99.579,     99.861,
   14,       33.3,    153.572,     100.022,    100.243,
   15,       35.8,    153.660,     100.251,    100.624,
   16,       38.3,    153.607,     100.924,    101.002,
   17,       40.8,    153.537,     100.931,    101.378,
   18,       43.3,    153.466,     101.629,    101.752,
   19,       45.8,    153.307,     101.956,    102.124,
   20,       48.3,    153.290,     102.137,    102.493,
   21,       50.8,    153.254,     102.474,    102.859,
   22,       53.3,    153.237,     102.917,    103.223,
   23,       55.8,    153.254,     103.231,    103.585,
   24,       58.3,    153.219,     103.738,    103.944,
   25,       60.8,    153.166,     104.139,    104.300,
   26,       63.3,    153.131,     104.307,    104.654,
   27,       65.8,    153.113,     104.593,    105.005,
   28,       68.3,    153.166,     105.118,    105.354,
   29,       70.8,    153.060,     105.766,    105.700,
