----,
DateTime:        , 2022/04/07, 15:00:45, 1649354445508,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -121.55,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             25,       5, 
Sio:,     69.81,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    676.080,
    1,        0.8,     88.509,     680.129,    693.232,
    2,        3.3,     91.216,     684.542,    690.782,
    3,        5.8,     90.365,     688.864,    690.779,
    4,        8.3,     89.979,     687.424,    692.184,
    5,       10.8,     89.205,     694.013,    694.431,
    6,       13.3,     89.128,     697.218,    697.098,
    7,       15.8,     88.741,     700.528,    700.011,
    8,       18.3,     88.045,     705.840,    703.061,
    9,       20.8,     88.199,     704.284,    706.092,
   10,       23.3,     87.194,     711.260,    709.174,
   11,       25.8,     87.116,     711.845,    712.175,
   12,       28.3,     86.730,     713.682,    715.125,
   13,       30.8,     86.266,     719.006,    718.018,
   14,       33.3,     86.033,     721.782,    720.828,
   15,       35.8,     85.337,     728.421,    723.598,
   16,       38.3,     85.801,     724.527,    726.219,
   17,       40.8,     85.337,     729.077,    728.806,
   18,       43.3,     85.260,     729.410,    731.314,
   19,       45.8,     85.028,     730.883,    733.763,
   20,       48.3,     84.564,     735.415,    736.170,
   21,       50.8,     84.409,     736.952,    738.502,
   22,       53.3,     83.790,     742.443,    740.803,
   23,       55.8,     83.481,     745.913,    743.035,
   24,       58.3,     83.790,     742.729,    745.150,
   25,       60.8,     83.326,     747.538,    747.243,
   26,       63.3,     83.017,     750.469,    749.287,
   27,       65.8,     82.707,     752.890,    751.280,
   28,       68.3,     83.017,     751.385,    753.170,
   29,       70.8,     82.553,     754.882,    755.049,
