----,
DateTime:        , 2022/04/25, 11:22:49, 1650896569549,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -303.28,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,    143.73,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    930.819,
    1,        0.8,     90.922,     954.711,    982.522,
    2,        3.3,     91.374,     967.644,    986.386,
    3,        5.8,     90.621,     980.619,    994.870,
    4,        8.3,     89.943,     998.242,   1006.308,
    5,       10.8,     89.716,    1013.241,   1019.504,
    6,       13.3,     89.415,    1030.525,   1033.681,
    7,       15.8,     88.737,    1050.572,   1048.327,
    8,       18.3,     88.661,    1062.293,   1062.978,
    9,       20.8,     88.285,    1076.001,   1077.437,
   10,       23.3,     87.606,    1093.007,   1091.568,
   11,       25.8,     87.004,    1109.545,   1105.232,
   12,       28.3,     86.778,    1120.618,   1118.301,
   13,       30.8,     86.853,    1128.741,   1130.719,
   14,       33.3,     86.476,    1143.142,   1142.571,
   15,       35.8,     86.250,    1153.442,   1153.827,
   16,       38.3,     85.873,    1166.538,   1164.524,
   17,       40.8,     85.496,    1177.294,   1174.671,
   18,       43.3,     85.120,    1188.262,   1184.283,
   19,       45.8,     84.894,    1196.373,   1193.353,
   20,       48.3,     84.592,    1204.301,   1201.926,
   21,       50.8,     84.215,    1213.370,   1210.041,
   22,       53.3,     83.989,    1220.565,   1217.688,
   23,       55.8,     83.839,    1225.742,   1224.885,
   24,       58.3,     83.311,    1237.344,   1231.741,
   25,       60.8,     83.462,    1238.824,   1238.118,
   26,       63.3,     83.236,    1244.111,   1244.154,
   27,       65.8,     82.934,    1250.803,   1249.881,
