----,
DateTime:        , 2022/04/19, 14:17:53, 1650388673647,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -301.43,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,     60.60,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    789.156,
    1,        0.8,     88.584,     799.395,    810.717,
    2,        3.3,     91.013,     803.337,    809.458,
    3,        5.8,     90.254,     807.206,    810.870,
    4,        8.3,     89.799,     809.964,    814.083,
    5,       10.8,     89.191,     819.739,    818.503,
    6,       13.3,     89.040,     825.517,    823.648,
    7,       15.8,     89.191,     827.812,    829.188,
    8,       18.3,     88.508,     836.122,    834.997,
    9,       20.8,     87.901,     843.378,    840.893,
   10,       23.3,     87.825,     846.384,    846.700,
   11,       25.8,     86.990,     856.118,    852.439,
   12,       28.3,     86.838,     860.148,    857.962,
   13,       30.8,     86.231,     868.641,    863.305,
   14,       33.3,     86.535,     868.482,    868.328,
   15,       35.8,     86.079,     875.401,    873.147,
   16,       38.3,     86.003,     878.150,    877.701,
   17,       40.8,     85.624,     883.678,    882.040,
   18,       43.3,     85.396,     887.557,    886.142,
   19,       45.8,     85.092,     890.606,    890.027,
   20,       48.3,     84.713,     895.541,    893.712,
   21,       50.8,     84.257,     900.857,    897.212,
   22,       53.3,     84.181,     902.501,    900.476,
   23,       55.8,     83.878,     906.483,    903.557,
   24,       58.3,     83.954,     906.497,    906.409,
   25,       60.8,     83.270,     914.295,    909.168,
   26,       63.3,     83.878,     906.602,    911.628,
   27,       65.8,     82.967,     916.677,    914.069,
   28,       68.3,     82.815,     919.202,    916.344,
   29,       70.8,     82.967,     917.279,    918.422,
