----,
DateTime:        , 2022/04/19, 15:16:20, 1650392180498,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -110.71,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #01000,
Gain:,             25,       5, 
Sio:,     29.76,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,     29.127,
    1,        0.8,    166.916,      29.137,     29.260,
    2,        3.3,    183.353,      29.296,     29.270,
    3,        5.8,    183.666,      29.441,     29.296,
    4,        8.3,    183.805,      29.245,     29.331,
    5,       10.8,    183.805,      29.202,     29.373,
    6,       13.3,    184.048,      29.424,     29.418,
    7,       15.8,    184.222,      29.548,     29.466,
    8,       18.3,    184.187,      29.771,     29.515,
    9,       20.8,    184.361,      29.287,     29.565,
   10,       23.3,    184.222,      29.700,     29.615,
   11,       25.8,    184.361,      29.591,     29.666,
   12,       28.3,    184.291,      29.949,     29.716,
   13,       30.8,    184.465,      29.661,     29.766,
   14,       33.3,    184.500,      29.894,     29.816,
   15,       35.8,    184.535,      29.758,     29.866,
   16,       38.3,    184.604,      30.094,     29.915,
   17,       40.8,    184.674,      29.931,     29.964,
   18,       43.3,    184.708,      29.903,     30.013,
   19,       45.8,    184.639,      29.958,     30.062,
   20,       48.3,    184.569,      29.948,     30.110,
   21,       50.8,    184.604,      30.245,     30.158,
   22,       53.3,    184.569,      29.969,     30.205,
   23,       55.8,    184.743,      30.439,     30.252,
   24,       58.3,    184.674,      30.342,     30.299,
   25,       60.8,    184.778,      30.325,     30.345,
   26,       63.3,    184.778,      30.412,     30.392,
   27,       65.8,    185.021,      30.566,     30.437,
   28,       68.3,    184.847,      30.660,     30.483,
   29,       70.8,    184.778,      30.736,     30.528,
