----,
DateTime:        , 2022/05/18, 09:46:14, 1652877974782,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -292.43,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,     61.79,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    407.979,
    1,        0.8,     90.486,     411.020,    416.415,
    2,        3.3,     91.089,     411.832,    414.641,
    3,        5.8,     90.712,     412.641,    414.444,
    4,        8.3,     89.657,     416.494,    415.271,
    5,       10.8,     89.431,     418.218,    416.682,
    6,       13.3,     89.280,     419.484,    418.437,
    7,       15.8,     89.054,     420.437,    420.387,
    8,       18.3,     88.677,     423.577,    422.441,
    9,       20.8,     88.074,     426.590,    424.544,
   10,       23.3,     87.547,     427.105,    426.643,
   11,       25.8,     87.320,     429.471,    428.693,
   12,       28.3,     86.868,     431.707,    430.696,
   13,       30.8,     86.944,     431.907,    432.611,
   14,       33.3,     86.341,     435.734,    434.486,
   15,       35.8,     86.265,     436.463,    436.276,
   16,       38.3,     85.813,     439.579,    438.013,
   17,       40.8,     85.662,     439.652,    439.672,
   18,       43.3,     85.285,     441.008,    441.274,
   19,       45.8,     84.833,     444.066,    442.823,
   20,       48.3,     84.682,     444.621,    444.297,
   21,       50.8,     84.079,     447.452,    445.732,
   22,       53.3,     84.079,     448.999,    447.085,
   23,       55.8,     84.155,     447.527,    448.361,
   24,       58.3,     83.627,     450.948,    449.611,
   25,       60.8,     83.552,     451.116,    450.798,
   26,       63.3,     83.024,     454.464,    451.958,
   27,       65.8,     83.175,     453.641,    453.039,
   28,       68.3,     83.024,     454.464,    454.076,
   29,       70.8,     82.497,     455.795,    455.096,
