----,
DateTime:        , 2022/04/21, 15:14:24, 1650564863990,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -111.51,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00100,
Gain:,             25,       5, 
Sio:,    142.08,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,     96.602,
    1,        0.8,    175.656,      96.262,     96.901,
    2,        3.3,    182.475,      97.050,     97.148,
    3,        5.8,    182.573,      97.808,     97.396,
    4,        8.3,    182.524,      97.768,     97.645,
    5,       10.8,    182.621,      98.220,     97.895,
    6,       13.3,    182.621,      98.417,     98.144,
    7,       15.8,    182.767,      98.338,     98.393,
    8,       18.3,    182.621,      98.724,     98.642,
    9,       20.8,    182.670,      98.719,     98.891,
   10,       23.3,    182.573,      99.144,     99.139,
   11,       25.8,    182.475,      99.263,     99.386,
   12,       28.3,    182.426,      99.597,     99.632,
   13,       30.8,    182.280,      99.589,     99.878,
   14,       33.3,    182.232,     100.471,    100.122,
   15,       35.8,    182.183,     100.191,    100.366,
   16,       38.3,    182.378,     100.347,    100.609,
   17,       40.8,    182.085,     100.728,    100.851,
   18,       43.3,    182.183,     101.135,    101.093,
   19,       45.8,    182.329,     101.054,    101.333,
   20,       48.3,    182.183,     101.662,    101.573,
   21,       50.8,    182.085,     101.958,    101.812,
   22,       53.3,    181.939,     102.128,    102.049,
   23,       55.8,    181.891,     102.309,    102.286,
   24,       58.3,    181.988,     102.364,    102.521,
   25,       60.8,    181.891,     102.705,    102.756,
   26,       63.3,    181.793,     102.870,    102.990,
   27,       65.8,    181.988,     103.243,    103.223,
   28,       68.3,    181.891,     103.453,    103.455,
   29,       70.8,    181.842,     103.964,    103.686,
