----,
DateTime:        , 2022/05/04, 16:11:52, 1651691512311,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -295.34,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,     77.81,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    648.588,
    1,        0.8,     88.180,     656.590,    659.555,
    2,        3.3,     91.133,     659.660,    660.198,
    3,        5.8,     90.603,     662.648,    662.790,
    4,        8.3,     89.619,     668.253,    666.685,
    5,       10.8,     89.619,     670.597,    671.363,
    6,       13.3,     89.316,     676.118,    676.528,
    7,       15.8,     89.013,     682.014,    681.955,
    8,       18.3,     88.331,     689.428,    687.506,
    9,       20.8,     88.104,     692.340,    693.039,
   10,       23.3,     87.498,     698.849,    698.508,
   11,       25.8,     87.347,     700.519,    703.831,
   12,       28.3,     86.892,     707.634,    709.006,
   13,       30.8,     86.816,     711.592,    713.985,
   14,       33.3,     86.286,     718.398,    718.796,
   15,       35.8,     86.135,     723.144,    723.402,
   16,       38.3,     85.605,     729.842,    727.836,
   17,       40.8,     85.453,     732.422,    732.064,
   18,       43.3,     85.075,     737.681,    736.115,
   19,       45.8,     84.620,     742.587,    739.997,
   20,       48.3,     84.772,     742.086,    743.665,
   21,       50.8,     84.166,     748.260,    747.200,
   22,       53.3,     84.317,     748.339,    750.536,
   23,       55.8,     83.863,     753.705,    753.743,
   24,       58.3,     83.484,     759.280,    756.814,
   25,       60.8,     83.333,     761.380,    759.731,
   26,       63.3,     83.181,     763.968,    762.505,
   27,       65.8,     82.803,     767.583,    765.165,
   28,       68.3,     82.727,     769.011,    767.685,
   29,       70.8,     82.575,     770.664,    770.082,
