----,
DateTime:        , 2022/05/10, 15:48:55, 1652208535473,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -108.25,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00100,
Gain:,             25,       5, 
Sio:,     30.93,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,     29.251,
    1,        0.8,    175.561,      29.028,     29.372,
    2,        3.3,    182.689,      29.325,     29.410,
    3,        5.8,    182.785,      29.610,     29.449,
    4,        8.3,    182.640,      29.589,     29.487,
    5,       10.8,    182.689,      29.560,     29.526,
    6,       13.3,    183.026,      29.768,     29.565,
    7,       15.8,    182.785,      29.566,     29.604,
    8,       18.3,    182.929,      29.696,     29.643,
    9,       20.8,    182.785,      29.654,     29.682,
   10,       23.3,    182.833,      29.690,     29.721,
   11,       25.8,    182.544,      29.671,     29.761,
   12,       28.3,    182.689,      29.823,     29.800,
   13,       30.8,    182.448,      29.928,     29.839,
   14,       33.3,    182.544,      29.934,     29.878,
   15,       35.8,    182.640,      29.984,     29.918,
   16,       38.3,    182.689,      29.757,     29.957,
   17,       40.8,    182.496,      30.161,     29.996,
   18,       43.3,    182.496,      29.920,     30.036,
   19,       45.8,    182.351,      30.229,     30.075,
   20,       48.3,    182.448,      30.169,     30.114,
   21,       50.8,    182.351,      30.207,     30.153,
   22,       53.3,    182.400,      30.111,     30.192,
   23,       55.8,    182.207,      30.318,     30.231,
   24,       58.3,    182.159,      30.151,     30.270,
   25,       60.8,    182.255,      30.464,     30.308,
   26,       63.3,    182.063,      30.079,     30.347,
   27,       65.8,    182.111,      30.291,     30.385,
   28,       68.3,    182.063,      30.233,     30.424,
   29,       70.8,    182.063,      30.584,     30.462,
