----,
DateTime:        , 2022/05/16, 16:25:22, 1652729121930,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -291.24,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,     52.64,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    322.277,
    1,        0.8,     88.169,     325.991,    330.119,
    2,        3.3,     90.715,     328.294,    331.818,
    3,        5.8,     90.191,     330.545,    333.666,
    4,        8.3,     89.741,     331.978,    335.620,
    5,       10.8,     89.217,     335.049,    337.643,
    6,       13.3,     89.067,     337.746,    339.705,
    7,       15.8,     88.543,     341.666,    341.780,
    8,       18.3,     88.318,     342.196,    343.849,
    9,       20.8,     87.944,     345.359,    345.895,
   10,       23.3,     87.420,     348.116,    347.905,
   11,       25.8,     87.120,     350.117,    349.869,
   12,       28.3,     86.745,     352.090,    351.778,
   13,       30.8,     86.596,     354.200,    353.625,
   14,       33.3,     86.146,     356.396,    355.410,
   15,       35.8,     86.146,     358.021,    357.122,
   16,       38.3,     85.847,     360.319,    358.765,
   17,       40.8,     85.622,     361.615,    360.337,
   18,       43.3,     85.172,     363.993,    361.843,
   19,       45.8,     85.172,     364.110,    363.273,
   20,       48.3,     84.723,     366.042,    364.638,
   21,       50.8,     84.049,     368.621,    365.943,
   22,       53.3,     83.974,     370.140,    367.177,
   23,       55.8,     84.049,     368.978,    368.338,
   24,       58.3,     83.674,     370.390,    369.441,
   25,       60.8,     83.375,     372.081,    370.484,
   26,       63.3,     82.850,     374.918,    371.477,
   27,       65.8,     83.225,     372.270,    372.396,
   28,       68.3,     82.850,     373.591,    373.267,
   29,       70.8,     82.701,     374.509,    374.086,
