----,
DateTime:        , 2022/05/04, 11:30:16, 1651674616666,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -106.96,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #01000,
Gain:,             25,       5, 
Sio:,    336.07,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    193.271,
    1,        0.8,    166.619,     193.154,    192.160,
    2,        3.3,    183.455,     195.044,    193.198,
    3,        5.8,    183.384,     196.762,    194.234,
    4,        8.3,    183.773,     196.520,    195.268,
    5,       10.8,    183.950,     197.679,    196.299,
    6,       13.3,    184.056,     198.260,    197.325,
    7,       15.8,    184.198,     199.020,    198.347,
    8,       18.3,    184.233,     200.046,    199.362,
    9,       20.8,    184.198,     200.736,    200.369,
   10,       23.3,    184.233,     201.631,    201.369,
   11,       25.8,    184.304,     202.183,    202.362,
   12,       28.3,    184.304,     203.485,    203.345,
   13,       30.8,    184.480,     204.114,    204.321,
   14,       33.3,    184.480,     205.068,    205.287,
   15,       35.8,    184.551,     205.683,    206.244,
   16,       38.3,    184.480,     206.846,    207.191,
   17,       40.8,    184.587,     207.810,    208.128,
   18,       43.3,    184.516,     208.909,    209.055,
   19,       45.8,    184.516,     209.429,    209.971,
   20,       48.3,    184.516,     210.665,    210.877,
   21,       50.8,    184.728,     211.224,    211.773,
   22,       53.3,    184.657,     212.258,    212.658,
   23,       55.8,    184.799,     212.918,    213.533,
   24,       58.3,    184.728,     213.714,    214.396,
   25,       60.8,    184.834,     214.587,    215.250,
   26,       63.3,    184.693,     215.769,    216.092,
   27,       65.8,    184.905,     216.538,    216.924,
   28,       68.3,    184.622,     217.477,    217.744,
   29,       70.8,    185.046,     218.102,    218.555,
