----,
DateTime:        , 2022/05/12, 10:01:18, 1652360478417,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -297.15,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,    111.68,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    713.832,
    1,        0.8,     88.524,     723.986,    736.807,
    2,        3.3,     91.087,     734.419,    737.589,
    3,        5.8,     90.107,     744.669,    742.384,
    4,        8.3,     89.881,     747.545,    749.413,
    5,       10.8,     89.579,     756.982,    757.659,
    6,       13.3,     89.504,     764.212,    766.463,
    7,       15.8,     89.203,     772.849,    775.466,
    8,       18.3,     88.449,     785.429,    784.469,
    9,       20.8,     88.072,     792.878,    793.257,
   10,       23.3,     87.770,     799.476,    801.747,
   11,       25.8,     87.393,     807.502,    809.912,
   12,       28.3,     86.715,     818.779,    817.769,
   13,       30.8,     86.941,     822.055,    825.186,
   14,       33.3,     86.715,     829.389,    832.271,
   15,       35.8,     86.338,     837.643,    839.049,
   16,       38.3,     85.734,     847.151,    845.551,
   17,       40.8,     85.810,     850.253,    851.678,
   18,       43.3,     85.358,     857.688,    857.548,
   19,       45.8,     84.754,     866.977,    863.178,
   20,       48.3,     84.830,     867.857,    868.468,
   21,       50.8,     84.453,     874.217,    873.531,
   22,       53.3,     84.377,     877.487,    878.324,
   23,       55.8,     84.076,     883.489,    882.909,
   24,       58.3,     83.850,     887.542,    887.278,
   25,       60.8,     83.548,     892.541,    891.455,
   26,       63.3,     83.020,     900.021,    895.478,
   27,       65.8,     82.945,     902.407,    899.270,
   28,       68.3,     82.643,     906.426,    902.897,
   29,       70.8,     82.568,     908.222,    906.327,
