----,
DateTime:        , 2022/05/04, 14:22:57, 1651684977537,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -112.06,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #01000,
Gain:,             25,       5, 
Sio:,    182.95,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    148.317,
    1,        0.8,    167.215,     148.071,    148.691,
    2,        3.3,    183.433,     149.247,    149.148,
    3,        5.8,    183.609,     150.317,    149.615,
    4,        8.3,    183.609,     150.731,    150.090,
    5,       10.8,    183.821,     151.036,    150.570,
    6,       13.3,    184.033,     150.927,    151.055,
    7,       15.8,    184.281,     151.702,    151.543,
    8,       18.3,    184.316,     151.890,    152.032,
    9,       20.8,    184.245,     152.838,    152.522,
   10,       23.3,    184.210,     153.193,    153.011,
   11,       25.8,    184.528,     153.579,    153.500,
   12,       28.3,    184.281,     153.633,    153.987,
   13,       30.8,    184.422,     154.362,    154.472,
   14,       33.3,    184.422,     154.687,    154.954,
   15,       35.8,    184.387,     155.346,    155.433,
   16,       38.3,    184.493,     155.625,    155.909,
   17,       40.8,    184.599,     156.272,    156.381,
   18,       43.3,    184.457,     156.631,    156.849,
   19,       45.8,    184.528,     157.243,    157.314,
   20,       48.3,    184.740,     157.604,    157.774,
   21,       50.8,    184.563,     158.036,    158.230,
   22,       53.3,    184.599,     158.374,    158.681,
   23,       55.8,    184.775,     159.067,    159.128,
   24,       58.3,    184.528,     159.605,    159.570,
   25,       60.8,    184.811,     159.405,    160.008,
   26,       63.3,    184.705,     160.102,    160.440,
   27,       65.8,    184.881,     160.512,    160.868,
   28,       68.3,    184.811,     161.071,    161.292,
   29,       70.8,    184.634,     161.529,    161.710,
