----,
DateTime:        , 2022/05/17, 14:21:17, 1652808077518,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -298.64,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #00001,
Gain:,             10,       5, 
Sio:,    100.66,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    662.203,
    1,        0.8,     88.736,     670.584,    698.852,
    2,        3.3,     90.803,     677.928,    691.774,
    3,        5.8,     89.808,     685.183,    690.107,
    4,        8.3,     89.502,     687.305,    691.860,
    5,       10.8,     89.425,     692.255,    695.791,
    6,       13.3,     89.042,     701.183,    701.159,
    7,       15.8,     88.583,     708.997,    707.420,
    8,       18.3,     88.200,     715.590,    714.177,
    9,       20.8,     87.511,     724.082,    721.236,
   10,       23.3,     87.434,     728.833,    728.291,
   11,       25.8,     86.822,     736.625,    735.364,
   12,       28.3,     86.745,     741.771,    742.260,
   13,       30.8,     86.286,     750.589,    749.031,
   14,       33.3,     86.209,     756.243,    755.561,
   15,       35.8,     86.056,     761.191,    761.869,
   16,       38.3,     85.903,     766.041,    767.954,
   17,       40.8,     84.984,     777.501,    773.969,
   18,       43.3,     85.290,     777.053,    779.604,
   19,       45.8,     84.831,     784.445,    785.078,
   20,       48.3,     84.448,     790.251,    790.358,
   21,       50.8,     83.988,     796.837,    795.452,
   22,       53.3,     84.065,     798.371,    800.242,
   23,       55.8,     83.759,     804.395,    804.850,
   24,       58.3,     83.529,     809.001,    809.257,
   25,       60.8,     83.452,     812.140,    813.438,
   26,       63.3,     82.993,     818.926,    817.496,
   27,       65.8,     83.069,     819.615,    821.296,
   28,       68.3,     82.533,     825.787,    825.010,
   29,       70.8,     82.304,     830.036,    828.543,
