----,
DateTime:        , 2022/05/16, 09:25:41, 1652703941004,
RFID_EPC:        ,--Not Acquired--,
RFID_UserData:   ,--Not Acquired--,
Barcode:         ,--Not Acquired--,
PIF:,         -118.17,
PARs:,            0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,           0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Cycles:,            1,
                    1,      99,     100,     227,
Lamps:,        #01000,
Gain:,             25,       5, 
Sio:,    393.95,
Position:,        0.0,              0.0,   NoData,
DataPt,      Time(us),   EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,    261.136,
    1,        0.8,    169.431,     261.361,    268.490,
    2,        3.3,    183.492,     263.801,    267.486,
    3,        5.8,    183.597,     266.053,    267.314,
    4,        8.3,    183.632,     267.026,    267.718,
    5,       10.8,    183.807,     268.425,    268.517,
    6,       13.3,    184.158,     269.500,    269.584,
    7,       15.8,    184.123,     271.246,    270.839,
    8,       18.3,    184.123,     273.027,    272.220,
    9,       20.8,    184.298,     273.744,    273.683,
   10,       23.3,    184.263,     275.337,    275.200,
   11,       25.8,    184.158,     276.494,    276.753,
   12,       28.3,    184.404,     277.427,    278.321,
   13,       30.8,    184.439,     279.261,    279.898,
   14,       33.3,    184.404,     281.028,    281.478,
   15,       35.8,    184.439,     282.319,    283.054,
   16,       38.3,    184.439,     284.011,    284.623,
   17,       40.8,    184.614,     285.366,    286.180,
   18,       43.3,    184.614,     287.381,    287.726,
   19,       45.8,    184.509,     289.063,    289.260,
   20,       48.3,    184.684,     290.153,    290.777,
   21,       50.8,    184.544,     291.847,    292.281,
   22,       53.3,    184.684,     293.640,    293.766,
   23,       55.8,    184.649,     295.234,    295.236,
   24,       58.3,    184.649,     296.837,    296.688,
   25,       60.8,    184.544,     298.111,    298.124,
   26,       63.3,    184.719,     299.712,    299.539,
   27,       65.8,    184.614,     301.378,    300.936,
   28,       68.3,    184.754,     302.188,    302.313,
   29,       70.8,    184.789,     303.711,    303.670,
